#TimeStamp;TripTime;Type
43;14;O
51;17;O
52;10;O
62;18;O
72;30;O
72;18;O
120;23;O
132;24;O
155;30;O
160;20;O
166;31;O
171;21;O
196;16;O
206;7;O
220;20;O
231;9;O
258;26;O
261;27;O
274;14;O
283;17;O
288;13;O
312;27;O
342;19;O
344;12;O
345;16;O
394;41;O
397;25;O
411;24;O
422;19;O
438;37;O
454;19;O
490;27;O
496;25;O
501;18;O
531;23;O
540;17;O
580;25;O
600;23;O
609;27;O
609;37;O
627;24;O
630;26;O
682;32;O
718;18;O
738;33;O
756;22;O
765;23;O
768;20;O
791;20;O
844;16;O
848;49;O
865;23;O
869;18;O
877;30;O
879;30;O
938;7;O
971;77;O
999;17;O
1007;15;O
1034;34;O
1052;26;O
1053;21;O
1057;25;O
1072;7;O
1082;20;O
1095;12;O
1132;14;O
1162;23;O
1179;33;O
1183;29;O
1187;12;O
1209;31;O
1213;25;O
1217;14;O
1260;18;O
1277;26;O
1282;22;O
1293;15;O
1296;15;O
1303;18;O
1350;21;O
1358;24;O
1366;17;O
1374;20;O
1399;18;O
1431;11;O
1442;14;O
1446;19;O
1472;19;O
1482;20;O
1485;23;O
1515;22;O
1517;16;O
1574;31;O
1579;25;O
1585;17;O
1592;28;O
1598;16;O
1611;35;O
1649;15;O
1650;14;O
1660;15;O
1682;18;O
1683;18;O
1708;15;O
1724;15;O
1743;18;O
1759;15;O
1773;25;O
1790;24;O
