#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;80.21;0.02;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.84;79.73;0.14;PP/0,TA/0.1,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.89;79.12;0.25;PP/0.01,TA/0.19,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
179.79;79.12;0.29;PP/0.01,TA/0.2,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
239.91;79.12;0.35;PP/0.01,TA/0.23,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
299.66;79.12;0.39;PP/0.01,TA/0.24,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
359.97;79.12;0.45;PP/0.02,TA/0.27,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
419.94;78.85;0.5;PP/0.02,TA/0.29,IS/0,PS/0.12,RB/0,OB/0.03,RP/0
479.78;78.79;0.54;PP/0.03,TA/0.31,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
539.66;78.79;0.57;PP/0.03,TA/0.31,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
599.97;78.79;0.61;PP/0.03,TA/0.33,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
659.89;78.54;0.64;PP/0.03,TA/0.34,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
719.8;78.29;0.67;PP/0.03,TA/0.35,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
779.67;78.26;0.7;PP/0.04,TA/0.35,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
839.95;78.2;0.73;PP/0.04,TA/0.36,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
899.72;78.2;0.76;PP/0.04,TA/0.37,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
959.96;78.06;0.79;PP/0.04,TA/0.37,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1019.96;77.85;0.82;PP/0.05,TA/0.38,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1079.75;77.71;0.86;PP/0.05,TA/0.39,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1139.71;77.52;0.89;PP/0.05,TA/0.39,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
1199.7;77.31;0.91;PP/0.05,TA/0.4,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
1259.98;77.18;0.94;PP/0.05,TA/0.4,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
1319.58;77.13;0.96;PP/0.06,TA/0.41,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
1379.91;77.1;1;PP/0.06,TA/0.41,IS/0,PS/0.16,RB/0,OB/0.07,RP/0
1439.98;77;1.02;PP/0.06,TA/0.42,IS/0,PS/0.16,RB/0,OB/0.07,RP/0
1499.62;76.8;1.06;PP/0.07,TA/0.43,IS/0,PS/0.16,RB/0,OB/0.08,RP/0
1559.84;76.66;1.12;PP/0.07,TA/0.44,IS/0,PS/0.16,RB/0,OB/0.08,RP/0
1619.95;76.58;1.17;PP/0.08,TA/0.45,IS/0,PS/0.16,RB/0,OB/0.08,RP/0
1679.99;76.52;1.2;PP/0.08,TA/0.46,IS/0,PS/0.17,RB/0,OB/0.08,RP/0
1739.96;76.52;1.23;PP/0.08,TA/0.46,IS/0,PS/0.17,RB/0,OB/0.08,RP/0
1799.75;76.52;1.26;PP/0.09,TA/0.47,IS/0,PS/0.17,RB/0,OB/0.08,RP/0
