Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;1800;1800
OutputStation0;35.50;3.50;172;141;14;121.9115811159811;3329.6936614007955;32.33120490252418;206.67120490252432;12.285714285714286;117.04191207631365;1800
OutputStation1;35.50;9.50;174;142;16;105.51198547818767;2125.5998919917674;42.05277777777803;206.41139248535023;10.875;95.61430721207321;1800
OutputStation2;0.50;6.50;171;146;13;129.8241586219902;4420.608221471591;11.859999999999673;207.04712123788715;13.153846153846153;130.0105627484625;1800
