#TimeStamp;TripTime;Type
43;15;O
44;24;O
53;33;O
53;17;O
65;12;O
66;11;O
123;16;O
140;22;O
145;17;O
152;16;O
197;21;O
208;17;O
219;20;O
226;18;O
234;19;O
288;11;O
308;24;O
315;19;O
317;18;O
321;26;O
328;12;O
402;19;O
416;25;O
438;22;O
443;21;O
447;14;O
464;27;O
502;23;O
544;20;O
551;26;O
562;15;O
599;26;O
615;7;O
616;18;O
635;32;O
637;20;O
671;14;O
680;25;O
699;21;O
715;14;O
734;16;O
736;22;O
749;21;O
788;11;O
793;23;O
808;37;O
851;15;O
858;19;O
877;16;O
890;34;O
896;18;O
942;20;O
950;21;O
964;29;O
972;16;O
974;14;O
1014;18;O
1021;22;O
1039;24;O
1059;32;O
1085;24;O
1102;25;O
1119;23;O
1135;27;O
1146;23;O
1159;22;O
1189;21;O
1221;28;O
1262;24;O
1276;23;O
1280;15;O
1295;27;O
1329;25;O
1333;20;O
1342;10;O
1345;13;O
1364;24;O
1391;13;O
1413;11;O
1418;21;O
1428;13;O
1447;21;O
1456;16;O
1488;18;O
1500;14;O
1529;23;O
1532;22;O
1545;27;O
1576;26;O
1584;19;O
1586;18;O
1619;12;O
1620;23;O
1650;28;O
1662;17;O
1668;27;O
1689;25;O
1691;14;O
1705;15;O
1726;15;O
1752;19;O
1763;34;O
1777;12;O
