#TimeStamp
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
53.71
53.71
57.85
62.23
62.23
62.23
64.9
66.36
66.56
70.4
72.95
74.64
77.01
78.92
81.27
82.92
83.27
85.31
87.29
87.33
89.38
91.39
93.42
95.43
95.43
97.47
98.83
99.51
102.88
103.55
105.55
106.92
107.6
109.6
111.64
114.98
119.38
120.04
124.09
124.09
124.35
127.48
131.9
132.57
135.95
136.62
144.97
153.39
164.1
175.78
175.78
180.2
180.55
184.39
188.64
193.09
193.09
199.05
201.36
203.36
205.4
211.44
220.53
220.53
220.53
222.53
224.58
224.58
226.58
230.62
232.68
234.67
236.76
236.95
242.95
245
245.13
247
249.55
253.06
257.19
257.19
273.02
278.12
278.12
278.12
285.74
294.69
294.86
305.84
311.3
319.59
319.59
331.78
331.78
335.26
335.85
339.68
340.27
343.85
343.85
344.69
348.27
349.11
352.69
353.36
359.45
361.16
361.4
363.78
365.4
365.78
369.45
371.83
373.87
383.76
383.76
383.81
391.06
395.11
395.11
397.06
403.53
407.57
409.53
413.59
416.21
417.91
420.64
441
441
445.42
445.42
447.06
449.96
451.48
453.7
454.1
457.74
459.7
460
462.15
470.35
470.35
474.23
474.47
478.64
482.68
487.1
490.33
490.33
491.52
495.72
496.39
500.14
504.44
504.44
512.91
517.03
517.03
521.45
526.24
536.72
536.72
540.76
548.84
552.91
552.91
556.03
557.33
565.42
568.49
569.5
569.5
572.88
573.54
573.59
577.59
577.97
581.63
582.02
588.1
590.1
594.14
594.14
596.61
598.19
602.61
606.68
610.72
614.79
620.74
623.41
624.78
627.46
647.37
647.37
647.37
650.2
651.43
654.5
658
658.92
660
660.04
663.02
667.44
668.09
675.86
676.15
680.08
692.96
697.72
697.72
703.73
703.73
707.85
711.85
712.08
715.89
716.22
719.93
720.52
723.98
724.94
728.02
729
732.09
736.51
737.88
742
742.42
746.42
748.64
752.71
753.13
762.1
762.1
762.1
762.72
767.13
767.13
771.75
775.75
775.8
779.8
782.19
783.88
786.25
786.46
803
803
811.04
811.04
814.02
815.09
818.14
819.13
827.22
834.6
834.6
836.6
838.64
840.64
842.69
849.12
849.12
850.48
853.57
858.9
861.65
873.83
879.32
888.2
892.62
897.15
907.46
907.46
915.54
919.61
924
928.04
932.09
932.09
936.13
936.68
940.18
945.11
949.53
953.57
953.57
954.38
962.8
975.27
979.62
979.62
981.62
986.24
989.66
990.29
994.33
998.75
1003.17
1007.51
1011.93
1016.3
1018.97
1020.59
1025.01
1029.43
1033.85
1038.27
1038.27
1042.61
1042.61
1046.99
1055.14
1055.14
1055.81
1059.31
1059.92
1063.73
1064
1068
1068.42
1072.08
1075.02
1075.02
1076.13
1084.8
1093.07
1096.03
1111.97
1116.06
1116.06
1128.85
1141.36
1163.04
1163.04
1171.47
1171.47
1173.47
1175.89
1185.89
1190.33
1194.75
1198.95
1203.42
1207.33
1207.46
1218.21
1219.46
1228.27
1228.27
1232.46
1232.46
1236.88
1253.19
1257.36
1257.36
1261.85
1265.91
1274.08
1282.62
1286.67
1290.74
1290.74
1295.13
1355.3
1355.3
1535.63
1595.68
1595.68
1595.68
1716
1716
1716
1776.19
