#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;80.05;0.09;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.02,RP/0
59.82;82.83;0.63;PP/0.03,TA/0.42,IS/0,PS/0.17,RB/0,OB/0.02,RP/0
119.81;83.7;1.11;PP/0.05,TA/0.83,IS/0,PS/0.47,RB/0,OB/0.03,RP/0
179.89;83.95;1.26;PP/0.06,TA/0.93,IS/0,PS/0.49,RB/0,OB/0.03,RP/0
239.97;83.95;1.45;PP/0.06,TA/1.06,IS/0,PS/0.53,RB/0,OB/0.04,RP/0
299.97;85.05;1.63;PP/0.08,TA/1.19,IS/0,PS/0.55,RB/0,OB/0.05,RP/0
359.77;85.05;1.78;PP/0.08,TA/1.29,IS/0,PS/0.57,RB/0,OB/0.05,RP/0
419.99;85.46;1.87;PP/0.09,TA/1.33,IS/0,PS/0.59,RB/0,OB/0.06,RP/0
479.93;85.46;2.01;PP/0.1,TA/1.43,IS/0,PS/0.6,RB/0,OB/0.06,RP/0
539.99;86.11;2.12;PP/0.11,TA/1.48,IS/0,PS/0.62,RB/0,OB/0.06,RP/0
599.96;86.11;2.19;PP/0.12,TA/1.51,IS/0,PS/0.63,RB/0,OB/0.07,RP/0
659.64;85.83;2.26;PP/0.13,TA/1.54,IS/0,PS/0.64,RB/0,OB/0.07,RP/0
720;86.49;2.37;PP/0.14,TA/1.6,IS/0,PS/0.65,RB/0,OB/0.08,RP/0
779.8;86.21;2.47;PP/0.15,TA/1.66,IS/0,PS/0.67,RB/0,OB/0.08,RP/0
839.74;86.86;2.6;PP/0.16,TA/1.74,IS/0,PS/0.68,RB/0,OB/0.09,RP/0
899.85;87.47;2.69;PP/0.17,TA/1.78,IS/0,PS/0.69,RB/0,OB/0.09,RP/0
959.88;86.77;2.77;PP/0.18,TA/1.82,IS/0,PS/0.71,RB/0,OB/0.1,RP/0
1019.66;87.68;2.88;PP/0.19,TA/1.87,IS/0,PS/0.72,RB/0,OB/0.1,RP/0
1079.7;87.69;2.99;PP/0.21,TA/1.92,IS/0,PS/0.74,RB/0,OB/0.11,RP/0
1139.99;87.47;3.11;PP/0.23,TA/1.97,IS/0,PS/0.75,RB/0,OB/0.11,RP/0
1199.99;87.36;3.22;PP/0.24,TA/2.04,IS/0,PS/0.78,RB/0,OB/0.12,RP/0
1259.95;87.62;3.3;PP/0.25,TA/2.07,IS/0,PS/0.79,RB/0,OB/0.12,RP/0
1319.65;87.84;3.4;PP/0.26,TA/2.12,IS/0,PS/0.81,RB/0,OB/0.13,RP/0
1379.88;87.84;3.46;PP/0.26,TA/2.14,IS/0,PS/0.82,RB/0,OB/0.14,RP/0
1439.77;89;3.53;PP/0.27,TA/2.17,IS/0,PS/0.83,RB/0,OB/0.14,RP/0
1499.96;89.07;3.6;PP/0.28,TA/2.19,IS/0,PS/0.84,RB/0,OB/0.15,RP/0
1559.89;88.79;3.7;PP/0.29,TA/2.24,IS/0,PS/0.86,RB/0,OB/0.15,RP/0
1619.92;88.61;3.77;PP/0.3,TA/2.26,IS/0,PS/0.87,RB/0,OB/0.16,RP/0
1679.99;88.95;3.83;PP/0.31,TA/2.28,IS/0,PS/0.88,RB/0,OB/0.16,RP/0
1739.99;89.13;3.92;PP/0.32,TA/2.32,IS/0,PS/0.9,RB/0,OB/0.16,RP/0
1799.72;90.16;4;PP/0.33,TA/2.35,IS/0,PS/0.91,RB/0,OB/0.17,RP/0
