#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;78.41;0.12;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.03,RP/0
59.94;81.7;0.86;PP/0.03,TA/0.62,IS/0,PS/0.2,RB/0,OB/0.03,RP/0
119.96;81.71;1.37;PP/0.04,TA/1.08,IS/0,PS/0.6,RB/0,OB/0.04,RP/0
179.88;81.71;1.48;PP/0.04,TA/1.13,IS/0,PS/0.61,RB/0,OB/0.04,RP/0
239.78;81.71;1.61;PP/0.05,TA/1.21,IS/0,PS/0.63,RB/0,OB/0.06,RP/0
299.85;81.71;1.72;PP/0.06,TA/1.28,IS/0,PS/0.64,RB/0,OB/0.06,RP/0
359.67;81.71;1.83;PP/0.07,TA/1.34,IS/0,PS/0.65,RB/0,OB/0.07,RP/0
419.9;81.71;1.93;PP/0.08,TA/1.39,IS/0,PS/0.66,RB/0,OB/0.07,RP/0
479.9;81.71;2.07;PP/0.08,TA/1.48,IS/0,PS/0.67,RB/0,OB/0.08,RP/0
539.98;83.07;2.21;PP/0.09,TA/1.58,IS/0,PS/0.69,RB/0,OB/0.08,RP/0
599.87;83.07;2.34;PP/0.1,TA/1.67,IS/0,PS/0.7,RB/0,OB/0.09,RP/0
659.84;83.07;2.42;PP/0.1,TA/1.71,IS/0,PS/0.71,RB/0,OB/0.09,RP/0
719.93;83.07;2.51;PP/0.11,TA/1.75,IS/0,PS/0.72,RB/0,OB/0.1,RP/0
779.88;83.07;2.58;PP/0.12,TA/1.78,IS/0,PS/0.73,RB/0,OB/0.1,RP/0
839.94;84.09;2.68;PP/0.12,TA/1.84,IS/0,PS/0.74,RB/0,OB/0.11,RP/0
899.93;83.95;2.75;PP/0.13,TA/1.87,IS/0,PS/0.76,RB/0,OB/0.11,RP/0
959.84;84.67;2.85;PP/0.14,TA/1.92,IS/0,PS/0.77,RB/0,OB/0.12,RP/0
1019.86;84.65;2.96;PP/0.14,TA/1.99,IS/0,PS/0.8,RB/0,OB/0.12,RP/0
1079.79;84.28;3.04;PP/0.15,TA/2.03,IS/0,PS/0.82,RB/0,OB/0.13,RP/0
1139.65;84.45;3.12;PP/0.16,TA/2.06,IS/0,PS/0.83,RB/0,OB/0.14,RP/0
1199.67;84.45;3.23;PP/0.17,TA/2.12,IS/0,PS/0.84,RB/0,OB/0.14,RP/0
1259.81;85.15;3.32;PP/0.17,TA/2.16,IS/0,PS/0.87,RB/0,OB/0.15,RP/0
1319.99;85.15;3.42;PP/0.18,TA/2.21,IS/0,PS/0.88,RB/0,OB/0.15,RP/0
1379.78;85.15;3.49;PP/0.19,TA/2.24,IS/0,PS/0.89,RB/0,OB/0.16,RP/0
1439.88;85.15;3.55;PP/0.19,TA/2.27,IS/0,PS/0.91,RB/0,OB/0.16,RP/0
1499.81;85.15;3.62;PP/0.2,TA/2.29,IS/0,PS/0.91,RB/0,OB/0.17,RP/0
1559.97;86.58;3.71;PP/0.21,TA/2.33,IS/0,PS/0.92,RB/0,OB/0.17,RP/0
1619.67;86.38;3.79;PP/0.22,TA/2.36,IS/0,PS/0.93,RB/0,OB/0.18,RP/0
1679.98;86.33;3.87;PP/0.23,TA/2.4,IS/0,PS/0.94,RB/0,OB/0.18,RP/0
1739.96;86.48;3.95;PP/0.24,TA/2.44,IS/0,PS/0.96,RB/0,OB/0.19,RP/0
1799.81;87.32;4.03;PP/0.25,TA/2.46,IS/0,PS/0.97,RB/0,OB/0.2,RP/0
