#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;98.6;0.02;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.89;98.45;0.13;PP/0.02,TA/0.07,IS/0,PS/0.03,RB/0,OB/0.01,RP/0
119.59;97.98;0.17;PP/0.02,TA/0.08,IS/0,PS/0.05,RB/0,OB/0.01,RP/0
179.96;97.65;0.19;PP/0.02,TA/0.09,IS/0,PS/0.05,RB/0,OB/0.01,RP/0
239.85;97.29;0.22;PP/0.02,TA/0.1,IS/0,PS/0.05,RB/0,OB/0.01,RP/0
299.86;97.21;0.24;PP/0.02,TA/0.1,IS/0,PS/0.05,RB/0,OB/0.02,RP/0
359.97;97.18;0.26;PP/0.02,TA/0.11,IS/0,PS/0.06,RB/0,OB/0.02,RP/0
419.94;97.18;0.28;PP/0.02,TA/0.11,IS/0,PS/0.06,RB/0,OB/0.02,RP/0
479.98;97.18;0.3;PP/0.03,TA/0.11,IS/0,PS/0.06,RB/0,OB/0.02,RP/0
539.9;97.04;0.33;PP/0.03,TA/0.12,IS/0,PS/0.06,RB/0,OB/0.02,RP/0
599.66;96.89;0.35;PP/0.03,TA/0.12,IS/0,PS/0.06,RB/0,OB/0.02,RP/0
659.92;96.81;0.37;PP/0.03,TA/0.13,IS/0,PS/0.06,RB/0,OB/0.02,RP/0
719.84;96.8;0.39;PP/0.03,TA/0.14,IS/0,PS/0.07,RB/0,OB/0.03,RP/0
779.84;96.8;0.41;PP/0.03,TA/0.14,IS/0,PS/0.07,RB/0,OB/0.03,RP/0
839.75;96.8;0.44;PP/0.03,TA/0.15,IS/0,PS/0.07,RB/0,OB/0.03,RP/0
899.65;96.8;0.46;PP/0.04,TA/0.15,IS/0,PS/0.07,RB/0,OB/0.03,RP/0
959.66;96.8;0.48;PP/0.04,TA/0.15,IS/0,PS/0.07,RB/0,OB/0.03,RP/0
1019.89;96.61;0.5;PP/0.04,TA/0.15,IS/0,PS/0.07,RB/0,OB/0.04,RP/0
1079.58;96.43;0.51;PP/0.04,TA/0.16,IS/0,PS/0.07,RB/0,OB/0.04,RP/0
1139.73;96.3;0.53;PP/0.04,TA/0.16,IS/0,PS/0.07,RB/0,OB/0.04,RP/0
1199.87;96.22;0.55;PP/0.04,TA/0.16,IS/0,PS/0.07,RB/0,OB/0.04,RP/0
1259.66;96.19;0.57;PP/0.04,TA/0.17,IS/0,PS/0.07,RB/0,OB/0.04,RP/0
1319.68;96;0.59;PP/0.04,TA/0.17,IS/0,PS/0.08,RB/0,OB/0.05,RP/0
1379.77;95.99;0.61;PP/0.04,TA/0.17,IS/0,PS/0.08,RB/0,OB/0.05,RP/0
1439.83;95.99;0.62;PP/0.04,TA/0.17,IS/0,PS/0.08,RB/0,OB/0.05,RP/0
1499.76;95.99;0.65;PP/0.05,TA/0.18,IS/0,PS/0.08,RB/0,OB/0.05,RP/0
1559.89;95.99;0.67;PP/0.05,TA/0.18,IS/0,PS/0.08,RB/0,OB/0.05,RP/0
1619.77;95.99;0.69;PP/0.05,TA/0.18,IS/0,PS/0.08,RB/0,OB/0.05,RP/0
1679.95;95.99;0.71;PP/0.05,TA/0.18,IS/0,PS/0.08,RB/0,OB/0.05,RP/0
1739.92;95.99;0.72;PP/0.05,TA/0.18,IS/0,PS/0.08,RB/0,OB/0.06,RP/0
1799.88;95.78;0.74;PP/0.05,TA/0.19,IS/0,PS/0.08,RB/0,OB/0.06,RP/0
