#TimeStamp;TripTime;Type
37;12;O
42;13;O
45;15;O
46;31;O
65;14;O
71;13;O
98;15;O
181;13;O
188;20;O
200;24;O
235;17;O
243;16;O
265;19;O
286;26;O
305;23;O
331;17;O
381;27;O
385;21;O
417;16;O
467;24;O
470;29;O
523;27;O
526;22;O
533;17;O
536;15;O
591;25;O
626;27;O
638;9;O
654;21;O
673;20;O
719;32;O
726;31;O
748;27;O
760;17;O
765;12;O
788;13;O
810;22;O
839;10;O
891;38;O
893;21;O
914;21;O
937;17;O
948;20;O
969;27;O
975;22;O
1040;20;O
1051;33;O
1071;30;O
1098;25;O
1122;22;O
1135;20;O
1190;34;O
1206;17;O
1209;48;O
1218;24;O
1226;22;O
1236;27;O
1323;17;O
1325;15;O
1337;24;O
1357;59;O
1371;20;O
1401;25;O
1410;21;O
1437;16;O
1457;24;O
1474;27;O
1484;23;O
1496;26;O
1539;17;O
1540;27;O
1547;16;O
1604;22;O
1608;14;O
1628;32;O
1632;18;O
1634;14;O
1645;23;O
1686;20;O
1699;15;O
1704;19;O
1733;18;O
1733;22;O
1750;30;O
1784;31;O
1796;19;O
