Tag;Instance;Setting;Config;Seed;Timestamp
1, 0.05, 0.21333333333333337, 0.1, 1.0, 0.5;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;2;20240613-095353
1, 0.05, 0.21333333333333337, 0.1, 1.0, 0.5;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;3;20240613-095355
1, 0.05, 0.21333333333333337, 0.1, 1.0, 0.5;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;1;20240613-095357
1, 0.05, 0.21333333333333337, 0.1, 1.0, 0.5;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;2;20240613-095358
1, 0.05, 0.21333333333333337, 0.1, 1.0, 0.5;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;3;20240613-095400
1, 0.05, 0.3766666666666667, 0.1, 1.0, 0.5;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;1;20240613-095402
1, 0.05, 0.3766666666666667, 0.1, 1.0, 0.5;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;2;20240613-095403
1, 0.05, 0.3766666666666667, 0.1, 1.0, 0.5;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;3;20240613-095404
1, 0.05, 0.3766666666666667, 0.1, 1.0, 0.5;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;1;20240613-095406
1, 0.05, 0.3766666666666667, 0.1, 1.0, 0.5;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;2;20240613-095407
1, 0.05, 0.3766666666666667, 0.1, 1.0, 0.5;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;3;20240613-095408
1, 0.05, 0.3766666666666667, 0.1, 1.0, 0.5;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;1;20240613-095410
1, 0.05, 0.3766666666666667, 0.1, 1.0, 0.5;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;2;20240613-095412
1, 0.05, 0.3766666666666667, 0.1, 1.0, 0.5;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;3;20240613-095414
1, 0.05, 0.54, 0.1, 1.0, 0.5;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;1;20240613-095416
1, 0.05, 0.54, 0.1, 1.0, 0.5;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;2;20240613-095418
1, 0.05, 0.54, 0.1, 1.0, 0.5;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;3;20240613-095420
1, 0.05, 0.54, 0.1, 1.0, 0.5;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;1;20240613-095422
1, 0.05, 0.54, 0.1, 1.0, 0.5;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;2;20240613-095424
1, 0.05, 0.54, 0.1, 1.0, 0.5;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;3;20240613-095426
1, 0.05, 0.54, 0.1, 1.0, 0.5;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;1;20240613-095428
1, 0.05, 0.54, 0.1, 1.0, 0.5;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;2;20240613-095430
1, 0.05, 0.54, 0.1, 1.0, 0.5;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;3;20240613-095433
1, 0.198, 0.05, 0.114, 0.575, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;1;20240613-095435
1, 0.198, 0.05, 0.114, 0.575, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;2;20240613-095438
1, 0.198, 0.05, 0.114, 0.575, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;3;20240613-095440
1, 0.198, 0.05, 0.114, 0.575, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;1;20240613-095443
1, 0.198, 0.05, 0.114, 0.575, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;2;20240613-095445
1, 0.198, 0.05, 0.114, 0.575, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;3;20240613-095447
1, 0.198, 0.05, 0.114, 0.575, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;1;20240613-095449
1, 0.198, 0.05, 0.114, 0.575, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;2;20240613-095451
1, 0.198, 0.05, 0.114, 0.575, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;3;20240613-095454
1, 0.198, 0.21333333333333337, 0.135, 0.683, 0.625;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;1;20240613-095456
1, 0.198, 0.21333333333333337, 0.135, 0.683, 0.625;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;2;20240613-095458
1, 0.198, 0.21333333333333337, 0.135, 0.683, 0.625;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;3;20240613-095500
1, 0.198, 0.21333333333333337, 0.135, 0.683, 0.625;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;1;20240613-095502
1, 0.198, 0.21333333333333337, 0.135, 0.683, 0.625;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;2;20240613-095504
1, 0.198, 0.21333333333333337, 0.135, 0.683, 0.625;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;3;20240613-095507
1, 0.198, 0.21333333333333337, 0.135, 0.683, 0.625;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;1;20240613-095509
1, 0.198, 0.21333333333333337, 0.135, 0.683, 0.625;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;2;20240613-095512
1, 0.198, 0.21333333333333337, 0.135, 0.683, 0.625;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;3;20240613-095514
1, 0.198, 0.3766666666666667, 0.143, 0.717, 0.5;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;1;20240613-095516
1, 0.198, 0.3766666666666667, 0.143, 0.717, 0.5;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;2;20240613-095518
1, 0.198, 0.3766666666666667, 0.143, 0.717, 0.5;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;3;20240613-095520
1, 0.198, 0.3766666666666667, 0.143, 0.717, 0.5;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;1;20240613-095522
1, 0.198, 0.3766666666666667, 0.143, 0.717, 0.5;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;2;20240613-095524
1, 0.198, 0.3766666666666667, 0.143, 0.717, 0.5;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;3;20240613-095527
1, 0.198, 0.3766666666666667, 0.143, 0.717, 0.5;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;1;20240613-095529
1, 0.198, 0.3766666666666667, 0.143, 0.717, 0.5;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;2;20240613-095531
1, 0.198, 0.3766666666666667, 0.143, 0.717, 0.5;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;3;20240613-095533
1, 0.198, 0.54, 0.143, 0.717, 0.5;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;1;20240613-095535
1, 0.198, 0.54, 0.143, 0.717, 0.5;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;2;20240613-095537
1, 0.198, 0.54, 0.143, 0.717, 0.5;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;3;20240613-095539
1, 0.198, 0.54, 0.143, 0.717, 0.5;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;1;20240613-095541
1, 0.198, 0.54, 0.143, 0.717, 0.5;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;2;20240613-095544
1, 0.198, 0.54, 0.143, 0.717, 0.5;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;3;20240613-095546
1, 0.198, 0.54, 0.143, 0.717, 0.5;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;1;20240613-095548
1, 0.198, 0.54, 0.143, 0.717, 0.5;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;2;20240613-095550
1, 0.198, 0.54, 0.143, 0.717, 0.5;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;3;20240613-095553
1, 0.346, 0.05, 0.139, 0.408, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;1;20240613-095555
1, 0.346, 0.05, 0.139, 0.408, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;2;20240613-095558
1, 0.346, 0.05, 0.139, 0.408, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;3;20240613-095600
1, 0.346, 0.05, 0.139, 0.408, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;1;20240613-095602
1, 0.346, 0.05, 0.139, 0.408, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;2;20240613-095604
1, 0.346, 0.05, 0.139, 0.408, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;3;20240613-095606
1, 0.346, 0.05, 0.139, 0.408, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;1;20240613-095608
1, 0.346, 0.05, 0.139, 0.408, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;2;20240613-095611
1, 0.346, 0.05, 0.139, 0.408, 1.0;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;3;20240613-095613
1, 0.346, 0.21333333333333337, 0.158, 0.458, 0.737;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;1;20240613-095615
1, 0.346, 0.21333333333333337, 0.158, 0.458, 0.737;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xinst;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xsett;..\..\..\..\Material\Instances\0.Weighted30min Demand separate\Dd\Weighted2.xconf;2;20240613-095617
