# Zb_Over_Za Zc_Over_Za ItemPileOneAvg DistanceTraveledPerBot DistanceTraveled TripCount OrderThroughputTimeAvg OrderTurnoverTimeAvg OrderPileOneAvg OrdersHandled 
2.591463414634146 4.420731707317072 8.376282631821057 815.1383042620847 4890.829825572509 293.3333333333333 87.71742012798495 467.56716685823244 5.357767347734142 508 3
1.9351351351351351 3.308108108108108 8.286468808402901 826.8023475509102 4960.814085305461 290.6666666666667 91.09131706905411 445.9275381896901 5.3874852295667095 506.6666666666667 3
2.2222222222222223 3.3333333333333335 8.132943478792624 833.3496168223123 5000.097700933874 294.3333333333333 94.60026474865352 474.03798705707186 5.253875533595647 493.3333333333333 3
10 5 7.377667900982901 841.0126495626099 5046.075897375659 308.18518518518516 95.24334009870655 448.91648256407024 4.839303348801348 479.962962962963 27
5.0438596491228065 8.771929824561402 7.1548454070104395 851.1769563889698 5107.0617383338185 312.44444444444446 95.71282164080675 455.2210901908404 4.699494287280235 473 9
5.059259259259259 4.62962962962963 7.271519564461794 845.0968738147161 5070.581242888296 309.55555555555554 95.04528199731325 457.5005146393118 4.762929766951483 473.6666666666667 9
5.013986013986014 3.4965034965034967 7.524573495681985 837.1780511254747 5023.068306752849 303.8333333333333 96.00392135456997 457.0134385051438 4.924570145816929 480.22222222222223 18
2.9352517985611506 7.194244604316546 7.381501014836983 844.4032505328236 5066.419503196942 307.6666666666667 94.84381223783612 460.5292462664322 4.828578791134136 477.6666666666667 9
2.8987341772151898 4.6645569620253164 7.43071682077849 841.1141007044702 5046.684604226822 307.3333333333333 98.2341808669103 461.8241323960131 4.812143839832012 476.44444444444446 9
2.857142857142857 2.857142857142857 7.645453649516851 842.8955859203516 5057.3735155221075 304.72222222222223 94.09966846943219 461.56994652327285 4.966448398381666 486.6666666666667 18
2.22 6.666666666666667 7.50406266315389 842.9471175651631 5057.682705390978 304.9259259259259 95.23761404735556 457.9015585706358 4.89709943145861 479.77777777777777 27
2.0236686390532546 4.733727810650888 7.535205270606125 842.3808183617398 5054.284910170439 305.77777777777777 92.41380275831497 452.1714611978944 4.912646709329979 484 9
2.005235602094241 2.680628272251309 7.751413193866546 840.264541084545 5041.58724650727 303.3333333333333 91.53990390699778 464.2692162031924 5.035088936369772 490.77777777777777 9
1.9844559585492227 2.5906735751295336 7.889298995350973 830.0237465998746 4980.142479599246 299.44444444444446 94.14905312575408 455.2060609712593 5.114709785387173 492.6666666666667 9
1.9588235294117646 4.705882352941177 7.500046445338011 844.8693903789689 5069.216342273813 305.1666666666667 91.91158604143814 460.97256328534786 4.908658134112525 481.1666666666667 18
1.6818181818181819 2.6515151515151514 8.298227084533993 819.1231682112316 4914.739009267387 294.6666666666667 89.60073020026104 459.45901844509376 5.326967618464412 503.3888888888889 18
1.665 2.5 8.463177557598819 806.7019928507148 4840.211957104291 292.3333333333333 91.4466648724108 455.62700923436944 5.421899127566162 508.5925925925926 27
