# ItemPileOneAvg DistanceTraveled OrdersHandled OrderTurnoverTimeAvg ItemThroughputRateScore OrderThroughputRate 
8.47777777777778 4921.742478421216 495 487.4129477653874 0.6117366299834904 990 
8.427755376344086 4886.045471414352 526 461.7549417311319 0.6292246628247403 1052 
8.223314741341307 4864.70152688196 503 453.5336110781779 0.6309036235626692 1006 
8.000336021505376 4965.595989934435 496 448.56371480514787 0.5988365095896896 992 
8.329301075268818 4881.01248835635 525 441.18197902100496 0.6217881214420005 1050 
8.529769328434512 5035.833777625598 499 448.0369207429175 0.6185902423417438 998 
7.801869501466276 5091.722937770434 486 454.53932319755745 0.5902793504568314 972 
8.549206349206349 4862.735418175272 520 501.80408558074646 0.6294996989631771 1040 
8.047754585705249 5045.834746855914 474 465.7705523929116 0.5844471735509389 948 
7.71961405529954 4979.953685556952 480 452.51606557847236 0.5946134278856328 960 
7.785600255427842 4942.588574035084 500 427.4687329519337 0.5871980284739948 1000 
6.670868347338936 5223.484938888882 457 428.6755248570028 0.5525634695332592 914 
6.981617647058823 5059.956093128797 473 432.9425704737756 0.573072596702369 946 
6.75093795093795 5152.624551415118 465 479.0150206269431 0.5528948583685955 930 
7.332107843137255 5109.885245866776 480 460.13822039483597 0.5799230762273416 960 
7.0755878108819275 5036.63136635801 470 438.50438504055546 0.5725546612801552 940 
7.4974789915966396 5118.6460707478145 486 428.1737655756279 0.5830470553564654 972 
7.90752688172043 5103.560923879427 501 446.03138664504195 0.6095080086890077 1002 
7.6246046805819105 4933.007735643523 479 427.24326665287464 0.5768962497291107 958 
7.753991528185076 4978.8749906890735 493 444.5221840178688 0.5912923467692733 986 
7.353178847296494 5029.069340147001 483 466.25937676576166 0.5940727889544526 966 
7.067857142857143 5203.215173526412 468 424.66314729374267 0.5718025802569962 936 
7.5834818775995245 4975.180065434545 499 464.3763287967334 0.5929030577262607 998 
7.907435958254268 4891.539999999994 498 470.92916567881025 0.6032004545503732 996 
7.303551097858499 5135.132031113347 477 450.6062124589127 0.5745233637139222 954 
7.447916666666667 4971.670270584846 490 425.78299049879666 0.5848769663219364 980 
7.839658444022771 4881.647518048753 483 452.71856954628964 0.5916826531717906 966 
7.245816801794032 5224.232571888147 467 448.15786801715836 0.5613434667726637 934 
7.640120967741936 4837.2565094604 490 445.9238274283716 0.5736621486737867 980 
6.8142616642616645 5300.802882442296 463 477.20091928060083 0.562088007583936 926 
7.202198455139633 5174.025542847667 477 463.7582849280072 0.5821894512643623 954 
7.434343434343433 4886.952424247715 488 441.6578179080626 0.5825707671620253 976 
7.223041474654379 5114.631737014534 468 449.086958371479 0.5749411946299778 936 
7.461952861952862 5051.537910341402 478 446.75493938004723 0.5784756973804123 956 
7.409477124183006 4920.565119108341 484 437.2010079349802 0.5795294063474972 968 
7.162804515745692 5007.375956727956 462 490.43649212721107 0.5681187987255838 924 
7.234943977591037 5016.3566105468535 474 466.9149128519956 0.5788435185805404 948 
6.973063973063973 5021.151861728391 469 456.90306579115094 0.5580174001174434 938 
6.841290488349312 5171.954201908958 463 469.17104511333036 0.5627293706110044 926 
7.1030133265427375 5129.750316227225 470 480.31167039279717 0.5739938951054797 940 
7.037698412698414 5119.13617314846 485 442.4528089684764 0.5727618321768727 970 
7.157754010695187 5151.060355637126 463 430.03696796134756 0.5736999284503667 926 
7.246843434343435 5065.213179081884 465 448.4698737837469 0.562923940670843 930 
7.46875 5110.15005334389 496 447.1010940700066 0.5871463558228629 992 
7.3302510398098635 5178.782893381581 472 455.62837278471153 0.5743868223129789 944 
7.599324003795066 5025.007514177942 476 488.73583714135106 0.5809686962895871 952 
7.8654188948306585 4892.826385292417 495 457.6223967829205 0.5994518558159015 990 
7.041394335511982 5228.653215652917 472 458.8208377258387 0.5814796070770657 944 
6.984619302266361 5118.791223026511 467 456.305976942735 0.5651077671418211 934 
7.543876262626263 4913.131954429745 492 444.6592823791419 0.5851911449769515 984 
6.735183770477889 5187.440382263993 451 467.7631044955405 0.5466111890506296 902 
7.449006190941675 4985.70069590225 478 457.5918438260851 0.5706256309947841 956 
7.588095238095238 5051.732725655574 489 437.41187271361497 0.5912993371657504 978 
6.636758081611023 5231.9470895933255 443 448.5934797465782 0.5415981249966401 886 
7.431628109047463 5144.589382098755 480 436.1245845351064 0.5825844268897399 960 
7.299898141074611 5024.924092186275 489 470.2958777482889 0.5895990882867366 978 
7.802083333333333 4886.015987654313 488 439.7141008735706 0.5910675003681143 976 
7.978136200716846 4913.951223405236 491 456.0559021967681 0.5957840342092157 982 
7.658612692388783 5070.985939160611 480 457.66127125055857 0.5719954080278741 960 
7.0142331932773105 5081.489145087885 461 467.1030037052249 0.562561733760094 922 
7.4035420619860846 5025.89081838801 479 470.8667975127207 0.5779758183229968 958 
7.506595622119815 5058.999999999996 487 423.7710672017381 0.5798377825775196 974 
6.800084175084176 5024.994328331726 448 449.77081894820776 0.5438552729435878 896 
7.6521464646464645 5016.199785339493 481 478.3570423405355 0.5862472048485923 962 
8.151698179271708 4839.960457923986 497 468.5510851518406 0.598170403300578 994 
7.942559523809524 4977.347146336442 478 456.1591372977815 0.5849083137761873 956 
8.164798850574712 4895.9343100222195 503 460.0774627495213 0.6107057837068666 1006 
