W2,W3,Za,Zb,Zc,ItemPileOneAvg,DistanceTraveled,OrderTurnoverTimeAvg,OrdersHandled
0.346,0.21333333333333337,0.158,0.458,0.737,7.353221288515407,5038.336315760295,455.19324815868,495
0.346,0.21333333333333337,0.158,0.458,0.737,7.809995112414467,4946.702145682408,464.57592999013264,479
0.346,0.21333333333333337,0.158,0.458,0.737,7.033053221288515,5117.156152186188,466.89413899330646,471
0.346,0.21333333333333337,0.158,0.458,0.737,7.163398692810457,5123.151533950611,434.8845854145149,482
0.346,0.21333333333333337,0.158,0.458,0.737,7.121094877344877,5118.697600359908,455.5948191272344,454
0.346,0.3766666666666667,0.175,0.5,0.5,6.95988455988456,5197.670765968337,480.7900552459951,465
0.346,0.3766666666666667,0.175,0.5,0.5,8.028673835125447,5035.694437251506,469.4317053194823,498
0.346,0.3766666666666667,0.175,0.5,0.5,7.7069694813409235,5053.425983979294,453.14601351600476,479
0.346,0.3766666666666667,0.175,0.5,0.5,7.665608288770053,5004.288176256503,471.69174865871395,488
0.346,0.3766666666666667,0.175,0.5,0.5,7.896413734115346,4970.965258641964,452.5843327885272,501
0.346,0.3766666666666667,0.175,0.5,0.5,7.307239057239056,5181.2363870906465,449.48878431402903,484
0.346,0.3766666666666667,0.175,0.5,0.5,7.62929292929293,5053.420391870129,484.5692662664059,472
0.346,0.3766666666666667,0.175,0.5,0.5,7.682527360895482,4987.76916769258,480.34196344057233,498
0.346,0.3766666666666667,0.175,0.5,0.5,7.4903260546642905,5043.771666666653,477.9184765544396,478
0.346,0.54,0.175,0.5,0.5,7.64695945945946,5076.108828220129,468.31997396026713,493
0.346,0.54,0.175,0.5,0.5,7.766222351009368,4941.0706741923805,458.9488947550438,493
0.346,0.54,0.175,0.5,0.5,7.443164362519201,5017.250176603078,447.25165707536155,474
0.346,0.54,0.175,0.5,0.5,7.290919952210275,5149.56193725151,462.9678306740084,467
0.346,0.54,0.175,0.5,0.5,8.443434343434342,4982.057578019553,459.19577539711145,519
0.346,0.54,0.175,0.5,0.5,7.384729649435532,5130.050494937043,443.8822497334208,483
0.346,0.54,0.175,0.5,0.5,7.332068311195447,5117.201670771264,438.97680169495567,474
0.346,0.54,0.175,0.5,0.5,8.141065830721004,5031.196085802458,460.4599043513912,507
0.346,0.54,0.175,0.5,0.5,7.802666129990608,5059.983598182931,448.2936036731822,487
0.49399999999999994,0.05,0.15,0.333,1,7.531309297912713,5063.812668911581,467.76530296783795,487
0.49399999999999994,0.05,0.15,0.333,1,7.7073965461062235,4923.287436272592,447.639412237717,489
0.49399999999999994,0.05,0.15,0.333,1,7.64903542061986,4857.796363713648,437.6020236526922,478
0.49399999999999994,0.05,0.15,0.333,1,7.764111157659545,5114.062525772613,473.5501574607555,486
0.49399999999999994,0.05,0.15,0.333,1,7.971362330198538,4992.7960985228965,441.5417672539922,499
0.49399999999999994,0.05,0.15,0.333,1,7.661329854522454,4991.628116982664,427.34460603405364,478
0.49399999999999994,0.05,0.15,0.333,1,7.3279114676173505,5167.023083369203,462.8103812819938,472
0.49399999999999994,0.05,0.15,0.333,1,7.7382590132827325,4948.462427993637,441.6357069651647,490
0.49399999999999994,0.05,0.15,0.333,1,7.479797979797979,5067.728135211864,488.88465820908004,479
0.49399999999999994,0.21333333333333337,0.169,0.342,0.8,7.174390968508615,5155.692800617267,433.97446159801893,466
0.49399999999999994,0.21333333333333337,0.169,0.342,0.8,8.148454301075269,4780.1455908864755,422.0984878216151,495
0.49399999999999994,0.21333333333333337,0.169,0.342,0.8,7.3208556149732615,5152.242333066821,456.926420295838,473
0.49399999999999994,0.21333333333333337,0.169,0.342,0.8,7.278799019607843,5118.156190572199,480.11128636536904,478
0.49399999999999994,0.21333333333333337,0.169,0.342,0.8,8.079207516339869,4980.67586805555,424.9048621033783,508
0.49399999999999994,0.21333333333333337,0.169,0.342,0.8,7.5746031746031734,5134.477098611106,483.92204713232553,488
0.49399999999999994,0.21333333333333337,0.169,0.342,0.8,7.1495798319327735,5129.019248000135,451.35599446623496,481
0.49399999999999994,0.21333333333333337,0.169,0.342,0.8,7.323232323232323,5129.461453549373,466.17414828179056,482
0.49399999999999994,0.21333333333333337,0.169,0.342,0.8,7.767724685181991,4908.693608175019,450.0754427164794,485
0.49399999999999994,0.3766666666666667,0.191,0.383,0.512,7.720623849656107,5056.972228142486,479.8963991965269,480
0.49399999999999994,0.3766666666666667,0.191,0.383,0.512,8.548159009449334,4836.28699885526,484.700868054735,531
0.49399999999999994,0.3766666666666667,0.191,0.383,0.512,7.476046176046176,5065.899999629592,465.08343271853596,481
0.49399999999999994,0.3766666666666667,0.191,0.383,0.512,7.947916666666667,4976.10020269965,458.2275658413804,506
0.49399999999999994,0.3766666666666667,0.191,0.383,0.512,7.735399536158551,5135.370372511812,467.45749699901893,477
0.49399999999999994,0.3766666666666667,0.191,0.383,0.512,8.233523086654017,4934.218322543941,454.9354983257548,497
0.49399999999999994,0.3766666666666667,0.191,0.383,0.512,7.398897058823529,5128.189874822793,457.40497228182977,478
0.49399999999999994,0.3766666666666667,0.191,0.383,0.512,7.241228991596638,5183.134513629863,464.54583104804897,484
0.49399999999999994,0.3766666666666667,0.191,0.383,0.512,7.4609243697479,5058.112705730035,446.1708813629002,483
0.49399999999999994,0.54,0.193,0.383,0.5,7.629530600118836,4955.893046089979,462.72597030915256,479
0.49399999999999994,0.54,0.193,0.383,0.5,8.633333333333333,4912.78684183363,450.0891340688311,520
0.49399999999999994,0.54,0.193,0.383,0.5,8.391375448028674,4795.046956736185,449.4786134787268,498
0.49399999999999994,0.54,0.193,0.383,0.5,8.979765325670497,4811.185789520716,453.28591011395855,519
0.49399999999999994,0.54,0.193,0.383,0.5,7.311132154882155,5071.016764196203,437.44861070840454,490
0.49399999999999994,0.54,0.193,0.383,0.5,7.779551820728291,5020.567422041415,464.0326928123429,486
0.49399999999999994,0.54,0.193,0.383,0.5,7.515151515151516,5040.9462181496165,466.5587468643472,468
0.49399999999999994,0.54,0.193,0.383,0.5,7.451296647691334,5102.949594035085,438.0539020350744,492
0.49399999999999994,0.54,0.193,0.383,0.5,7.312554112554113,5110.889683790392,475.18096835049573,482
0.642,0.05,0.15,0.333,1,7.782339524275009,5009.895903811672,430.6974445174077,484
0.642,0.05,0.15,0.333,1,7.484953703703703,5022.661638163635,428.4197002598698,497
0.642,0.05,0.15,0.333,1,8.005865102639298,5022.4347231856145,456.65361055911507,496
0.642,0.05,0.15,0.333,1,8.008080808080807,4960.173325797086,474.13585331350845,489
0.642,0.05,0.15,0.333,1,7.7947937795807976,5122.831259748568,480.4420256927576,492
0.642,0.05,0.15,0.333,1,7.451683501683501,5104.15562962682,498.539580110276,462
0.642,0.05,0.15,0.333,1,6.840909090909091,5241.234407954369,491.20192325896505,454
0.642,0.05,0.15,0.333,1,7.45428592893096,5003.71267487814,458.24923090412466,483
0.642,0.05,0.15,0.333,1,7.013517665130569,5125.92179970458,452.8583405833975,457
0.642,0.21333333333333337,0.17,0.333,0.8,7.310476297798814,5153.661959876535,481.93220896716014,473
0.642,0.21333333333333337,0.17,0.333,0.8,7.1568627450980395,5101.458839559321,451.2216829718001,486
0.642,0.21333333333333337,0.17,0.333,0.8,7.387626262626263,4938.443973447778,452.2821558067741,464
0.642,0.21333333333333337,0.17,0.333,0.8,7.585206907787554,4962.632608192498,431.0960012993074,475
0.642,0.21333333333333337,0.17,0.333,0.8,7.259703020993343,5019.4429979865245,498.14746014694424,469
0.642,0.21333333333333337,0.17,0.333,0.8,7.788116458704693,4947.683295318018,477.6254295736894,482
0.642,0.21333333333333337,0.17,0.333,0.8,7.050857843137255,5143.063956324806,455.7111715873,463
0.642,0.21333333333333337,0.17,0.333,0.8,7.313861832611832,5015.833086419752,505.3656354918836,476
0.642,0.21333333333333337,0.17,0.333,0.8,7.934469696969697,5041.8360679342095,471.81952585984385,485
0.642,0.3766666666666667,0.198,0.333,0.525,7.5554525258379215,4963.650438300514,443.35358858405664,479
0.642,0.3766666666666667,0.198,0.333,0.525,8.739655172413793,4745.387170566796,460.88173259163415,515
0.642,0.3766666666666667,0.198,0.333,0.525,8.369959677419354,4960.341550938132,425.06645129137644,502
0.642,0.3766666666666667,0.198,0.333,0.525,7.638379265965473,5025.542720135576,447.6114605102479,490
0.642,0.3766666666666667,0.198,0.333,0.525,8.121895424836602,4905.525407510722,461.62320201296194,514
0.642,0.3766666666666667,0.198,0.333,0.525,8.408266129032258,4890.164213648151,472.9494771061969,501
0.642,0.3766666666666667,0.198,0.333,0.525,8.119821315623023,4959.03708492754,482.226393500204,502
0.642,0.3766666666666667,0.198,0.333,0.525,8.308308895405672,4863.629994279089,440.21165910366994,504
0.642,0.3766666666666667,0.198,0.333,0.525,7.793048088410991,5000.902749006057,472.8228283814643,482
0.642,0.54,0.2,0.333,0.5,8.38992048432276,4842.493769593428,438.1661147366954,497
0.642,0.54,0.2,0.333,0.5,8.592613636363637,4783.64527083139,438.9303735641151,523
0.642,0.54,0.2,0.333,0.5,8.687813620071685,4782.695077259652,463.87124918035755,505
0.642,0.54,0.2,0.333,0.5,7.545454545454546,5099.690949877917,427.7837219142,491
0.642,0.54,0.2,0.333,0.5,8.801075268817204,4777.6115984165845,475.19103573988724,529
0.642,0.54,0.2,0.333,0.5,8.907594086021506,4807.027264930909,480.30082520912595,521
0.642,0.54,0.2,0.333,0.5,7.691365265558814,4949.21972581866,453.10948178187385,489
0.642,0.54,0.2,0.333,0.5,8.404545454545454,4806.579948796417,463.26748179098763,517
0.642,0.54,0.2,0.333,0.5,7.595689033189033,4951.999999999994,422.46260141502637,490
0.79,0.05,0.15,0.333,1,7.627995642701525,4964.617122232134,435.9469965103623,492
0.79,0.05,0.15,0.333,1,6.771428571428572,5199.086984404943,466.36488776676174,467
0.79,0.05,0.15,0.333,1,7.043232570806101,5162.572322396147,456.0011404852288,458
0.79,0.05,0.15,0.333,1,7.030829124579125,5134.140541169694,477.12113213327666,468
0.79,0.05,0.15,0.333,1,7.584313725490195,5125.269876414455,475.7541740091212,485
0.79,0.05,0.15,0.333,1,7.652118912080962,4955.044001047834,433.7357175902312,480
0.79,0.05,0.15,0.333,1,7.526515151515151,5061.790640628451,436.9163231355863,483
0.79,0.05,0.15,0.333,1,7.60530593289214,5168.118337641593,468.4184321491018,481
0.79,0.05,0.15,0.333,1,7.101010101010101,5047.174999999991,453.11155236479107,468
0.79,0.21333333333333337,0.17,0.333,0.8,7.4768342820999365,5078.776927233911,490.32466028105546,474
0.79,0.21333333333333337,0.17,0.333,0.8,7.877281947261662,5043.160184871249,465.3147523548715,498
0.79,0.21333333333333337,0.17,0.333,0.8,7.21821129885646,5113.177255837497,446.8436280116204,475
0.79,0.21333333333333337,0.17,0.333,0.8,7.215686274509804,5215.400224640333,442.6972149126436,489
0.79,0.21333333333333337,0.17,0.333,0.8,7.601010101010101,5129.97844666593,441.1139840056857,496
0.79,0.21333333333333337,0.17,0.333,0.8,7.590610405126534,5266.375631582002,441.7178596501823,486
0.79,0.21333333333333337,0.17,0.333,0.8,7.465723410576352,5065.3248020010815,465.5854547835274,478
0.79,0.21333333333333337,0.17,0.333,0.8,7.959350621969218,5036.272853240943,434.1333167916057,500
0.79,0.21333333333333337,0.17,0.333,0.8,7.808946608946609,4973.371049796243,444.5739966403675,492
0.79,0.3766666666666667,0.198,0.333,0.525,8.084223574487266,4970.735954425848,454.6697147668363,486
0.79,0.3766666666666667,0.198,0.333,0.525,8.093189964157707,4911.99937123492,452.8749225582629,505
0.79,0.3766666666666667,0.198,0.333,0.525,8.563257575757577,4949.143254443912,470.508838941978,510
0.79,0.3766666666666667,0.198,0.333,0.525,8.143010752688172,5005.526926462074,459.707257401732,491
0.79,0.3766666666666667,0.198,0.333,0.525,8.79382183908046,4814.836900478831,476.4505595594279,515
0.79,0.3766666666666667,0.198,0.333,0.525,8.29702380952381,4931.58585491206,460.6585616826115,501
0.79,0.3766666666666667,0.198,0.333,0.525,8.364583333333334,4980.391666666661,467.5375476554435,512
0.79,0.3766666666666667,0.198,0.333,0.525,9,4853.052933593341,455.04813148085873,534
0.79,0.3766666666666667,0.198,0.333,0.525,8.974190177638453,4733.847975282757,466.0600048827239,518
0.79,0.54,0.2,0.333,0.5,8.194937457741718,4860.31144500689,464.54798736793674,493
0.79,0.54,0.2,0.333,0.5,8.780286738351256,4747.411451660806,470.0630115610634,519
0.79,0.54,0.2,0.333,0.5,8.532183908045976,4818.535199394565,457.0980174097368,492
0.79,0.54,0.2,0.333,0.5,8.729054659498209,4863.882474233082,466.4458341043987,517
0.79,0.54,0.2,0.333,0.5,8.38597670250896,4838.998572771162,472.00047227853184,506
0.79,0.54,0.2,0.333,0.5,7.565656565656565,4940.495069467325,439.8614020933598,490
0.79,0.54,0.2,0.333,0.5,7.240808823529412,5016.854464663521,456.4151174231029,464
0.79,0.54,0.2,0.333,0.5,8.182622596937113,4857.184197858108,448.7997030684299,509
0.79,0.54,0.2,0.333,0.5,8.392789373814042,4916.038760791571,450.16665784009035,512
1,1,0.2,0.333,0.5,8.060280221570546,4944.018195803269,469.769599527663,499
1,1,0.2,0.333,0.5,9.164479050797183,4693.501223907966,457.1734019679786,532
1,1,0.2,0.333,0.5,9.228315412186381,4689.206739429905,448.7990310882163,523
1,1,0.2,0.333,0.5,8.478987455197133,4722.495286159069,454.90103318453686,505
1,1,0.2,0.333,0.5,8.565190807505799,4756.8163903115765,447.1838809377981,526
1,1,0.2,0.333,0.5,8.493337504634779,4908.428846264885,454.9537952317338,490
1,1,0.2,0.333,0.5,8.969178717093067,4850.960026061622,444.2356720149206,522
1,1,0.2,0.333,0.5,9.347586980920314,4677.921077845074,458.8808682916413,538
1,1,0.2,0.333,0.5,9.578049684835001,4781.699814660473,477.55087860456894,533
