# W2 W3 ItemPileOneAvg OrdersHandled DistanceTraveled TripCount OrderThroughputTimeAvg OrderTurnoverTimeAvg OrderPileOneAvg 
3.198 3.2133333333333334 7.449006190941675 478 4985.70069590225 305 91.85746192928572 457.5918438260851 4.933854675790159
3.698 3.7133333333333334 7.588095238095238 489 5051.732725655574 310 92.22274843083915 437.41187271361497 4.958035714285714
4.198 4.213333333333333 6.636758081611023 443 5231.9470895933255 318 99.26626829273768 448.5934797465782 4.343485029146794
0.198 0.3766666666666667 7.431628109047463 480 5144.589382098755 309 95.16921843412887 436.1245845351064 4.852313457152166
0.698 0.8766666666666667 7.299898141074611 489 5024.924092186275 317 98.21048707859252 470.2958777482889 4.800976148034971
1.198 1.3766666666666667 7.802083333333333 488 4886.015987654313 294 91.30234517615983 439.7141008735706 5.083333333333333
1.698 1.8766666666666667 7.978136200716846 491 4913.951223405236 295 90.56967432486361 456.0559021967681 5.185135989879822
2.198 2.376666666666667 7.658612692388783 480 5070.985939160611 296 97.64593298907134 457.66127125055857 5.077777777777778
2.698 2.876666666666667 7.0142331932773105 461 5081.489145087885 314 93.46898348420652 467.1030037052249 4.5699579831932775
3.198 3.376666666666667 7.4035420619860846 479 5025.89081838801 310 102.08533899759352 470.8667975127207 4.864010120177103
3.698 3.876666666666667 7.506595622119815 487 5058.999999999996 299 86.96578336289835 423.7710672017381 4.998022273425499
4.198 4.376666666666667 6.800084175084176 448 5024.994328331726 311 93.09011804837412 449.77081894820776 4.475378787878788
0.198 0.54 7.6521464646464645 481 5016.199785339493 299 101.31245676222733 478.3570423405355 4.961489898989899
0.698 1.04 8.151698179271708 497 4839.960457923986 290 94.68055554051259 468.5510851518406 5.337710084033613
1.198 1.54 7.942559523809524 478 4977.347146336442 293 97.22655306661886 456.1591372977815 5.105357142857144
1.698 2.04 8.164798850574712 503 4895.9343100222195 298 96.86247923543526 460.0774627495213 5.302114121510673
2.198 2.54 7.758269329237071 492 4995.094663397271 298 90.3157257255599 440.1884808715002 5.187506400409626
2.698 3.04 7.387867647058823 483 5068.309434826746 309 94.50200557494026 462.44181943805256 4.824754901960784
3.198 3.54 7.191795427848558 466 5093.6197736417935 311 101.27879659471554 457.18438523376125 4.686825698021145
3.698 4.04 7.043621084797555 474 5221.778856889058 318 97.74816691625333 465.1072668193377 4.6454715219421105
4.198 4.54 7.254752886002886 467 5075.144176861457 308 105.63596307010756 466.8117892180732 4.684126984126984
0.346 0.05 7.583534946236559 482 5001.3081367283885 302 98.43013614168471 470.78838031857924 4.936213517665131
0.846 0.55 7.37870670995671 490 5065.247566389971 311 100.87402083271013 445.9704160611603 4.920102813852814
1.346 1.05 7.309863339275104 482 5222.231959558132 312 96.07630597536459 452.6033727726523 4.775401069518717
1.846 1.55 7.6609740670461735 482 4978.892475308628 298 90.6483927745619 467.52912580987885 5.02909550917141
2.346 2.05 7.66952614379085 488 5009.149376438661 301 95.69099575793251 454.07488582540867 5.110539215686274
2.846 2.55 7.0698752228164 464 5203.608095116638 314 97.58964280924089 444.27609278563364 4.550555979967744
3.346 3.05 6.88908128908129 462 5074.175232220705 319 95.75127900732214 482.5612287016034 4.4501443001442995
3.846 3.55 7.783415032679739 484 5024.777125620123 298 92.30156565598013 482.8137551692072 5.0820669934640526
4.346 4.05 7.08853238265003 465 5018.385561391233 314 86.2319711857281 444.14595895376664 4.603089720736779
0.346 0.21333333333333337 7.601372887864823 480 4981.279345328422 308 93.91464460040932 454.7831442384017 4.911242319508449
0.846 0.7133333333333334 7.5477094063431815 487 4974.685249006061 306 95.91224894794664 457.3838834757755 4.884105900424687
1.346 1.2133333333333334 7.46418970814132 462 5058.7090407472715 304 102.91118449359578 503.8576557816983 4.712336789554532
1.846 1.7133333333333334 7.782416192283365 478 5061.44405502022 300 101.33140843528365 463.2497863843743 4.97944339025933
2.346 2.2133333333333334 7.353221288515407 495 5038.336315760295 310 89.08390592676957 455.19324815868 4.910171568627451
2.846 2.7133333333333334 7.809995112414467 479 4946.702145682408 300 104.50795054468576 464.57592999013264 4.996649967416096
3.346 3.2133333333333334 7.033053221288515 471 5117.156152186188 318 103.46745705128606 466.89413899330646 4.532212885154062
3.846 3.7133333333333334 7.163398692810457 482 5123.151533950611 309 88.80505613146873 434.8845854145149 4.819964349376114
4.346 4.213333333333333 7.121094877344877 454 5118.697600359908 311 104.17377167074714 455.5948191272344 4.563167388167388
0.346 0.3766666666666667 6.95988455988456 465 5197.670765968337 317 91.85533224626181 480.7900552459951 4.520923520923521
0.846 0.8766666666666667 8.028673835125447 498 5035.694437251506 293 87.32296829415043 469.4317053194823 5.253176930596286
1.346 1.3766666666666667 7.7069694813409235 479 5053.425983979294 301 95.38650073561074 453.14601351600476 4.946710942441492
1.846 1.8766666666666667 7.665608288770053 488 5004.288176256503 308 100.100867440378 471.69174865871395 4.9413435828877
2.346 2.376666666666667 7.896413734115346 501 4970.965258641964 299 88.95143106272813 452.5843327885272 5.227344004561747
2.846 2.876666666666667 7.307239057239056 484 5181.2363870906465 317 89.107120749661 449.48878431402903 4.696078431372549
3.346 3.376666666666667 7.62929292929293 472 5053.420391870129 299 97.99784488281209 484.5692662664059 4.928282828282828
3.846 3.876666666666667 7.682527360895482 498 4987.76916769258 302 93.87344738066767 480.34196344057233 5.098844229774021
4.346 4.376666666666667 7.4903260546642905 478 5043.771666666653 304 99.00694521366906 477.9184765544396 4.833593285799168
0.346 0.54 7.64695945945946 493 5076.108828220129 308 93.27879093721401 468.31997396026713 4.925675675675676
0.846 1.04 7.766222351009368 493 4941.0706741923805 307 91.02852224019202 458.9488947550438 5.0905148266203035
1.346 1.54 7.443164362519201 474 5017.250176603078 310 94.48767384517342 447.25165707536155 4.757685009487666
1.846 2.04 7.290919952210275 467 5149.56193725151 312 97.23683981122475 462.9678306740084 4.691566199630716
2.346 2.54 8.443434343434342 519 4982.057578019553 290 96.26010559718875 459.19577539711145 5.5355816226783965
2.846 3.04 7.384729649435532 483 5130.050494937043 311 94.00489410426007 443.8822497334208 4.778669043374926
3.346 3.54 7.332068311195447 474 5117.201670771264 310 97.3318846385319 438.97680169495567 4.804554079696395
3.846 4.04 8.141065830721004 507 5031.196085802458 292 90.81996150560734 460.4599043513912 5.371995820271683
4.346 4.54 7.802666129990608 487 5059.983598182931 305 95.74290176444804 448.2936036731822 4.993531136794894
0.49399999999999994 0.05 7.531309297912713 487 5063.812668911581 309 99.39240881895962 467.76530296783795 4.925363693864643
0.994 0.55 7.7073965461062235 489 4923.287436272592 295 93.39017593163994 447.639412237717 5.162919517758227
1.494 1.05 7.64903542061986 478 4857.796363713648 302 90.63793569212822 437.6020236526922 4.940860215053763
1.994 1.55 7.764111157659545 486 5114.062525772613 304 102.78433439368759 473.5501574607555 4.953553972908812
2.4939999999999998 2.05 7.971362330198538 499 4992.7960985228965 291 91.10105811888828 441.5417672539922 5.3348571926158135
2.9939999999999998 2.55 7.661329854522454 478 4991.628116982664 302 92.06087068967884 427.34460603405364 4.942145003162556
3.4939999999999998 3.05 7.3279114676173505 472 5167.023083369203 309 99.80495662575983 462.8103812819938 4.7730243612596555
3.9939999999999998 3.55 7.7382590132827325 490 4948.462427993637 301 83.54738430912492 441.6357069651647 5.073055028462998
4.494 4.05 7.479797979797979 479 5067.728135211864 306 96.01356154238962 488.88465820908004 4.7916486291486295
0.49399999999999994 0.21333333333333337 7.174390968508615 466 5155.692800617267 310 92.17577417321296 433.97446159801893 4.660130718954249
0.994 0.7133333333333334 8.148454301075269 495 4780.1455908864755 288 92.81764587363523 422.0984878216151 5.332728494623656
1.494 1.2133333333333334 7.3208556149732615 473 5152.242333066821 312 90.88858910726931 456.926420295838 4.682412358882947
1.994 1.7133333333333334 7.278799019607843 478 5118.156190572199 310 85.22552175882879 480.11128636536904 4.78921568627451
2.4939999999999998 2.2133333333333334 8.079207516339869 508 4980.67586805555 297 91.66002640247154 424.9048621033783 5.313725490196078
2.9939999999999998 2.7133333333333334 7.5746031746031734 488 5134.477098611106 306 101.99336272450819 483.92204713232553 4.923809523809523
3.4939999999999998 3.2133333333333334 7.1495798319327735 481 5129.019248000135 316 98.92735120732073 451.35599446623496 4.675350140056023
3.9939999999999998 3.7133333333333334 7.323232323232323 482 5129.461453549373 309 87.42704520137112 466.17414828179056 4.8686868686868685
4.494 4.213333333333333 7.767724685181991 485 4908.693608175019 304 90.60890837621686 450.0754427164794 4.96776110248596
0.49399999999999994 0.3766666666666667 7.720623849656107 480 5056.972228142486 303 94.87878562369977 479.8963991965269 4.976053472827666
0.994 0.8766666666666667 8.548159009449334 531 4836.28699885526 295 93.05542432643867 484.700868054735 5.671195829260346
1.494 1.3766666666666667 7.476046176046176 481 5065.899999629592 311 92.67040238961434 465.08343271853596 4.831295093795094
1.994 1.8766666666666667 7.947916666666667 506 4976.10020269965 302 95.2365931778225 458.2275658413804 5.11703431372549
2.4939999999999998 2.376666666666667 7.735399536158551 477 5135.370372511812 295 85.75496495324853 467.45749699901893 5.076344086021505
2.9939999999999998 2.876666666666667 8.233523086654017 497 4934.218322543941 294 88.76238786247694 454.9354983257548 5.235736875395319
3.4939999999999998 3.376666666666667 7.398897058823529 478 5128.189874822793 309 90.06349058260928 457.40497228182977 4.7849264705882355
3.9939999999999998 3.876666666666667 7.241228991596638 484 5183.134513629863 310 93.97982932527984 464.54583104804897 4.808420868347338
4.494 4.376666666666667 7.4609243697479 483 5058.112705730035 311 89.45725692179022 446.1708813629002 4.814793417366947
0.49399999999999994 0.54 7.629530600118836 479 4955.893046089979 298 98.4059629234924 462.72597030915256 4.972786690433749
0.994 1.04 8.633333333333333 520 4912.78684183363 288 90.48507885016109 450.0891340688311 5.615151515151514
1.494 1.54 8.391375448028674 498 4795.046956736185 288 92.36933537823607 449.4786134787268 5.360528673835126
1.994 2.04 8.979765325670497 519 4811.185789520716 282 94.05480709784143 453.28591011395855 5.732519157088123
2.4939999999999998 2.54 7.311132154882155 490 5071.016764196203 309 88.21476755786018 437.44861070840454 4.875631313131313
2.9939999999999998 3.04 7.779551820728291 486 5020.567422041415 304 93.22229339215305 464.0326928123429 4.936227824463118
3.4939999999999998 3.54 7.515151515151516 468 5040.9462181496165 298 97.13535032825905 466.5587468643472 4.849788204626915
3.9939999999999998 4.04 7.451296647691334 492 5102.949594035085 310 95.3879630501057 438.0539020350744 5
4.494 4.54 7.312554112554113 482 5110.889683790392 318 98.06591955367792 475.18096835049573 4.68975468975469
0.642 0.05 7.782339524275009 484 5009.895903811672 297 87.97885036696158 430.6974445174077 5.0883023786249595
1.142 0.55 7.484953703703703 497 5022.661638163635 308 93.16513814345767 428.4197002598698 4.997685185185185
1.642 1.05 8.005865102639298 496 5022.4347231856145 301 102.49199693936689 456.65361055911507 5.1189312479635065
2.142 1.55 8.008080808080807 489 4960.173325797086 297 105.43104617542916 474.13585331350845 5.1171717171717175
2.642 2.05 7.7947937795807976 492 5122.831259748568 297 99.73500757973083 480.4420256927576 5.148073022312373
3.142 2.55 7.451683501683501 462 5104.15562962682 306 99.62084991849402 498.539580110276 4.730808080808081
3.642 3.05 6.840909090909091 454 5241.234407954369 312 95.34210307874031 491.20192325896505 4.4713804713804715
4.1419999999999995 3.55 7.45428592893096 483 5003.71267487814 307 94.66724585382511 458.24923090412466 4.971320712192923
4.6419999999999995 4.05 7.013517665130569 457 5125.92179970458 313 98.90113720592204 452.8583405833975 4.563748079877112
0.642 0.21333333333333337 7.310476297798814 473 5153.661959876535 307 91.07714825303019 481.93220896716014 4.863139508677034
1.142 0.7133333333333334 7.1568627450980395 486 5101.458839559321 314 81.63138317154745 451.2216829718001 4.764705882352941
1.642 1.2133333333333334 7.387626262626263 464 4938.443973447778 302 90.09455658684223 452.2821558067741 4.78030303030303
2.142 1.7133333333333334 7.585206907787554 475 4962.632608192498 295 87.45835805921797 431.0960012993074 5.01107852720756
2.642 2.2133333333333334 7.259703020993343 469 5019.4429979865245 306 95.39323650729152 498.14746014694424 4.745882791044082
3.142 2.7133333333333334 7.788116458704693 482 4947.683295318018 300 97.31412834593321 477.6254295736894 4.966310160427808
3.642 3.2133333333333334 7.050857843137255 463 5143.063956324806 313 93.35766210355735 455.7111715873 4.628063725490196
4.1419999999999995 3.7133333333333334 7.313861832611832 476 5015.833086419752 305 92.53489194073607 505.3656354918836 4.772952741702741
4.6419999999999995 4.213333333333333 7.934469696969697 485 5041.8360679342095 294 98.21325291159646 471.81952585984385 5.114457070707071
0.642 0.3766666666666667 7.5554525258379215 479 4963.650438300514 305 95.95236191222126 443.35358858405664 4.952670723461799
1.142 0.8766666666666667 8.739655172413793 515 4745.387170566796 285 91.1072218149828 460.88173259163415 5.673922413793103
1.642 1.3766666666666667 8.369959677419354 502 4960.341550938132 287 88.10929663703772 425.06645129137644 5.342069892473119
2.142 1.8766666666666667 7.638379265965473 490 5025.542720135576 308 91.13295947668398 447.6114605102479 4.956552611725026
2.642 2.376666666666667 8.121895424836602 514 4905.525407510722 299 85.14757494286528 461.62320201296194 5.398243464052288
3.142 2.876666666666667 8.408266129032258 501 4890.164213648151 296 89.46652165837259 472.9494771061969 5.330645161290323
3.642 3.376666666666667 8.119821315623023 502 4959.03708492754 300 92.18932282379176 482.226393500204 5.199418880455408
4.1419999999999995 3.876666666666667 8.308308895405672 504 4863.629994279089 296 89.50513038508608 440.21165910366994 5.367188009123493
4.6419999999999995 4.376666666666667 7.793048088410991 482 5000.902749006057 303 101.45070458422897 472.8228283814643 4.918757467144564
0.642 0.54 8.38992048432276 497 4842.493769593428 291 90.1812644686998 438.1661147366954 5.429813861028283
1.142 1.04 8.592613636363637 523 4783.64527083139 295 91.21269202507192 438.9303735641151 5.52834595959596
1.642 1.54 8.687813620071685 505 4782.695077259652 285 91.98657151315074 463.87124918035755 5.493906810035842
2.142 2.04 7.545454545454546 491 5099.690949877917 306 89.08418632045422 427.7837219142 4.915032679738562
2.642 2.54 8.801075268817204 529 4777.6115984165845 288 83.88433994225629 475.19103573988724 5.677386638748938
3.142 3.04 8.907594086021506 521 4807.027264930909 287 96.76732651067411 480.30082520912595 5.611917562724014
3.642 3.54 7.691365265558814 489 4949.21972581866 306 96.6829294987564 453.10948178187385 4.959763533957083
4.1419999999999995 4.04 8.404545454545454 517 4806.579948796417 295 98.44682172553964 463.26748179098763 5.464015151515152
4.6419999999999995 4.54 7.595689033189033 490 4951.999999999994 309 91.97952455817519 422.46260141502637 4.919209956709957
0.79 0.05 7.627995642701525 492 4964.617122232134 307 94.0763902783425 435.9469965103623 4.953159041394336
1.29 0.55 6.771428571428572 467 5199.086984404943 319 96.07142694802081 466.36488776676174 4.4943977591036415
1.79 1.05 7.043232570806101 458 5162.572322396147 320 95.46747439943172 456.0011404852288 4.513752723311547
2.29 1.55 7.030829124579125 468 5134.140541169694 311 94.27318480671127 477.12113213327666 4.633101851851852
2.79 2.05 7.584313725490195 485 5125.269876414455 307 88.30787917531721 475.7541740091212 4.973389355742296
3.29 2.55 7.652118912080962 480 4955.044001047834 299 88.90040151429282 433.7357175902312 4.964203826691967
3.79 3.05 7.526515151515151 483 5061.790640628451 303 90.59260100212175 436.9163231355863 4.930555555555555
4.29 3.55 7.60530593289214 481 5168.118337641593 303 98.65805941684297 468.4184321491018 4.964733542319749
4.79 4.05 7.101010101010101 468 5047.174999999991 307 99.00210035333461 453.11155236479107 4.689542483660131
0.79 0.21333333333333337 7.4768342820999365 474 5078.776927233911 301 98.173988192765 490.32466028105546 4.898145951929159
1.29 0.7133333333333334 7.877281947261662 498 5043.160184871249 302 95.46293217522913 465.3147523548715 5.191683569979716
1.79 1.2133333333333334 7.21821129885646 475 5113.177255837497 315 96.15548801917498 446.8436280116204 4.706383341867213
2.29 1.7133333333333334 7.215686274509804 489 5215.400224640333 313 87.43192532865034 442.6972149126436 4.794117647058823
2.79 2.2133333333333334 7.601010101010101 496 5129.97844666593 304 91.18506016368737 441.1139840056857 5.0666035353535355
3.29 2.7133333333333334 7.590610405126534 486 5266.375631582002 311 85.9625072139169 441.7178596501823 4.931682415553383
3.79 3.2133333333333334 7.465723410576352 478 5065.3248020010815 308 87.5063561942205 465.5854547835274 4.8359885620915035
4.29 3.7133333333333334 7.959350621969218 500 5036.272853240943 296 91.01364152830085 434.1333167916057 5.299978916297703
4.79 4.213333333333333 7.808946608946609 492 4973.371049796243 307 94.44203205018881 444.5739966403675 4.984369035981939
0.79 0.3766666666666667 8.084223574487266 486 4970.735954425848 290 89.47420242952674 454.6697147668363 5.274667568176696
1.29 0.8766666666666667 8.093189964157707 505 4911.99937123492 296 83.31534817713585 452.8749225582629 5.328445747800586
1.79 1.3766666666666667 8.563257575757577 510 4949.143254443912 293 88.35814977341624 470.508838941978 5.389835858585859
2.29 1.8766666666666667 8.143010752688172 491 5005.526926462074 297 88.19537426892555 459.707257401732 5.161392729134665
2.79 2.376666666666667 8.79382183908046 515 4814.836900478831 289 88.4612065448994 476.4505595594279 5.626575824990731
3.29 2.876666666666667 8.29702380952381 501 4931.58585491206 296 86.31296243118382 460.6585616826115 5.186210317460318
3.79 3.376666666666667 8.364583333333334 512 4980.391666666661 292 88.17698067430368 467.5375476554435 5.333333333333333
4.29 3.876666666666667 9 534 4853.052933593341 287 84.19124523594066 455.04813148085873 5.806093189964158
4.79 4.376666666666667 8.974190177638453 518 4733.847975282757 285 92.26657983409642 466.0600048827239 5.63939393939394
0.79 0.54 8.194937457741718 493 4860.31144500689 295 92.49052710443048 464.54798736793674 5.239287525354969
1.29 1.04 8.780286738351256 519 4747.411451660806 282 84.62820935694899 470.0630115610634 5.7017921146953405
1.79 1.54 8.532183908045976 492 4818.535199394565 285 90.91802704717914 457.0980174097368 5.441690613026821
2.29 2.04 8.729054659498209 517 4863.882474233082 288 89.40905014423632 466.4458341043987 5.576052867383513
2.79 2.54 8.38597670250896 506 4838.998572771162 288 92.22346401557373 472.00047227853184 5.438418458781363
3.29 3.04 7.565656565656565 490 4940.495069467325 311 88.72467729760875 439.8614020933598 4.857720057720058
3.79 3.54 7.240808823529412 464 5016.854464663521 308 86.81519416293686 456.4151174231029 4.651348039215686
4.29 4.04 8.182622596937113 509 4857.184197858108 295 89.67754705068813 448.7997030684299 5.322234441186054
4.79 4.54 8.392789373814042 512 4916.038760791571 298 86.79896746344694 450.16665784009035 5.305206356736243
1 1 8.060280221570546 499 4944.018195803269 300 100.56300207873726 469.769599527663 5.144020853698273
1.5 1.5 9.164479050797183 532 4693.501223907966 281 93.24625041966921 457.1734019679786 5.91412680756396
2 2 9.228315412186381 523 4689.206739429905 285 90.54576145119542 448.7990310882163 5.751971326164875
2.5 2.5 8.478987455197133 505 4722.495286159069 286 95.77904997554454 454.90103318453686 5.437298387096774
3 3 8.565190807505799 526 4756.8163903115765 295 91.75518341869527 447.1838809377981 5.561395741092135
3.5 3.5 8.493337504634779 490 4908.428846264885 288 90.99112607569336 454.9537952317338 5.334179180571005
4 4 8.969178717093067 522 4850.960026061622 287 93.37467652642225 444.2356720149206 5.7053554875787915
4.5 4.5 9.347586980920314 538 4677.921077845074 280 88.79160062049053 458.8808682916413 6.02053872053872
5 5 9.578049684835001 533 4781.699814660473 279 92.10198078281591 477.55087860456894 5.989247311827957
