#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;147.18;0.03;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.86;81.13;0.98;PP/0.02,TA/0.89,IS/0,PS/0.45,RB/0,OB/0.01,RP/0
119.84;81.07;1.41;PP/0.03,TA/1.25,IS/0,PS/0.75,RB/0,OB/0.02,RP/0
179.73;81.05;1.54;PP/0.04,TA/1.34,IS/0,PS/0.79,RB/0,OB/0.03,RP/0
239.7;80.91;1.73;PP/0.05,TA/1.48,IS/0,PS/0.81,RB/0,OB/0.03,RP/0
299.8;80.4;1.86;PP/0.05,TA/1.56,IS/0,PS/0.82,RB/0,OB/0.04,RP/0
359.92;80.39;1.98;PP/0.06,TA/1.63,IS/0,PS/0.85,RB/0,OB/0.04,RP/0
419.92;80.39;2.14;PP/0.07,TA/1.74,IS/0,PS/0.87,RB/0,OB/0.05,RP/0
479.58;79.62;2.3;PP/0.08,TA/1.85,IS/0,PS/0.89,RB/0,OB/0.06,RP/0
539.99;79.62;2.4;PP/0.09,TA/1.91,IS/0,PS/0.92,RB/0,OB/0.07,RP/0
599.74;80.01;2.53;PP/0.1,TA/1.99,IS/0,PS/0.94,RB/0,OB/0.07,RP/0
659.74;80.48;2.63;PP/0.1,TA/2.04,IS/0,PS/0.95,RB/0,OB/0.08,RP/0
719.81;80.21;2.71;PP/0.11,TA/2.07,IS/0,PS/0.96,RB/0,OB/0.08,RP/0
779.96;80.88;2.82;PP/0.12,TA/2.14,IS/0,PS/0.98,RB/0,OB/0.09,RP/0
839.67;80.89;2.92;PP/0.13,TA/2.19,IS/0,PS/0.99,RB/0,OB/0.09,RP/0
899.82;81.32;3.01;PP/0.13,TA/2.22,IS/0,PS/1.01,RB/0,OB/0.1,RP/0
959.86;81.32;3.12;PP/0.14,TA/2.28,IS/0,PS/1.02,RB/0,OB/0.11,RP/0
1019.97;81.32;3.23;PP/0.14,TA/2.36,IS/0,PS/1.04,RB/0,OB/0.11,RP/0
1079.67;81.32;3.3;PP/0.15,TA/2.39,IS/0,PS/1.05,RB/0,OB/0.12,RP/0
1139.84;81.32;3.39;PP/0.16,TA/2.43,IS/0,PS/1.08,RB/0,OB/0.13,RP/0
1199.66;82.15;3.47;PP/0.17,TA/2.47,IS/0,PS/1.09,RB/0,OB/0.13,RP/0
1259.61;82.66;3.59;PP/0.18,TA/2.53,IS/0,PS/1.11,RB/0,OB/0.14,RP/0
1319.98;82.66;3.67;PP/0.19,TA/2.56,IS/0,PS/1.12,RB/0,OB/0.15,RP/0
1379.9;82.66;3.77;PP/0.2,TA/2.6,IS/0,PS/1.14,RB/0,OB/0.15,RP/0
1439.91;82.66;3.87;PP/0.21,TA/2.66,IS/0,PS/1.16,RB/0,OB/0.16,RP/0
1499.91;82.66;3.96;PP/0.22,TA/2.71,IS/0,PS/1.18,RB/0,OB/0.17,RP/0
1559.73;82.66;4.05;PP/0.23,TA/2.74,IS/0,PS/1.2,RB/0,OB/0.17,RP/0
1619.82;83.36;4.15;PP/0.23,TA/2.79,IS/0,PS/1.21,RB/0,OB/0.17,RP/0
1679.72;83.36;4.21;PP/0.24,TA/2.81,IS/0,PS/1.21,RB/0,OB/0.18,RP/0
1739.97;83.74;4.3;PP/0.25,TA/2.85,IS/0,PS/1.23,RB/0,OB/0.19,RP/0
1799.9;83.74;4.37;PP/0.26,TA/2.88,IS/0,PS/1.25,RB/0,OB/0.19,RP/0
