#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.42
59.89;200;200;0;55.22;0;59.89;0;0.44
119.79;200;200;0;101.42;0;119.79;0;0.44
179.9;200;200;0;139.65;0;179.9;0;0.38
239.94;200;200;0;163.93;0;239.94;0;0.3
299.64;200;200;0;210.29;0;297.89;0;0.29
359.97;200;200;0;223.18;0;321.35;0;0.33
419.89;200;200;0;250.58;0;371.6;0;0.29
479.88;200;200;0;278.1;0;429.17;0;0.3
539.89;200;200;0;306.3;0;488.76;0;0.24
599.82;200;200;0;346.01;0;503.35;0;0.31
659.73;200;200;0;352.28;0;558.83;0;0.27
719.68;200;200;0;394.52;0;577.28;0;0.32
779.78;200;200;0;421.55;0;620.17;0;0.32
839.97;200;200;0;398.61;0;680.05;0;0.31
899.84;200;200;0;423.77;0;765.81;0;0.28
959.91;200;200;0;456.88;0;893.2;0;0.25
1019.91;200;200;0;454.01;0;928.95;0;0.25
1079.9;200;200;0;503.32;0;1010.65;0;0.24
1139.94;200;200;0;489.83;0;1045.59;0;0.24
1199.93;200;200;0;506.22;0;1117.39;0;0.25
1259.88;200;200;0;494.69;0;1165.6;0;0.28
1319.91;200;200;0;501.74;0;1190.16;0;0.27
1379.85;200;200;0;510.81;0;1210.19;0;0.29
1439.72;200;200;0;533.79;0;1304.86;0;0.29
1499.81;200;200;0;498.63;0;1263.96;0;0.4
1559.83;200;200;0;522.8;0;1295.99;0;0.43
1619.96;200;200;0;529.81;0;1363.18;0;0.43
1679.59;200;200;0;509.48;0;1327.77;0;0.54
1739.83;200;200;0;527.75;0;1351.35;0;0.52
1799.89;200;186;0;536.47;0;1325.74;0;0.53
