#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness
46.32;0;46.32;46.32;-8853.52
50.11;0;50.11;50.11;-9293.69
62.29;0;62.29;15.9;-9963.51
68.11;1;68.11;68.11;-9344.16
69.91;2;69.91;69.91;-9616.33
74.09;2;74.09;74.09;-9731
74.58;0;74.58;28.18;-9868.78
78.25;2;78.25;78.25;-9752.27
79;0;79;28.56;-10213.41
80.42;1;80.42;80.42;-9587.85
82.29;2;82.29;14.05;-10588.99
83.04;0;83.04;20.48;-10359.57
84.51;1;84.51;84.51;-9578.47
86.34;2;86.34;16.27;-10637.01
87.09;0;87.09;12.09;-10561.6
88.55;1;88.55;20.3;-9754.96
90.46;2;90.46;15.98;-10933.26
91.13;0;91.13;11.97;-11158.05
92.6;1;92.6;24.35;-10258.59
94.63;2;94.63;16.1;-10953.78
96.69;1;96.69;16.15;-10375.42
100.76;1;100.76;16.18;-10404.73
102.27;0;102.27;102.27;-8916.95
105.19;1;17.95;16.57;-10108.35
106.51;0;106.51;106.51;-9194.95
109.19;1;109.19;16.53;-10450.94
110.33;0;110.33;110.33;-9229
113.56;1;113.56;16.83;-11094.78
113.75;2;113.75;113.75;-9602.33
114.68;0;36.14;27.43;-10871.61
121.88;2;46.88;35.26;-10370.55
122.77;0;122.77;31.48;-10926.88
126.82;0;126.82;26.02;-10229.28
130.82;0;130.82;28.18;-10260.71
132.51;1;132.51;18.8;-10233.75
133.97;2;133.97;24.68;-9982.51
134.86;0;134.86;28.18;-10403.61
136.73;1;136.73;14.77;-10564.21
137.77;2;57.24;23.86;-10126.33
138.91;0;138.91;28.18;-10695.69
140.57;1;140.57;7.79;-10807.82
141.93;2;141.93;19.97;-10286.72
142.92;0;142.92;28.15;-11678.87
144.59;1;144.59;7.78;-11416.56
146.04;2;146.04;12.03;-10407.39
147;0;147;24.18;-11749.21
148.65;1;148.65;7.79;-11924.62
150.09;2;150.09;12.03;-10938.87
151.07;0;151.07;24.21;-11894.97
154.06;2;154.06;11.96;-11001.72
158.26;2;158.26;12.12;-11389.29
158.93;0;12.79;12.74;-10016.77
162.2;2;111.76;12.01;-11561.09
166.34;2;166.34;12.11;-12055.75
170.36;2;170.36;12.05;-12251.97
189.77;0;189.77;30.56;-10216.3
193.86;0;51.76;31.5;-10540.61
196.09;1;196.09;196.09;-9222.43
197.94;0;197.94;7.98;-10656.81
200.71;1;200.71;95.48;-9556.85
204.91;2;204.91;204.91;-9606.36
208.97;2;208.97;114.26;-10573.12
213.39;2;62.26;47;-10486.45
216.86;1;58.55;22.86;-10029.1
218.04;2;218.04;21.69;-10311.09
221.08;1;221.08;24.73;-11100.87
222.37;2;222.37;17.39;-11489.72
225.08;1;156.83;24.31;-11290.08
226.85;2;156.79;17.5;-12143.34
229.48;1;229.48;12.51;-12186.73
234.02;1;24.66;12.78;-13564.44
234.73;0;234.73;234.73;-8859.13
239.16;0;239.16;104.21;-9613.22
243.36;0;106.54;100.32;-9734.18
244.4;2;244.4;244.4;-9581.8
248.82;2;248.82;30.63;-10936.12
252.2;1;252.2;252.2;-9380.09
253.23;2;253.23;30.62;-10746.96
256;0;256;21.94;-11420.98
