#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness
52.35;2;52.35;52.35;-9752.74
56.56;2;56.56;56.56;-9773.95
57.25;0;57.25;57.25;-8842.59
60.46;2;60.46;7.77;-10231.94
61.38;0;61.38;61.38;-9282.43
64.83;2;64.83;12.13;-10377.78
65.38;0;65.38;12.63;-10657.97
69.08;2;69.08;12.34;-10747.59
69.33;0;69.33;11.96;-10954.4
73.46;2;73.46;12.68;-11175.71
74.43;1;74.43;74.43;-9337.85
81;2;81;81;-9745.2
84.3;0;84.3;84.3;-9305.55
84.92;2;84.92;15.59;-9758.59
89.45;1;89.45;89.45;-9578.82
96.25;0;96.25;26.67;-9928.68
97.89;1;97.89;13.53;-10374.22
100.44;0;100.44;26.86;-9972.66
124.28;0;124.28;124.28;-9177.18
131.57;1;131.57;56.78;-9991.65
136.54;0;136.54;12.03;-10245.59
139.58;1;43.18;7.85;-10187.85
141.05;0;141.05;16.55;-10232.83
143.54;1;43.06;11.8;-9457.2
148;1;50;8.22;-10879.88
149.09;0;24.58;12.23;-9965.96
151.76;1;151.76;7.93;-11154.31
152.71;2;152.71;152.71;-9601.8
153.51;0;153.51;12.35;-10590.3
156.18;1;156.18;8.06;-11377.84
157.21;2;157.21;76.17;-10071.72
157.96;0;157.96;8.47;-11195.09
160.54;1;107.84;8.38;-12305.19
161.85;2;161.85;12.35;-10166.42
161.89;0;161.89;8.27;-11620.24
164.75;1;112.05;8.5;-12510.79
165.88;2;165.88;12.8;-10989.89
168.59;1;99.01;7.92;-13078.16
170.13;2;170.13;12.63;-11257.01
171.21;0;97.63;74.81;-8984.34
177.88;2;177.88;92.8;-10980.87
179.72;0;179.72;17.59;-10961.43
179.84;1;179.84;179.84;-9454.19
183.88;0;183.88;15.04;-10369.54
187.92;0;187.92;16.5;-11999.57
191.68;1;110.64;20.26;-10028.82
196.02;1;71.51;16.06;-10418.71
200.47;1;16.52;8.47;-10470.26
204.64;1;67.78;8.57;-10545.28
205.98;2;205.98;28.02;-10121.11
208.91;1;55.28;8.39;-11732.89
210.42;2;210.42;32.47;-9794.6
212.93;1;12.41;7.99;-11473.73
214.73;2;214.73;8.71;-10433.95
217.4;0;217.4;116.91;-10140.47
222.92;2;222.92;12.46;-10541.97
227.2;2;227.2;12.31;-10652.94
229.55;0;229.55;41.55;-8738.95
231.23;2;174.49;8.26;-11298.82
233.57;0;233.57;20.54;-10093.26
235.31;2;235.31;7.93;-11663.34
237.98;0;237.98;20.51;-10500.45
239.16;1;89.67;70.32;-10573.74
239.31;2;239.31;7.88;-11797.25
242.03;0;242.03;12.13;-10899.95
243.52;2;158.44;8.04;-12212.65
245.99;0;245.99;12.05;-11797.85
247.28;1;247.28;11.81;-11037.68
250.09;2;250.09;83.97;-9693.26
262.08;2;262.08;15.96;-10227.93
266.24;2;266.24;16.08;-10264.35
270.08;0;270.08;204.54;-10462.69
270.08;2;270.08;7.85;-10325.94
274.3;0;274.3;12.08;-9751.49
274.3;2;274.3;8.02;-10396.98
278.13;0;278.13;7.8;-10176.71
278.13;2;278.13;7.8;-10770.28
282.1;0;282.1;7.72;-11346.69
282.1;2;282.1;7.72;-10969.51
283.34;1;283.34;283.34;-9175.45
286.12;0;286.12;7.7;-11351.86
286.12;2;225.34;7.7;-11049.8
290.54;0;290.54;8.08;-11461.01
290.54;2;290.54;8.08;-11120.55
291.47;1;291.47;9.01;-10559.61
295.39;1;295.39;11.96;-11325.55
310.34;1;310.34;62.82;-10364.86
312.3;0;312.3;66.18;-9469.43
316.09;0;316.09;316.09;-8777.76
318.39;1;178.61;8;-11737.51
319.24;2;319.24;245.66;-9847.74
