#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.35
59.59;200;200;0;52.18;0;59.59;0;0.36
119.91;200;200;0;95.4;0;115.45;0;0.33
179.98;200;200;0;134.14;0;178.12;0;0.31
239.86;200;200;0;154.49;0;224.71;0;0.29
299.75;200;200;0;186.92;0;268.09;0;0.25
359.89;200;200;0;198.37;0;278.01;0;0.28
419.98;200;200;0;225.8;0;332.31;0;0.31
479.97;200;200;0;258.73;0;372.35;0;0.29
540;200;200;0;268.99;0;397.26;0;0.32
599.78;200;200;0;292.76;0;458.5;0;0.35
659.59;200;200;0;320.21;0;548.97;0;0.26
719.71;200;200;0;356.98;0;609.36;0;0.26
779.89;200;200;0;355.63;0;664.6;0;0.27
839.97;200;200;0;380.16;0;765.19;0;0.26
899.93;200;200;0;427.32;0;811.16;0;0.22
959.9;200;200;0;402.12;0;800.75;0;0.27
1019.96;200;200;0;442.35;0;853.23;0;0.23
1079.67;200;200;0;405.52;0;875.48;0;0.31
1139.66;200;200;0;443.59;0;949.09;0;0.28
1199.8;200;200;0;429.57;0;908.24;0;0.4
1259.64;200;188;0;448.83;0;993.79;0;0.31
1319.74;200;183;0;469.03;0;1044.22;0;0.36
1379.96;200;166;0;522.76;0;1112.17;0;0.31
1439.71;200;156;0;504.38;0;1167.99;0;0.35
1499.91;200;147;0;509.59;0;1172.64;0;0.31
1559.91;200;138;0;469.13;0;1297.29;0;0.35
1619.77;200;136;0;522.35;0;1385.03;0;0.32
1679.99;200;123;0;439.57;0;1474.77;0;0.3
1739.84;200;119;0;489.35;0;1626.57;0;0.25
1799.79;200;108;0;457.78;0;1645.26;0;0.34
