#TimeStamp;DistanceTraveled
59.59;220.68
119.91;131.03
179.98;206.08
239.86;133.43
299.75;170.35
359.89;162.57
419.98;158.56
479.97;198.07
540;167.64
599.78;160.65
659.59;152.37
719.71;194.49
779.89;175.83
839.97;144.38
899.93;172.88
959.9;146.04
1019.96;196.63
1079.67;150.76
1139.66;178.73
1199.8;175.36
1259.64;131.72
1319.74;178.78
1379.96;138.11
1439.71;187.59
1499.91;195.8
1559.91;219.68
1619.77;185.39
1679.99;194.08
1739.84;215.46
1799.79;200.87
