#TimeStamp;TripTime;Type
43;14;O
51;17;O
52;10;O
62;18;O
72;30;O
72;18;O
118;22;O
131;23;O
146;30;O
163;21;O
166;27;O
177;24;O
197;15;O
212;23;O
229;16;O
239;15;O
247;18;O
258;12;O
280;14;O
308;26;O
317;17;O
357;30;O
368;20;O
372;24;O
385;21;O
395;17;O
407;36;O
427;23;O
455;15;O
463;24;O
478;18;O
493;17;O
524;27;O
529;21;O
550;24;O
560;24;O
576;24;O
590;23;O
627;14;O
633;31;O
662;24;O
688;20;O
730;24;O
731;21;O
734;27;O
756;24;O
765;21;O
782;20;O
804;16;O
815;16;O
849;28;O
859;19;O
863;25;O
870;28;O
897;21;O
911;23;O
937;16;O
953;31;O
956;23;O
978;34;O
993;22;O
1000;17;O
1036;9;O
1038;16;O
1069;24;O
1079;18;O
1079;35;O
1083;14;O
1104;19;O
1111;18;O
1136;20;O
1147;20;O
1193;17;O
1203;11;O
1225;64;O
1232;19;O
1264;19;O
1268;16;O
1288;25;O
1289;16;O
1308;24;O
1310;17;O
1357;23;O
1359;21;O
1374;22;O
1381;42;O
1396;23;O
1432;13;O
1449;16;O
1451;23;O
1453;23;O
1515;15;O
1542;24;O
1543;18;O
1556;15;O
1558;15;O
1580;22;O
1582;18;O
1624;14;O
1637;21;O
1655;18;O
1666;20;O
1670;30;O
1673;14;O
1711;29;O
1716;25;O
1718;20;O
1757;24;O
1758;23;O
1769;29;O
1795;23;O
1796;19;O
