#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
1259.84;0;59;1;3;0/1259.84;0/328.29,1/408.84,2/340.91;0/1259.84;0/1259.84,1/1259.84,2/1259.84;0/0;0/14,1/10,2/11;0/0;0/15,1/13,2/15;0/0;0/2,1/2,2/2;0/0;0/20,1/20,2/19;0/0;0/195,1/178,2/192
1319.99;0;62;1;3;0/1319.99;0/381.83,1/444.77,2/359.57;0/1319.99;0/1319.99,1/1319.99,2/1319.99;0/0;0/14,1/10,2/11;0/0;0/16,1/14,2/14;0/0;0/2,1/2,2/2;0/0;0/21,1/21,2/20;0/0;0/196,1/183,2/201
1379.6;0;66;1;3;0/1379.6;0/412.65,1/449.52,2/385.96;0/1379.6;0/1379.6,1/1379.6,2/1379.6;0/0;0/15,1/9,2/10;0/0;0/18,1/13,2/14;0/0;0/2,1/2,2/2;0/0;0/23,1/22,2/21;0/0;0/202,1/194,2/208
1439.76;0;70;1;3;0/1439.76;0/458.46,1/471.55,2/407.44;0/1439.76;0/1439.76,1/1439.76,2/1439.76;0/0;0/12,1/8,2/9;0/0;0/17,1/13,2/12;0/0;0/2,1/2,2/2;0/0;0/24,1/23,2/23;0/0;0/205,1/202,2/216
1499.93;0;74;1;3;0/1499.93;0/471.72,1/487.89,2/422.6;0/1499.93;0/1499.93,1/1499.93,2/1499.93;0/0;0/14,1/18,2/9;0/0;0/16,1/18,2/14;0/0;0/2,1/2,2/2;0/0;0/26,1/24,2/24;0/0;0/215,1/211,2/225
1559.8;0;77;1;3;0/1559.8;0/510.77,1/542.95,2/452.2;0/1559.8;0/1559.8,1/1559.8,2/1559.8;0/0;0/15,1/17,2/9;0/0;0/16,1/19,2/14;0/0;0/2,1/2,2/2;0/0;0/27,1/25,2/25;0/0;0/219,1/212,2/232
1619.82;0;81;1;3;0/1619.82;0/561.28,1/571.76,2/483.98;0/1619.82;0/1619.82,1/1619.82,2/1619.82;0/0;0/14,1/16,2/9;0/0;0/17,1/18,2/13;0/0;0/2,1/2,2/2;0/0;0/28,1/27,2/26;0/0;0/221,1/219,2/238
1679.59;0;85;1;3;0/1679.59;0/593.2,1/605.54,2/511.94;0/1679.59;0/1679.59,1/1679.59,2/1679.59;0/0;0/11,1/14,2/10;0/0;0/15,1/18,2/13;0/0;0/2,1/2,2/2;0/0;0/30,1/28,2/27;0/0;0/227,1/224,2/244
1739.89;0;88;1;3;0/1739.89;0/629.86,1/646.8,2/552.03;0/1739.89;0/1739.89,1/1739.89,2/1739.89;0/0;0/12,1/14,2/10;0/0;0/17,1/18,2/12;0/0;0/2,1/2,2/2;0/0;0/31,1/29,2/28;0/0;0/232,1/228,2/248
1799.88;0;93;1;3;0/1799.88;0/637.58,1/684.4,2/582.65;0/1799.88;0/1799.88,1/1799.88,2/1799.88;0/0;0/14,1/14,2/10;0/0;0/16,1/18,2/12;0/0;0/2,1/2,2/2;0/0;0/32,1/31,2/30;0/0;0/243,1/233,2/254
