#TimeStamp;TripTime;Type
35;18;O
43;22;O
72;17;O
76;24;O
80;15;O
92;33;O
99;16;O
152;16;O
154;17;O
161;19;O
197;18;O
213;31;O
239;17;O
247;38;O
256;22;O
269;22;O
305;13;O
309;19;O
335;25;O
376;20;O
378;18;O
383;29;O
416;23;O
446;18;O
487;28;O
507;11;O
511;38;O
513;19;O
557;27;O
590;24;O
596;26;O
598;24;O
623;20;O
642;17;O
687;39;O
688;21;O
699;12;O
717;14;O
744;23;O
756;20;O
833;13;O
839;30;O
843;20;O
844;18;O
864;39;O
873;24;O
900;16;O
943;18;O
993;18;O
996;20;O
1001;35;O
1013;18;O
1048;29;O
1062;15;O
1082;19;O
1134;15;O
1134;11;O
1171;22;O
1196;17;O
1205;14;O
1208;30;O
1213;21;O
1225;29;O
1285;16;O
1304;25;O
1306;22;O
1321;12;O
1350;22;O
1358;15;O
1390;12;O
1408;16;O
1438;23;O
1453;23;O
1464;53;O
1484;29;O
1490;22;O
1500;25;O
1540;23;O
1556;15;O
1577;33;O
1591;22;O
1597;40;O
1626;32;O
1639;14;O
1645;24;O
1667;29;O
1670;10;O
1687;7;O
1687;38;O
1720;20;O
1746;17;O
1756;30;O
1773;18;O
1791;19;O
1794;35;O
