#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;94.55;0.03;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0,RP/0
59.98;99.79;0.13;PP/0,TA/0.08,IS/0,PS/0.04,RB/0,OB/0.01,RP/0
119.87;99.79;0.21;PP/0,TA/0.14,IS/0,PS/0.1,RB/0,OB/0.01,RP/0
179.69;99.79;0.24;PP/0.01,TA/0.15,IS/0,PS/0.1,RB/0,OB/0.01,RP/0
239.93;99.79;0.27;PP/0.01,TA/0.16,IS/0,PS/0.11,RB/0,OB/0.01,RP/0
299.72;99.79;0.3;PP/0.01,TA/0.16,IS/0,PS/0.11,RB/0,OB/0.01,RP/0
359.96;99.79;0.32;PP/0.01,TA/0.18,IS/0,PS/0.11,RB/0,OB/0.01,RP/0
419.72;99.69;0.35;PP/0.01,TA/0.18,IS/0,PS/0.11,RB/0,OB/0.02,RP/0
479.73;99.57;0.38;PP/0.02,TA/0.19,IS/0,PS/0.12,RB/0,OB/0.02,RP/0
539.64;99.54;0.41;PP/0.02,TA/0.2,IS/0,PS/0.12,RB/0,OB/0.02,RP/0
599.89;99.54;0.43;PP/0.02,TA/0.2,IS/0,PS/0.12,RB/0,OB/0.02,RP/0
659.79;99.54;0.46;PP/0.03,TA/0.21,IS/0,PS/0.12,RB/0,OB/0.02,RP/0
719.83;99.54;0.49;PP/0.03,TA/0.22,IS/0,PS/0.12,RB/0,OB/0.03,RP/0
779.68;99.51;0.51;PP/0.03,TA/0.23,IS/0,PS/0.12,RB/0,OB/0.03,RP/0
839.82;99.13;0.54;PP/0.03,TA/0.24,IS/0,PS/0.13,RB/0,OB/0.03,RP/0
899.84;99.02;0.57;PP/0.04,TA/0.25,IS/0,PS/0.13,RB/0,OB/0.03,RP/0
959.96;99;0.6;PP/0.04,TA/0.25,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
1019.77;99;0.63;PP/0.04,TA/0.26,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
1079.73;99;0.65;PP/0.04,TA/0.27,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
1139.98;99;0.67;PP/0.05,TA/0.27,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
1199.8;99;0.7;PP/0.05,TA/0.28,IS/0,PS/0.14,RB/0,OB/0.04,RP/0
1259.62;98.8;0.72;PP/0.05,TA/0.28,IS/0,PS/0.14,RB/0,OB/0.04,RP/0
1319.62;98.71;0.74;PP/0.05,TA/0.29,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
1379.84;98.64;0.77;PP/0.05,TA/0.29,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
1439.63;98.64;0.79;PP/0.06,TA/0.3,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
1499.77;98.42;0.82;PP/0.07,TA/0.3,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
1559.73;98.29;0.85;PP/0.08,TA/0.3,IS/0,PS/0.15,RB/0,OB/0.05,RP/0
1619.92;98.22;0.87;PP/0.08,TA/0.31,IS/0,PS/0.15,RB/0,OB/0.05,RP/0
1679.78;98.2;0.9;PP/0.08,TA/0.32,IS/0,PS/0.15,RB/0,OB/0.05,RP/0
1739.78;98.19;0.92;PP/0.08,TA/0.33,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1799.99;98.19;0.95;PP/0.09,TA/0.33,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
