#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.6;100;0;0;0;0;0;0;0;0;0
599.89;0.47;100;0;0;0;0;0;0;0;0;0
1199.8;0.34;100;0;0;0;0;0;0;0;0;0
1799.99;0.25;100;0;0;0;0;0;0;0;0;0
