#TimeStamp;DistanceTraveled
59.98;208.89
119.87;151.5
179.69;170.77
239.93;176.85
299.72;114.87
359.96;206.48
419.72;200.78
479.73;171.78
539.64;220.15
599.89;195.81
659.79;183.44
719.83;168.64
779.68;201.66
839.82;148.3
899.84;163.38
959.96;204.44
1019.77;190.65
1079.73;163.47
1139.98;154.33
1199.8;169.54
1259.62;182.78
1319.62;138.46
1379.84;212.18
1439.63;220.5
1499.77;146.57
1559.73;210.92
1619.92;216.07
1679.78;217.04
1739.78;229.84
1799.99;228.43
