#TimeStamp;TripTime;Type
32;11;O
34;11;O
38;22;O
45;30;O
59;13;O
64;14;O
113;21;O
121;8;O
153;22;O
184;19;O
210;19;O
213;19;O
242;37;O
273;26;O
274;16;O
315;29;O
318;21;O
334;25;O
364;15;O
364;19;O
372;11;O
420;22;O
421;23;O
483;25;O
496;11;O
506;20;O
509;20;O
534;7;O
559;20;O
588;18;O
601;14;O
620;35;O
655;20;O
656;11;O
670;28;O
683;22;O
724;21;O
732;17;O
746;25;O
789;19;O
791;29;O
797;23;O
808;15;O
838;22;O
844;22;O
875;32;O
906;18;O
911;33;O
934;11;O
944;24;O
964;26;O
984;30;O
991;21;O
994;13;O
1017;13;O
1040;21;O
1096;18;O
1101;17;O
1102;21;O
1122;21;O
1156;21;O
1178;14;O
1187;17;O
1219;20;O
1244;26;O
1258;7;O
1263;23;O
1277;12;O
1306;17;O
1321;31;O
1391;21;O
1401;61;O
1415;48;O
1426;32;O
1428;12;O
1447;29;O
1455;17;O
1484;24;O
1529;29;O
1536;14;O
1551;19;O
1558;25;O
1572;22;O
1575;26;O
1634;25;O
1634;21;O
1657;26;O
1688;32;O
1710;34;O
1720;23;O
1722;33;O
1744;21;O
1770;29;O
1783;12;O
