#TimeStamp;TripTime;Type
32;14;O
37;14;O
43;23;O
46;21;O
72;13;O
88;19;O
118;24;O
129;21;O
167;19;O
176;25;O
193;24;O
204;24;O
217;13;O
261;24;O
278;16;O
305;24;O
307;24;O
353;20;O
357;28;O
391;17;O
392;14;O
428;27;O
429;13;O
458;22;O
478;25;O
494;25;O
504;20;O
528;26;O
570;23;O
575;32;O
592;26;O
603;15;O
637;19;O
648;13;O
687;17;O
692;25;O
702;26;O
707;27;O
744;17;O
769;20;O
784;13;O
794;15;O
797;27;O
826;17;O
842;23;O
870;24;O
880;23;O
891;25;O
901;22;O
901;23;O
951;30;O
976;24;O
988;24;O
1014;31;O
1016;20;O
1052;31;O
1074;19;O
1079;13;O
1097;26;O
1100;29;O
1128;13;O
1130;28;O
1154;15;O
1170;19;O
1180;23;O
1223;16;O
1234;13;O
1249;24;O
1249;19;O
1268;13;O
1279;23;O
1307;20;O
1372;12;O
1381;39;O
1395;23;O
1415;16;O
1420;28;O
1421;24;O
1468;25;O
1478;16;O
1480;13;O
1480;19;O
1501;17;O
1558;18;O
1572;24;O
1586;17;O
1613;18;O
1644;71;O
1665;17;O
1673;7;O
1680;22;O
1697;25;O
1714;14;O
1735;24;O
1749;13;O
1754;30;O
1769;22;O
1783;13;O
