#TimeStamp;TripTime;Type
33;14;O
44;19;O
46;22;O
62;24;O
64;14;O
75;25;O
116;11;O
147;18;O
168;20;O
172;24;O
196;17;O
223;18;O
250;21;O
261;14;O
278;25;O
305;22;O
314;20;O
322;18;O
335;19;O
363;31;O
390;17;O
401;22;O
434;10;O
448;27;O
469;25;O
475;24;O
479;16;O
518;23;O
524;26;O
541;18;O
561;22;O
563;24;O
569;21;O
628;21;O
632;15;O
663;25;O
666;21;O
687;23;O
732;16;O
738;23;O
751;36;O
759;32;O
764;26;O
824;15;O
833;12;O
837;18;O
843;23;O
851;36;O
903;29;O
914;33;O
919;38;O
975;15;O
980;29;O
990;28;O
1029;18;O
1043;21;O
1061;32;O
1073;17;O
1076;23;O
1106;13;O
1118;18;O
1129;14;O
1140;13;O
1142;19;O
1184;22;O
1196;20;O
1197;26;O
1209;12;O
1215;18;O
1258;16;O
1260;22;O
1278;24;O
1297;19;O
1338;30;O
1345;21;O
1365;21;O
1383;12;O
1386;27;O
1418;18;O
1437;22;O
1453;28;O
1481;8;O
1483;26;O
1527;19;O
1547;14;O
1562;13;O
1576;21;O
1610;8;O
1618;16;O
1650;27;O
1663;19;O
1673;28;O
1679;20;O
1683;21;O
1710;11;O
1728;16;O
1731;13;O
1747;14;O
1756;14;O
1765;17;O
