#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness
40.08;2;40.08;40.08;-9714.44
46.33;0;46.33;46.33;-8853.51
50.49;2;50.49;50.49;-9780.02
56.55;0;56.55;56.55;-8962.67
67.1;0;67.1;67.1;-9276.71
71.33;1;71.33;71.33;-9591.65
77.48;0;77.48;37.36;-9913.88
81.13;1;81.13;30.17;-10194.85
87.9;0;87.9;41.44;-9937.9
90.88;2;90.88;50.76;-10369.79
91.59;1;40.63;20.22;-9577.44
97.94;0;97.94;41.12;-10344.67
100.84;2;100.84;60.72;-10265.42
101.72;1;101.72;20.25;-10356.85
108.07;0;108.07;40.82;-10915.66
111.15;2;71.02;60.6;-9320.35
111.84;1;111.84;20.13;-10441.59
118.19;0;118.19;40.53;-10930.22
121.3;2;121.3;30.3;-10368.7
121.97;1;121.97;20.21;-10457.4
128.32;0;128.32;40.23;-11067.21
131.4;2;131.4;30.27;-10539.89
132.09;1;132.09;20.21;-10935.92
138.44;0;138.44;40.31;-11110.74
141.26;2;141.26;30.01;-10559.67
142.22;1;142.22;20.21;-11418.94
148.57;0;70.9;40.31;-11750.77
151.72;2;151.72;30.35;-10796.66
152.34;1;152.34;20.21;-11746.31
158.69;0;158.69;40.31;-12263.64
161.68;2;161.68;30.18;-10994.1
162.47;1;162.47;20.21;-11802.32
168.82;0;128.69;40.31;-12635.93
171.9;2;171.9;30.27;-11079.71
172.59;1;30.33;20.21;-9856.52
181.72;2;50.22;29.96;-11083.16
182.59;1;30.21;20.08;-10847.03
192.13;2;192.13;30.25;-11436.66
192.42;1;23.42;19.78;-10308.05
202.17;2;202.17;30.17;-11474.8
203.05;1;203.05;20.29;-11840.79
212.21;2;29.46;29.41;-10509.5
213.09;1;213.09;213.09;-9199.18
222.21;2;39.41;30.04;-10733.01
223.67;1;223.67;223.67;-9444.6
232.63;2;232.63;232.63;-9578.65
233.7;1;233.7;233.7;-9245.73
243.38;2;243.38;243.38;-9575.57
249.16;0;249.16;56.98;-9400.45
253.71;2;253.71;253.71;-9572.49
253.89;1;253.89;253.89;-9378.41
269.3;0;269.3;269.3;-9032.17
273.97;2;273.97;51.34;-11051.49
280;0;280;280;-9059.32
283.93;1;283.93;80.71;-9379.29
283.93;2;283.93;61.3;-9559.59
290.14;0;290.14;290.14;-8803.71
294.35;2;294.35;61.3;-11058.7
304.67;2;304.67;61.2;-11369.14
314.35;1;223.35;70.88;-10892.01
315.09;2;315.09;61.2;-11747.22
320.56;0;320.56;161.68;-10941.82
324.81;1;257.57;70.65;-11347.87
325.51;2;325.51;51.35;-11896.11
335.21;1;335.21;50.95;-11416.34
335.9;2;335.9;51.65;-12080.3
340.88;0;340.88;171.88;-11705.15
345.44;1;345.44;345.44;-9058.63
346.35;2;97.15;51.68;-12146.24
361.14;0;138.51;111.94;-10699.28
366.27;1;366.27;30.76;-11339.73
371.62;0;46.52;46.1;-10467.26
386.76;1;386.76;173.47;-11560.49
386.81;2;386.81;386.81;-9329.28
391.61;0;391.61;391.61;-8855.4
396.73;1;396.73;173.02;-8374.13
401.6;0;401.6;401.6;-8988.24
406.94;2;406.94;194.36;-10454.81
416.68;1;416.68;50.37;-10013.77
426.9;1;426.9;60.58;-9979.17
431.89;0;65.58;60.17;-11222.6
437.27;1;437.27;50.46;-10067.92
442.18;0;442.18;442.18;-8651.68
446.98;2;446.98;80.66;-11192.85
447.31;1;325.94;50.46;-10268.48
457.33;2;70.52;70.48;-11559.8
457.37;1;457.37;40.48;-10751.51
462.27;0;462.27;462.27;-8756.33
467.75;2;70.9;60.56;-10107.25
477.79;2;477.79;30.48;-11568.25
482.69;0;482.69;202.64;-10554.34
487.58;1;487.58;487.58;-8930.94
488.3;2;40.99;30.93;-10658.68
497.92;1;339.04;172.82;-9682.8
498.59;2;498.59;498.59;-9279.24
502.79;0;502.79;354.04;-10225.19
508.96;2;400.71;193.45;-10439.16
513.09;0;513.09;192.2;-10796.91
528.48;1;96.54;91.16;-10840.35
