#TimeStamp;TripTime;Type
42;12;O
45;16;O
49;26;O
54;31;O
67;19;O
70;14;O
99;10;O
150;25;O
158;17;O
160;18;O
203;21;O
236;12;O
243;17;O
268;15;O
272;21;O
313;20;O
329;19;O
349;18;O
365;29;O
374;22;O
390;26;O
392;21;O
432;7;O
469;21;O
474;16;O
503;17;O
529;19;O
546;10;O
556;32;O
559;21;O
572;23;O
609;31;O
620;13;O
633;21;O
671;30;O
695;7;O
703;32;O
717;23;O
733;31;O
774;20;O
778;20;O
806;27;O
845;24;O
847;22;O
875;28;O
884;25;O
895;11;O
915;23;O
930;21;O
944;21;O
992;26;O
997;18;O
1023;14;O
1028;22;O
1074;30;O
1081;15;O
1086;24;O
1115;23;O
1117;7;O
1150;34;O
1182;26;O
1196;14;O
1214;23;O
1222;25;O
1239;27;O
1271;23;O
1282;22;O
1300;20;O
1350;19;O
1357;23;O
1369;32;O
1372;15;O
1387;53;O
1391;36;O
1452;16;O
1453;25;O
1460;26;O
1467;23;O
1494;19;O
1535;16;O
1541;19;O
1549;25;O
1549;23;O
1571;16;O
1609;48;O
1621;23;O
1627;24;O
1631;27;O
1650;27;O
1667;29;O
1685;19;O
1692;13;O
1717;22;O
1722;17;O
1729;27;O
1746;19;O
1783;40;O
1791;16;O
1797;21;O
