#TimeStamp;TripTime;Type
33;11;O
38;12;O
45;29;O
47;17;O
62;16;O
71;20;O
97;13;O
136;13;O
145;16;O
164;24;O
195;23;O
245;28;O
251;27;O
262;25;O
279;18;O
286;22;O
313;16;O
329;7;O
356;25;O
373;14;O
381;24;O
403;26;O
437;25;O
455;14;O
491;23;O
506;22;O
511;37;O
537;24;O
568;31;O
569;12;O
571;28;O
574;21;O
637;23;O
656;22;O
677;21;O
702;22;O
711;30;O
749;27;O
762;21;O
776;21;O
817;18;O
842;21;O
848;19;O
859;39;O
870;22;O
899;25;O
922;28;O
940;17;O
953;23;O
966;22;O
975;20;O
982;26;O
1054;19;O
1057;24;O
1069;23;O
1073;24;O
1123;15;O
1140;25;O
1146;13;O
1167;16;O
1170;33;O
1179;19;O
1210;22;O
1237;22;O
1239;12;O
1259;21;O
1266;18;O
1273;33;O
1305;18;O
1325;17;O
1329;12;O
1344;26;O
1383;14;O
1415;20;O
1420;18;O
1436;22;O
1448;51;O
1468;20;O
1473;13;O
1513;28;O
1533;19;O
1542;21;O
1569;24;O
1575;19;O
1588;7;O
1610;23;O
1623;22;O
1644;21;O
1654;18;O
1673;16;O
1678;17;O
1692;11;O
1719;22;O
1722;15;O
1730;19;O
1757;15;O
1771;25;O
1790;20;O
1793;43;O
