#TimeStamp;TripTime;Type
41;13;O
45;23;O
54;31;O
67;41;O
67;14;O
81;25;O
179;17;O
186;19;O
220;25;O
229;10;O
267;20;O
270;23;O
283;24;O
301;16;O
337;27;O
367;22;O
369;16;O
384;33;O
404;22;O
438;26;O
451;20;O
457;22;O
515;13;O
520;26;O
539;14;O
543;18;O
565;17;O
590;19;O
650;23;O
652;21;O
657;23;O
690;30;O
709;21;O
716;24;O
739;23;O
783;31;O
793;14;O
817;19;O
840;25;O
864;28;O
876;16;O
898;23;O
927;16;O
936;14;O
997;29;O
1008;19;O
1022;22;O
1037;18;O
1066;14;O
1078;24;O
1082;15;O
1124;13;O
1133;28;O
1135;21;O
1157;17;O
1171;29;O
1232;25;O
1237;20;O
1238;26;O
1275;25;O
1293;17;O
1323;21;O
1333;24;O
1340;20;O
1351;24;O
1400;21;O
1414;22;O
1432;13;O
1432;21;O
1447;28;O
1482;28;O
1499;28;O
1507;22;O
1516;30;O
1542;21;O
1580;22;O
1596;13;O
1604;20;O
1614;19;O
1620;32;O
1629;24;O
1675;23;O
1678;18;O
1699;19;O
1699;20;O
1712;24;O
1727;12;O
1746;11;O
1760;25;O
1771;19;O
1784;11;O
