#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.83;100;0;0;0;0;0;0;0;0;0
599.82;0.64;100;0;0;0;0;0;0;0;0;0
1199.9;0.44;100;0;0;0;0;0;0;0;0;0
1799.82;0.28;100;0;0;0;0;0;0;0;0;0
