#FromID;FromX;FromY;FromIsStorage;FromIsIStation;FromIsOStation;FromIsElevator;ToID;ToX;ToY;ToIsStorage;ToIsIStation;ToIsOStation;ToIsElevator;Count;TravelTimeAvg;TravelTimeVar;TravelTimeMin;TravelTimeMax
18;39.50;3.50;False;False;True;False;164;21.50;1.50;True;False;False;False;1;20.06398268030216;0;20.06398268030216;20.06398268030216
18;39.50;3.50;False;False;True;False;169;26.50;1.50;True;False;False;False;3;16.742068300841385;0.337543293097528;16.178333333333512;17.33888888888896
18;39.50;3.50;False;False;True;False;176;19.50;2.50;True;False;False;False;1;19.874444444444407;0;19.874444444444407;19.874444444444407
18;39.50;3.50;False;False;True;False;177;20.50;2.50;True;False;False;False;2;17.792402612125045;0.0005932098765251621;17.775180389903085;17.809624834347005
18;39.50;3.50;False;False;True;False;178;21.50;2.50;True;False;False;False;2;20.774491340150945;0.8278762382386637;20.131111111111125;21.417871569190766
18;39.50;3.50;False;False;True;False;180;23.50;2.50;True;False;False;False;4;16.65752344785335;0.4917053645919855;15.879538235857126;17.35444444444488
18;39.50;3.50;False;False;True;False;181;24.50;2.50;True;False;False;False;2;15.123658006817571;0.5051067647683828;14.62111111111112;15.626204902524023
18;39.50;3.50;False;False;True;False;182;25.50;2.50;True;False;False;False;1;14.007777777777846;0;14.007777777777846;14.007777777777846
18;39.50;3.50;False;False;True;False;183;26.50;2.50;True;False;False;False;2;6.856944444444423;94.03537422839447;0;13.713888888888846
18;39.50;3.50;False;False;True;False;204;19.50;4.50;True;False;False;False;2;18.98606421540478;0.03324887309825687;18.85712843080978;19.11499999999978
18;39.50;3.50;False;False;True;False;205;20.50;4.50;True;False;False;False;1;19.103333333333353;0;19.103333333333353;19.103333333333353
18;39.50;3.50;False;False;True;False;206;21.50;4.50;True;False;False;False;2;16.91277777777765;9.876543209690154E-06;16.910555555555447;16.91499999999985
18;39.50;3.50;False;False;True;False;208;23.50;4.50;True;False;False;False;1;16.964444444444553;0;16.964444444444553;16.964444444444553
18;39.50;3.50;False;False;True;False;209;24.50;4.50;True;False;False;False;4;15.227128430809081;0.411013665718383;14.574812417173007;15.921572875253787
18;39.50;3.50;False;False;True;False;210;25.50;4.50;True;False;False;False;1;15.27055555555603;0;15.27055555555603;15.27055555555603
18;39.50;3.50;False;False;True;False;211;26.50;4.50;True;False;False;False;2;16.440692646213392;1.8751711802296;15.472402612125052;17.408982680301733
18;39.50;3.50;False;False;True;False;225;26.50;5.50;True;False;False;False;3;16.983612309931534;0.0689137208764681;16.696111111111122;17.210555555555743
18;39.50;3.50;False;False;True;False;253;26.50;7.50;True;False;False;False;1;19.69333333333327;0;19.69333333333327;19.69333333333327
42;39.50;9.50;False;False;True;False;225;26.50;5.50;True;False;False;False;2;18.222777777777935;0.01407469135803088;18.138888888889028;18.306666666666843
42;39.50;9.50;False;False;True;False;248;21.50;7.50;True;False;False;False;1;21.12277058485074;0;21.12277058485074;21.12277058485074
42;39.50;9.50;False;False;True;False;250;23.50;7.50;True;False;False;False;1;19.565000000000282;0;19.565000000000282;19.565000000000282
42;39.50;9.50;False;False;True;False;253;26.50;7.50;True;False;False;False;1;18.396760458080053;0;18.396760458080053;18.396760458080053
42;39.50;9.50;False;False;True;False;259;18.50;8.50;True;False;False;False;1;19.396111111111395;0;19.396111111111395;19.396111111111395
42;39.50;9.50;False;False;True;False;261;20.50;8.50;True;False;False;False;2;17.726111111111095;0.00027222222221642167;17.714444444444553;17.737777777777637
42;39.50;9.50;False;False;True;False;262;21.50;8.50;True;False;False;False;2;19.322867972729114;0.019742533784675696;19.22351372323601;19.422222222222217
42;39.50;9.50;False;False;True;False;264;23.50;8.50;True;False;False;False;3;16.250370370370508;0.36586306584345796;15.565555555555875;16.711666666666815
42;39.50;9.50;False;False;True;False;265;24.50;8.50;True;False;False;False;2;15.78449134015085;0.25753515214232997;15.425649346968385;16.143333333333317
42;39.50;9.50;False;False;True;False;267;26.50;8.50;True;False;False;False;4;13.733750000000178;0.06091633230465403;13.389999999999986;13.965000000000828
42;39.50;9.50;False;False;True;False;287;18.50;10.50;True;False;False;False;1;20.410461764143292;0;20.410461764143292;20.410461764143292
42;39.50;9.50;False;False;True;False;288;19.50;10.50;True;False;False;False;1;19.305093791413128;0;19.305093791413128;19.305093791413128
42;39.50;9.50;False;False;True;False;289;20.50;10.50;True;False;False;False;1;18.791666666666742;0;18.791666666666742;18.791666666666742
42;39.50;9.50;False;False;True;False;290;21.50;10.50;True;False;False;False;1;17.001204902524023;0;17.001204902524023;17.001204902524023
42;39.50;9.50;False;False;True;False;292;23.50;10.50;True;False;False;False;1;16.415187582825865;0;16.415187582825865;16.415187582825865
42;39.50;9.50;False;False;True;False;293;24.50;10.50;True;False;False;False;1;15.962871569190668;0;15.962871569190668;15.962871569190668
42;39.50;9.50;False;False;True;False;294;25.50;10.50;True;False;False;False;2;14.955833333333317;0.004000154320976989;14.911111111111154;15.00055555555548
42;39.50;9.50;False;False;True;False;295;26.50;10.50;True;False;False;False;3;15.985740740740873;0.13884578189309743;15.726666666666667;16.412777777778047
42;39.50;9.50;False;False;True;False;309;26.50;11.50;True;False;False;False;2;17.18115800681744;2.0471286645787745;16.16944444444448;18.1928715691904
42;39.50;9.50;False;False;True;False;337;26.50;13.50;True;False;False;False;1;18.196666666666715;0;18.196666666666715;18.196666666666715
42;39.50;9.50;False;False;True;False;351;26.50;14.50;True;False;False;False;1;19.26888888888925;0;19.26888888888925;19.26888888888925
66;0.50;6.50;False;False;True;False;156;13.50;1.50;True;False;False;False;1;19.95555555555552;0;19.95555555555552;19.95555555555552
66;0.50;6.50;False;False;True;False;170;13.50;2.50;True;False;False;False;1;17.71444444444444;0;17.71444444444444;17.71444444444444
66;0.50;6.50;False;False;True;False;198;13.50;4.50;True;False;False;False;3;17.266296296296257;0.06562510288067365;17.044444444444423;17.54666666666668
