#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;110.85;0.02;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.85;112.2;0.15;PP/0,TA/0.12,IS/0,PS/0.07,RB/0,OB/0.01,RP/0
119.93;112.2;0.22;PP/0.01,TA/0.15,IS/0,PS/0.1,RB/0,OB/0.01,RP/0
179.74;110.93;0.27;PP/0.01,TA/0.18,IS/0,PS/0.1,RB/0,OB/0.01,RP/0
239.97;110.41;0.3;PP/0.01,TA/0.19,IS/0,PS/0.11,RB/0,OB/0.01,RP/0
299.84;110.22;0.33;PP/0.02,TA/0.2,IS/0,PS/0.11,RB/0,OB/0.02,RP/0
359.86;110.21;0.35;PP/0.02,TA/0.21,IS/0,PS/0.11,RB/0,OB/0.02,RP/0
419.6;110.21;0.38;PP/0.02,TA/0.22,IS/0,PS/0.11,RB/0,OB/0.02,RP/0
479.79;110.09;0.43;PP/0.02,TA/0.24,IS/0,PS/0.12,RB/0,OB/0.02,RP/0
539.64;109.62;0.45;PP/0.02,TA/0.25,IS/0,PS/0.12,RB/0,OB/0.02,RP/0
599.95;109.45;0.48;PP/0.03,TA/0.26,IS/0,PS/0.12,RB/0,OB/0.02,RP/0
659.96;109.33;0.5;PP/0.03,TA/0.26,IS/0,PS/0.12,RB/0,OB/0.03,RP/0
719.95;109.33;0.53;PP/0.03,TA/0.27,IS/0,PS/0.13,RB/0,OB/0.03,RP/0
779.85;109.33;0.55;PP/0.03,TA/0.28,IS/0,PS/0.13,RB/0,OB/0.03,RP/0
839.97;109.22;0.58;PP/0.04,TA/0.28,IS/0,PS/0.13,RB/0,OB/0.03,RP/0
899.93;108.79;0.6;PP/0.04,TA/0.29,IS/0,PS/0.13,RB/0,OB/0.03,RP/0
959.75;108.71;0.63;PP/0.04,TA/0.3,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
1019.93;108.64;0.65;PP/0.04,TA/0.3,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
1079.58;108.64;0.68;PP/0.04,TA/0.31,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
1139.9;108.64;0.7;PP/0.05,TA/0.31,IS/0,PS/0.14,RB/0,OB/0.04,RP/0
1199.93;108.64;0.72;PP/0.05,TA/0.32,IS/0,PS/0.14,RB/0,OB/0.04,RP/0
1259.91;108.64;0.75;PP/0.05,TA/0.33,IS/0,PS/0.14,RB/0,OB/0.04,RP/0
1319.98;108.59;0.77;PP/0.05,TA/0.33,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
1379.98;108.44;0.79;PP/0.06,TA/0.33,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
1439.97;108.09;0.82;PP/0.06,TA/0.34,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
1499.7;107.88;0.85;PP/0.06,TA/0.34,IS/0,PS/0.15,RB/0,OB/0.05,RP/0
1559.92;107.76;0.88;PP/0.06,TA/0.35,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1619.79;107.57;0.9;PP/0.07,TA/0.35,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1679.97;107.47;0.93;PP/0.07,TA/0.36,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1739.7;107.45;0.97;PP/0.07,TA/0.37,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
1799.85;107.45;1;PP/0.08,TA/0.37,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
