#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.32
59.85;200;200;0;56.6;0;59.85;0;0.32
119.93;200;200;0;100.44;0;114.99;0;0.32
179.74;200;200;0;122.8;0;172.34;0;0.39
239.97;200;200;0;158.72;0;237.46;0;0.33
299.84;200;200;0;197.54;0;289.32;0;0.29
359.86;200;200;0;237.23;0;339.23;0;0.3
419.6;200;200;0;256.14;0;387.11;0;0.27
479.79;200;200;0;272.12;0;420.59;0;0.3
539.64;200;200;0;319.63;0;490.99;0;0.27
599.95;200;200;0;308.04;0;481.82;0;0.3
659.96;200;200;0;356.7;0;587.57;0;0.26
719.95;200;200;0;375.93;0;671.81;0;0.23
779.85;200;200;0;417.25;0;679.18;0;0.27
839.97;200;200;0;395.49;0;692.19;0;0.32
899.93;200;200;0;390.38;0;812.19;0;0.23
959.75;200;200;0;430.64;0;853.21;0;0.27
1019.93;200;200;0;431.71;0;873.5;0;0.31
1079.58;200;200;0;435.62;0;896.15;0;0.32
1139.9;200;200;0;451.31;0;979.75;0;0.31
1199.93;200;200;0;502.65;0;1037.96;0;0.28
1259.91;200;200;0;507.67;0;1051.05;0;0.28
1319.98;200;200;0;513.3;0;1172.22;0;0.29
1379.98;200;200;0;537.42;0;1206.98;0;0.32
1439.97;200;200;0;525.49;0;1224.27;0;0.34
1499.7;200;200;0;495.83;0;1203.55;0;0.46
1559.92;200;200;0;462.94;0;1118.58;0;0.5
1619.79;200;189;0;458.36;0;1173.58;0;0.53
1679.97;200;183;0;490.22;0;1198.25;0;0.53
1739.7;200;158;0;513.21;0;1235.96;0;0.53
1799.85;200;148;0;538.11;0;1287.42;0;0.48
