#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.6;100;0;0;0;0;0;0;0;0;0
599.95;0.47;100;0;0;0;0;0;0;0;0;0
1199.93;0.34;100;0;0;0;0;0;0;0;0;0
1799.85;0.21;100;0;0;0;0;0;0;0;0;0
