#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.6;100;0;0;0;0;0;0;0;0;0
599.93;0.4;100;0;0;0;0;0;0;0;0;0
1199.87;0.27;100;0;0;0;0;0;0;0;0;0
1799.9;0.18;100;0;0;0;0;0;0;0;0;0
