#TimeStamp;TripTime;Type
35;10;O
43;14;O
43;23;O
57;15;O
59;11;O
70;12;O
135;16;O
146;21;O
166;14;O
169;17;O
209;36;O
211;15;O
256;31;O
258;21;O
273;13;O
313;15;O
321;19;O
343;21;O
353;16;O
381;13;O
394;7;O
428;19;O
432;18;O
467;21;O
470;19;O
487;22;O
535;20;O
545;19;O
545;29;O
577;15;O
583;23;O
594;12;O
634;30;O
661;14;O
672;25;O
679;18;O
687;14;O
695;22;O
727;13;O
756;12;O
771;19;O
780;22;O
791;24;O
816;17;O
819;23;O
847;17;O
862;7;O
885;21;O
896;16;O
906;9;O
915;29;O
916;13;O
932;13;O
983;20;O
988;20;O
991;16;O
1017;25;O
1032;19;O
1051;21;O
1075;13;O
1099;21;O
1105;27;O
1112;20;O
1138;14;O
1163;17;O
1177;14;O
1178;14;O
1196;20;O
1209;18;O
1228;17;O
1235;27;O
1270;25;O
1299;21;O
1311;14;O
1312;25;O
1342;25;O
1345;21;O
1365;18;O
1376;21;O
1387;22;O
1412;16;O
1413;26;O
1426;15;O
1453;19;O
1457;15;O
1459;13;O
1490;18;O
1509;15;O
1520;10;O
1531;16;O
1537;18;O
1545;33;O
1562;22;O
1595;22;O
1607;31;O
1610;16;O
1620;13;O
1621;21;O
1663;26;O
1663;14;O
1692;29;O
1701;14;O
1713;26;O
1751;65;O
1752;33;O
1779;24;O
1793;15;O
1794;32;O
