#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;94.66;0.06;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.04,RP/0
59.58;94.66;0.12;PP/0,TA/0.04,IS/0,PS/0,RB/0,OB/0.04,RP/0
119.89;94.66;0.27;PP/0.01,TA/0.16,IS/0,PS/0.11,RB/0,OB/0.04,RP/0
179.97;94.66;0.35;PP/0.01,TA/0.22,IS/0,PS/0.12,RB/0,OB/0.05,RP/0
239.75;94.66;0.39;PP/0.01,TA/0.22,IS/0,PS/0.12,RB/0,OB/0.05,RP/0
299.77;94.66;0.44;PP/0.01,TA/0.25,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
359.82;94.66;0.49;PP/0.02,TA/0.27,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
419.99;94.66;0.54;PP/0.02,TA/0.29,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
479.85;94.66;0.59;PP/0.03,TA/0.32,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
539.93;94.66;0.68;PP/0.03,TA/0.34,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
599.74;94.66;0.74;PP/0.04,TA/0.36,IS/0,PS/0.15,RB/0,OB/0.08,RP/0
659.67;94.66;0.78;PP/0.04,TA/0.37,IS/0,PS/0.15,RB/0,OB/0.08,RP/0
719.77;94.66;0.8;PP/0.05,TA/0.37,IS/0,PS/0.16,RB/0,OB/0.09,RP/0
779.95;94.66;0.84;PP/0.05,TA/0.38,IS/0,PS/0.16,RB/0,OB/0.09,RP/0
839.79;94.66;0.87;PP/0.05,TA/0.39,IS/0,PS/0.16,RB/0,OB/0.09,RP/0
899.79;94.66;0.9;PP/0.05,TA/0.4,IS/0,PS/0.17,RB/0,OB/0.09,RP/0
959.74;94.66;0.93;PP/0.06,TA/0.41,IS/0,PS/0.17,RB/0,OB/0.1,RP/0
1019.98;94.56;0.96;PP/0.06,TA/0.41,IS/0,PS/0.17,RB/0,OB/0.1,RP/0
1079.91;94.08;0.99;PP/0.06,TA/0.42,IS/0,PS/0.18,RB/0,OB/0.1,RP/0
1139.9;93.89;1.03;PP/0.06,TA/0.44,IS/0,PS/0.18,RB/0,OB/0.11,RP/0
1199.65;93.73;1.06;PP/0.07,TA/0.44,IS/0,PS/0.18,RB/0,OB/0.11,RP/0
1259.73;93.54;1.09;PP/0.07,TA/0.45,IS/0,PS/0.19,RB/0,OB/0.11,RP/0
1319.94;93.39;1.11;PP/0.07,TA/0.45,IS/0,PS/0.19,RB/0,OB/0.11,RP/0
1379.9;93.3;1.14;PP/0.08,TA/0.46,IS/0,PS/0.19,RB/0,OB/0.11,RP/0
1439.59;93.26;1.17;PP/0.08,TA/0.47,IS/0,PS/0.2,RB/0,OB/0.11,RP/0
1499.88;93.26;1.19;PP/0.08,TA/0.48,IS/0,PS/0.2,RB/0,OB/0.12,RP/0
1559.94;93.26;1.22;PP/0.08,TA/0.48,IS/0,PS/0.2,RB/0,OB/0.12,RP/0
1619.99;93.26;1.24;PP/0.09,TA/0.49,IS/0,PS/0.2,RB/0,OB/0.12,RP/0
1679.94;93.26;1.26;PP/0.09,TA/0.49,IS/0,PS/0.2,RB/0,OB/0.12,RP/0
1739.92;93.26;1.28;PP/0.09,TA/0.49,IS/0,PS/0.2,RB/0,OB/0.12,RP/0
1799.64;93.26;1.31;PP/0.09,TA/0.5,IS/0,PS/0.21,RB/0,OB/0.12,RP/0
