#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;105.14;0.02;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.97;110.84;0.16;PP/0,TA/0.13,IS/0,PS/0.05,RB/0,OB/0.01,RP/0
119.76;110.6;0.21;PP/0.01,TA/0.16,IS/0,PS/0.08,RB/0,OB/0.01,RP/0
179.71;110.6;0.24;PP/0.01,TA/0.17,IS/0,PS/0.08,RB/0,OB/0.01,RP/0
239.77;110.57;0.28;PP/0.01,TA/0.19,IS/0,PS/0.08,RB/0,OB/0.01,RP/0
299.94;110.21;0.31;PP/0.01,TA/0.2,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
359.96;110.09;0.34;PP/0.01,TA/0.21,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
419.99;109.79;0.37;PP/0.02,TA/0.22,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
479.86;109.59;0.41;PP/0.02,TA/0.23,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
539.67;109.2;0.44;PP/0.02,TA/0.24,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
599.86;109.18;0.46;PP/0.02,TA/0.25,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
659.81;109.18;0.49;PP/0.03,TA/0.26,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
719.85;109.18;0.54;PP/0.03,TA/0.28,IS/0,PS/0.12,RB/0,OB/0.03,RP/0
779.65;109.18;0.56;PP/0.03,TA/0.29,IS/0,PS/0.12,RB/0,OB/0.03,RP/0
839.91;109.18;0.59;PP/0.03,TA/0.3,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
899.88;109.18;0.61;PP/0.03,TA/0.3,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
959.94;108.92;0.64;PP/0.03,TA/0.31,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
1019.68;108.7;0.66;PP/0.04,TA/0.32,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
1079.99;108.66;0.69;PP/0.04,TA/0.32,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
1139.61;108.65;0.71;PP/0.04,TA/0.33,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1199.99;108.65;0.73;PP/0.05,TA/0.33,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1259.89;108.65;0.76;PP/0.05,TA/0.33,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1319.97;108.65;0.79;PP/0.05,TA/0.34,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1379.83;108.36;0.81;PP/0.05,TA/0.35,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
1439.87;108.11;0.84;PP/0.05,TA/0.35,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1499.97;107.94;0.86;PP/0.06,TA/0.36,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1559.71;107.86;0.88;PP/0.06,TA/0.36,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1619.89;107.82;0.9;PP/0.06,TA/0.37,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1679.81;107.8;0.92;PP/0.07,TA/0.37,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1739.98;107.79;0.94;PP/0.07,TA/0.37,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1799.68;107.79;0.96;PP/0.07,TA/0.38,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
