#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.83;100;0;0;0;0;0;0;0;0;0
599.83;0.6;100;0;0;0;0;0;0;0;0;0
1199.98;0.38;100;0;0;0;0;0;0;0;0;0
1799.99;0.2;100;0;0;0;0;0;0;0;0;0
