#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.33
59.77;200;200;0;49.37;0;58.4;0;0.33
119.96;200;200;0;86.29;0;119.96;0;0.28
179.71;200;200;0;101.19;0;159.97;0;0.29
239.9;200;200;0;147.75;0;206.46;0;0.35
299.9;200;200;0;176.63;0;264.44;0;0.36
359.88;200;200;0;193.73;0;291.04;0;0.36
419.87;200;200;0;220.37;0;386.64;0;0.34
479.7;200;200;0;241.39;0;408.01;0;0.41
539.88;200;200;0;274.82;0;494.03;0;0.36
599.66;200;200;0;281.06;0;515.08;0;0.46
659.68;200;200;0;305.58;0;508.22;0;0.47
719.86;200;200;0;327.21;0;532.03;0;0.54
779.82;200;200;0;360.95;0;649.48;0;0.5
839.98;200;200;0;349.88;0;696.74;0;0.5
899.87;200;200;0;360.48;0;701.89;0;0.51
959.9;200;200;0;377.78;0;699.2;0;0.55
1019.65;200;200;0;404.09;0;743.96;0;0.43
1079.94;200;200;0;367.45;0;683.03;0;0.52
1139.97;200;200;0;373.73;0;827.15;0;0.54
1199.93;200;186;0;405.81;0;815.87;0;0.63
1259.73;200;173;0;404.4;0;948.98;0;0.6
1319.68;200;154;0;454.11;0;1003.78;0;0.57
1379.84;200;146;0;471.54;0;1161.92;0;0.48
1439.67;200;137;0;425.31;0;1153.3;0;0.52
1499.98;200;128;0;394.66;0;1223.31;0;0.54
1559.84;200;119;0;405.23;0;1241.01;0;0.51
1619.97;200;114;0;446.48;0;1444.1;0;0.5
1679.94;200;107;0;467.3;0;1482.66;0;0.5
1739.98;200;98;0;496.43;0;1560.77;0;0.49
1799.8;200;93;0;495.59;0;1580.45;0;0.45
