#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.25
59.86;200;200;0;53.55;0;58.29;0;0.28
119.82;200;200;0;87.5;0;115.66;0;0.27
179.77;200;200;0;111.84;0;155.84;0;0.33
239.89;200;200;0;136.76;0;218.28;0;0.3
299.62;200;200;0;163.88;0;241.14;0;0.31
359.97;200;200;0;193.96;0;315.63;0;0.28
419.87;200;200;0;219.15;0;362.67;0;0.34
480;200;200;0;204.25;0;397.52;0;0.37
539.82;200;200;0;237.89;0;443.05;0;0.45
599.98;200;200;0;252.75;0;544.27;0;0.42
659.79;200;200;0;271.16;0;487.37;0;0.51
719.71;200;200;0;283.85;0;535.24;0;0.59
779.6;200;200;0;315.14;0;581.51;0;0.54
839.98;200;200;0;327.51;0;634.56;0;0.5
899.65;200;200;0;352.71;0;703.56;0;0.49
959.98;200;200;0;396.44;0;761.96;0;0.55
1019.66;200;200;0;395.99;0;743.43;0;0.58
1079.99;200;200;0;402.25;0;734.86;0;0.57
1139.77;200;200;0;457.87;0;829.57;0;0.56
1199.95;200;192;0;446.63;0;887.65;0;0.56
1259.66;200;177;0;470.38;0;967.97;0;0.57
1319.96;200;161;0;486.13;0;995.94;0;0.6
1379.78;200;145;0;512.39;0;1155.32;0;0.49
1439.99;200;133;0;539.49;0;1221.51;0;0.5
1499.79;200;113;0;459.92;0;1316.41;0;0.58
1559.74;200;109;0;503.39;0;1378.99;0;0.57
1619.88;200;102;0;525.32;0;1394.45;0;0.54
1679.89;200;90;0;525.56;0;1391.31;0;0.55
1739.73;200;76;0;557.4;0;1454.86;0;0.51
1799.98;200;67;0;598.36;0;1529.35;0;0.57
