#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;116.18;0.03;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.73;114.71;0.18;PP/0,TA/0.12,IS/0,PS/0.06,RB/0,OB/0.01,RP/0
119.99;114.06;0.23;PP/0.01,TA/0.15,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
179.97;113.76;0.26;PP/0.01,TA/0.17,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
239.99;113.68;0.29;PP/0.01,TA/0.18,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
299.86;113.41;0.33;PP/0.01,TA/0.19,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
359.97;113.39;0.36;PP/0.01,TA/0.2,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
419.7;113.39;0.38;PP/0.02,TA/0.21,IS/0,PS/0.11,RB/0,OB/0.02,RP/0
479.99;113.39;0.41;PP/0.02,TA/0.22,IS/0,PS/0.11,RB/0,OB/0.02,RP/0
539.97;113.19;0.44;PP/0.02,TA/0.23,IS/0,PS/0.11,RB/0,OB/0.02,RP/0
599.96;113.02;0.47;PP/0.02,TA/0.24,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
659.85;113.02;0.51;PP/0.02,TA/0.26,IS/0,PS/0.12,RB/0,OB/0.03,RP/0
719.81;113.02;0.53;PP/0.02,TA/0.26,IS/0,PS/0.12,RB/0,OB/0.03,RP/0
779.85;113.02;0.55;PP/0.03,TA/0.26,IS/0,PS/0.12,RB/0,OB/0.03,RP/0
839.62;112.75;0.59;PP/0.03,TA/0.28,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
899.94;112.37;0.62;PP/0.03,TA/0.29,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
959.99;112.27;0.65;PP/0.04,TA/0.3,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
1019.83;112.25;0.68;PP/0.04,TA/0.31,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
1079.95;112.25;0.71;PP/0.04,TA/0.32,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
1139.85;112.21;0.73;PP/0.04,TA/0.32,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
1199.8;111.82;0.76;PP/0.05,TA/0.33,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
1259.97;111.78;0.78;PP/0.05,TA/0.33,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
1319.82;111.75;0.81;PP/0.05,TA/0.34,IS/0,PS/0.15,RB/0,OB/0.05,RP/0
1379.59;111.75;0.83;PP/0.05,TA/0.34,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1439.61;111.75;0.86;PP/0.06,TA/0.34,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1499.99;111.69;0.88;PP/0.06,TA/0.35,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1559.75;111.38;0.91;PP/0.06,TA/0.36,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1619.99;111.19;0.94;PP/0.06,TA/0.37,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
1679.62;111.06;0.96;PP/0.07,TA/0.37,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
1739.8;111.03;0.98;PP/0.07,TA/0.37,IS/0,PS/0.16,RB/0,OB/0.07,RP/0
1799.96;111.01;1;PP/0.07,TA/0.38,IS/0,PS/0.16,RB/0,OB/0.07,RP/0
