#TimeStamp;TripTime;Type
37;12;O
38;13;O
57;38;O
67;28;O
77;21;O
92;32;O
132;25;O
133;11;O
170;23;O
189;23;O
193;17;O
230;18;O
266;21;O
267;22;O
267;21;O
299;20;O
320;19;O
322;22;O
347;8;O
367;21;O
374;23;O
427;27;O
429;24;O
435;15;O
444;33;O
466;13;O
479;19;O
521;29;O
529;31;O
540;25;O
544;20;O
570;12;O
617;19;O
618;13;O
626;18;O
661;18;O
693;13;O
693;45;O
702;25;O
706;16;O
758;16;O
793;23;O
802;27;O
813;23;O
831;22;O
850;23;O
863;30;O
874;15;O
914;30;O
915;18;O
942;20;O
950;30;O
954;7;O
955;25;O
1002;19;O
1020;20;O
1029;23;O
1056;25;O
1065;17;O
1082;26;O
1105;36;O
1107;25;O
1149;27;O
1169;13;O
1206;21;O
1224;14;O
1237;32;O
1237;21;O
1256;20;O
1266;18;O
1302;21;O
1306;12;O
1317;25;O
1335;12;O
1356;25;O
1398;15;O
1403;17;O
1404;24;O
1422;23;O
1464;34;O
1474;17;O
1493;38;O
1497;22;O
1508;27;O
1526;23;O
1561;9;O
1597;21;O
1599;27;O
1603;22;O
1610;25;O
1628;38;O
1631;14;O
1661;14;O
1674;17;O
1698;19;O
1709;21;O
1718;13;O
1739;14;O
1741;25;O
1755;23;O
1775;19;O
1778;6;O
1794;28;O
