#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;141.68;0.02;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.62;139.83;0.2;PP/0,TA/0.16,IS/0,PS/0.11,RB/0,OB/0.01,RP/0
119.96;139.12;0.27;PP/0.01,TA/0.2,IS/0,PS/0.13,RB/0,OB/0.01,RP/0
179.65;139.01;0.3;PP/0.01,TA/0.21,IS/0,PS/0.14,RB/0,OB/0.01,RP/0
239.99;139.01;0.33;PP/0.01,TA/0.22,IS/0,PS/0.14,RB/0,OB/0.01,RP/0
299.6;139.01;0.36;PP/0.01,TA/0.24,IS/0,PS/0.14,RB/0,OB/0.02,RP/0
359.94;138.76;0.39;PP/0.02,TA/0.24,IS/0,PS/0.14,RB/0,OB/0.02,RP/0
419.85;138.62;0.42;PP/0.02,TA/0.25,IS/0,PS/0.15,RB/0,OB/0.02,RP/0
479.81;138.62;0.46;PP/0.02,TA/0.26,IS/0,PS/0.15,RB/0,OB/0.03,RP/0
539.96;138.39;0.49;PP/0.02,TA/0.27,IS/0,PS/0.15,RB/0,OB/0.03,RP/0
600;138.11;0.51;PP/0.03,TA/0.27,IS/0,PS/0.16,RB/0,OB/0.03,RP/0
659.96;138.08;0.54;PP/0.03,TA/0.28,IS/0,PS/0.16,RB/0,OB/0.03,RP/0
719.62;138.08;0.57;PP/0.03,TA/0.28,IS/0,PS/0.16,RB/0,OB/0.03,RP/0
779.69;138.08;0.59;PP/0.03,TA/0.29,IS/0,PS/0.16,RB/0,OB/0.03,RP/0
839.96;137.82;0.63;PP/0.04,TA/0.3,IS/0,PS/0.17,RB/0,OB/0.04,RP/0
899.95;137.43;0.66;PP/0.04,TA/0.31,IS/0,PS/0.17,RB/0,OB/0.04,RP/0
959.97;137.33;0.68;PP/0.04,TA/0.31,IS/0,PS/0.17,RB/0,OB/0.04,RP/0
1019.71;137.14;0.71;PP/0.04,TA/0.32,IS/0,PS/0.17,RB/0,OB/0.04,RP/0
1079.95;137;0.75;PP/0.05,TA/0.33,IS/0,PS/0.17,RB/0,OB/0.05,RP/0
1139.59;136.98;0.77;PP/0.05,TA/0.33,IS/0,PS/0.17,RB/0,OB/0.05,RP/0
1199.61;136.98;0.8;PP/0.05,TA/0.34,IS/0,PS/0.18,RB/0,OB/0.05,RP/0
1259.59;136.98;0.83;PP/0.06,TA/0.35,IS/0,PS/0.18,RB/0,OB/0.05,RP/0
1319.92;136.87;0.86;PP/0.06,TA/0.35,IS/0,PS/0.18,RB/0,OB/0.06,RP/0
1379.95;136.57;0.89;PP/0.06,TA/0.36,IS/0,PS/0.18,RB/0,OB/0.06,RP/0
1439.8;136.39;0.92;PP/0.07,TA/0.36,IS/0,PS/0.19,RB/0,OB/0.06,RP/0
1499.67;136.27;0.94;PP/0.07,TA/0.37,IS/0,PS/0.19,RB/0,OB/0.06,RP/0
1559.83;136.18;0.97;PP/0.07,TA/0.38,IS/0,PS/0.19,RB/0,OB/0.06,RP/0
1619.67;136.18;1.01;PP/0.08,TA/0.39,IS/0,PS/0.19,RB/0,OB/0.06,RP/0
1679.95;136.18;1.05;PP/0.08,TA/0.4,IS/0,PS/0.2,RB/0,OB/0.07,RP/0
1739.98;136.18;1.12;PP/0.09,TA/0.4,IS/0,PS/0.2,RB/0,OB/0.07,RP/0
1800;136.18;1.16;PP/0.1,TA/0.41,IS/0,PS/0.2,RB/0,OB/0.07,RP/0
