#TimeStamp;TripTime;Type
31;10;O
34;11;O
37;18;O
39;23;O
64;22;O
77;19;O
101;24;O
101;11;O
110;17;O
111;14;O
139;19;O
169;19;O
204;24;O
206;27;O
216;29;O
221;19;O
243;14;O
284;16;O
295;14;O
298;20;O
318;25;O
328;20;O
364;24;O
366;22;O
376;23;O
406;34;O
418;19;O
448;22;O
459;17;O
460;23;O
498;24;O
507;13;O
516;19;O
520;8;O
546;18;O
550;25;O
575;23;O
583;20;O
617;20;O
642;13;O
644;35;O
660;32;O
665;21;O
711;12;O
712;19;O
727;17;O
734;20;O
745;24;O
747;15;O
774;16;O
800;21;O
841;27;O
844;11;O
846;20;O
860;17;O
882;18;O
892;24;O
919;22;O
943;22;O
966;15;O
973;26;O
983;45;O
997;18;O
1017;29;O
1048;21;O
1051;16;O
1057;22;O
1102;13;O
1110;23;O
1131;22;O
1132;28;O
1136;13;O
1140;12;O
1177;20;O
1188;22;O
1209;22;O
1215;16;O
1227;22;O
1241;19;O
1258;28;O
1294;14;O
1308;11;O
1318;28;O
1336;8;O
1345;20;O
1352;28;O
1375;24;O
1401;21;O
1406;20;O
1411;11;O
1415;32;O
1440;27;O
1455;19;O
1467;17;O
1489;23;O
1497;26;O
1519;22;O
1529;18;O
1537;24;O
1547;20;O
1579;23;O
1587;21;O
1594;22;O
1603;17;O
1617;21;O
1633;20;O
1665;35;O
1681;23;O
1681;27;O
1699;36;O
1702;19;O
1717;17;O
1738;22;O
1753;22;O
1775;19;O
1781;21;O
1794;15;O
