#TimeStamp;TripTime;Type
36;19;O
40;12;O
50;33;O
61;26;O
74;21;O
84;27;O
139;22;O
163;19;O
165;23;O
169;23;O
202;26;O
204;20;O
261;14;O
269;17;O
281;31;O
293;19;O
316;16;O
319;21;O
363;22;O
392;7;O
397;19;O
424;19;O
442;22;O
461;16;O
472;25;O
497;24;O
517;32;O
541;22;O
542;29;O
579;17;O
605;30;O
625;20;O
658;33;O
665;24;O
703;17;O
705;22;O
723;24;O
755;26;O
767;28;O
770;15;O
802;22;O
804;23;O
805;20;O
839;26;O
880;18;O
890;18;O
909;21;O
933;23;O
934;16;O
935;35;O
978;16;O
993;26;O
1011;20;O
1044;18;O
1053;32;O
1076;24;O
1118;21;O
1124;11;O
1143;24;O
1149;18;O
1166;15;O
1173;26;O
1201;16;O
1224;15;O
1238;15;O
1246;19;O
1250;31;O
1266;23;O
1346;13;O
1348;27;O
1354;28;O
1368;26;O
1386;19;O
1416;26;O
1433;20;O
1451;24;O
1480;19;O
1482;31;O
1505;31;O
1521;32;O
1533;23;O
1559;7;O
1560;19;O
1581;12;O
1620;27;O
1624;13;O
1630;31;O
1648;18;O
1669;15;O
1688;19;O
1712;24;O
1728;21;O
1732;23;O
1749;18;O
1758;7;O
1771;23;O
1791;32;O
