#TimeStamp;TripTime;Type
39;17;O
39;12;O
43;17;O
45;24;O
79;14;O
91;16;O
173;11;O
186;22;O
190;25;O
197;21;O
255;17;O
267;23;O
305;21;O
322;21;O
327;17;O
379;35;O
424;30;O
447;24;O
451;18;O
460;23;O
463;22;O
505;24;O
551;19;O
585;22;O
592;20;O
631;24;O
657;22;O
682;24;O
747;25;O
747;15;O
748;26;O
754;24;O
779;33;O
796;24;O
877;17;O
900;19;O
902;18;O
951;19;O
956;22;O
975;22;O
1008;39;O
1033;24;O
1038;29;O
1050;30;O
1098;21;O
1119;27;O
1121;31;O
1167;24;O
1184;16;O
1194;11;O
1220;21;O
1239;29;O
1263;18;O
1280;22;O
1282;22;O
1346;25;O
1364;17;O
1403;25;O
1417;28;O
1447;61;O
1451;71;O
1459;23;O
1493;17;O
1509;26;O
1552;28;O
1555;15;O
1569;19;O
1575;19;O
1578;25;O
1618;26;O
1636;14;O
1674;21;O
1691;13;O
1710;31;O
1717;33;O
1723;12;O
1735;25;O
1744;21;O
1787;31;O
