#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.37
59.73;200;200;0;56.71;0;59.73;0;0.41
119.99;200;200;0;96.86;0;117.69;0;0.3
179.97;200;200;0;116.36;0;170.49;0;0.28
239.99;200;200;0;169.2;0;231.36;0;0.25
299.86;200;200;0;197.27;0;287.98;0;0.23
359.97;200;200;0;213.96;0;319.57;0;0.26
419.7;200;200;0;246.51;0;363.98;0;0.24
479.99;200;200;0;289.23;0;387.57;0;0.32
539.97;200;200;0;330.88;0;465.27;0;0.33
599.96;200;200;0;323.9;0;496.91;0;0.38
659.85;200;200;0;334.05;0;557.43;0;0.39
719.81;200;200;0;348.56;0;581.64;0;0.42
779.85;200;200;0;352.94;0;597.91;0;0.32
839.62;200;200;0;351.79;0;671.3;0;0.36
899.94;200;200;0;360.69;0;749.59;0;0.36
959.99;200;200;0;375.43;0;761.75;0;0.39
1019.83;200;200;0;373.54;0;771.21;0;0.41
1079.95;200;200;0;376.55;0;840.26;0;0.44
1139.85;200;200;0;387.51;0;860.55;0;0.53
1199.8;200;200;0;387.69;0;1022.13;0;0.43
1259.97;200;200;0;385.93;0;1088.2;0;0.4
1319.82;200;200;0;392.75;0;1163.26;0;0.41
1379.59;200;200;0;407.18;0;1194.77;0;0.39
1439.61;200;184;0;382;0;1178.24;0;0.46
1499.99;200;187;0;428.56;0;1308.6;0;0.42
1559.75;200;176;0;403.53;0;1429.19;0;0.49
1619.99;200;170;0;438.34;0;1459.93;0;0.46
1679.62;200;162;0;443.01;0;1584.05;0;0.37
1739.8;200;153;0;468.2;0;1540.73;0;0.42
1799.96;200;140;0;488.93;0;1552.04;0;0.42
