#TimeStamp;TripTime;Type
43;20;O
46;17;O
49;35;O
63;28;O
63;11;O
63;15;O
112;22;O
139;16;O
155;13;O
166;22;O
190;21;O
200;19;O
237;25;O
239;17;O
248;24;O
253;16;O
282;12;O
294;25;O
317;13;O
336;31;O
342;25;O
349;25;O
367;16;O
393;15;O
415;24;O
419;20;O
420;21;O
457;19;O
458;22;O
462;12;O
494;17;O
507;24;O
517;15;O
530;19;O
535;20;O
542;19;O
567;8;O
590;14;O
600;19;O
610;18;O
629;24;O
633;29;O
657;24;O
665;19;O
685;18;O
690;13;O
696;20;O
709;15;O
734;13;O
742;14;O
772;20;O
779;29;O
786;21;O
793;20;O
825;20;O
839;16;O
853;17;O
875;25;O
887;7;O
934;34;O
951;22;O
960;12;O
962;15;O
983;22;O
998;13;O
1037;23;O
1050;23;O
1057;28;O
1072;24;O
1073;16;O
1078;18;O
1128;31;O
1136;21;O
1140;29;O
1155;24;O
1163;14;O
1172;21;O
1204;23;O
1222;20;O
1238;32;O
1255;26;O
1265;28;O
1287;18;O
1309;21;O
1316;44;O
1335;23;O
1338;24;O
1365;25;O
1367;20;O
1386;20;O
1401;22;O
1427;16;O
1428;25;O
1446;22;O
1461;16;O
1469;21;O
1483;17;O
1525;16;O
1544;21;O
1547;46;O
1553;15;O
1554;24;O
1555;15;O
1599;19;O
1618;22;O
1626;25;O
1653;31;O
1663;23;O
1679;27;O
1688;22;O
1703;21;O
1704;27;O
1726;12;O
1751;16;O
1753;24;O
1779;20;O
1780;27;O
1795;19;O
