#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.83;100;0;0;0;0;0;0;0;0;0
599.69;0.64;100;0;0;0;0;0;0;0;0;0
1199.76;0.46;100;0;0;0;0;0;0;0;0;0
1799.83;0.31;100;0;0;0;0;0;0;0;0;0
