#TimeStamp;TripTime;Type
31;15;O
37;14;O
38;21;O
52;22;O
61;14;O
65;17;O
98;18;O
103;18;O
118;15;O
150;26;O
158;15;O
159;23;O
185;18;O
207;14;O
210;19;O
230;23;O
255;14;O
257;20;O
293;16;O
305;13;O
316;21;O
355;26;O
358;20;O
395;17;O
403;17;O
426;23;O
454;15;O
460;17;O
481;27;O
532;32;O
534;21;O
541;17;O
550;15;O
555;17;O
580;16;O
598;11;O
642;18;O
646;18;O
682;28;O
694;29;O
708;22;O
719;24;O
724;39;O
734;20;O
779;23;O
804;20;O
805;17;O
809;13;O
845;26;O
857;19;O
865;19;O
901;18;O
948;24;O
957;7;O
964;18;O
987;14;O
998;13;O
1010;21;O
1016;13;O
1033;20;O
1049;10;O
1049;20;O
1082;20;O
1083;22;O
1090;18;O
1125;23;O
1135;19;O
1140;28;O
1157;22;O
1164;19;O
1176;20;O
1222;24;O
1241;46;O
1242;14;O
1261;23;O
1292;24;O
1301;19;O
1314;14;O
1314;23;O
1334;14;O
1352;25;O
1395;26;O
1411;10;O
1411;39;O
1418;28;O
1433;14;O
1460;24;O
1479;15;O
1494;24;O
1513;18;O
1517;15;O
1540;15;O
1558;18;O
1601;22;O
1607;6;O
1610;17;O
1613;14;O
1619;26;O
1653;22;O
1670;7;O
1671;20;O
1673;14;O
1686;19;O
1703;7;O
1710;15;O
1733;15;O
1747;20;O
1765;27;O
1775;19;O
