# SectorTime DistanceTraveled
0.016591666666666668 29369.559303675964
0.033308333333333336 29440.496308969046
0.04999722222222222 29587.774281225607
0.06665 29587.774281225607
0.08331666666666666 29740.46073824826
0.09998888888888889 29802.37552941745
0.11665833333333334 29802.37552941745
0.13329444444444444 29846.29383189284
0.149975 29878.264260951786
0.16666111111111112 29913.34477671776
0.18332777777777778 29921.070539356653
0.19992222222222222 29921.070539356653
0.2166611111111111 29891.54610553816
0.2332861111111111 29891.54610553816
0.24991388888888888 29877.594461921813
0.26663333333333333 29845.36210476227
0.28331666666666666 29770.597603939073
0.299975 29770.597603939073
0.3166555555555556 29671.39220427668
0.33331944444444445 29619.6110228653
0.34994166666666665 29562.972814938763
0.3666583333333333 29562.972814938763
0.38325555555555557 29502.92845171414
0.4 29364.556840112436
0.41665833333333335 29293.694916347577
0.43333333333333335 29219.134749689543
0.4498972222222222 29141.545950586275
0.46665833333333334 29053.38111674389
0.48329444444444447 29053.38111674389
0.49991944444444447 28960.54349332032
0.5166583333333333 28798.919860276008
0.533325 28720.840620114795
0.5499166666666667 28720.840620114795
0.5666527777777778 28523.97996388324
0.5832527777777777 28523.97996388324
0.59992777775 28398.94851727488
0.6166611111111111 28125.094353125736
0.6333027777777778 27986.166843810628
0.65 27832.244759425284
0.6666166666666666 27832.244759425284
0.6832472222222222 27664.65278852722
0.699975 27318.20511879334
0.7165805555555556 27163.955844548727
0.7333249999722222 27108.71367323136
0.7499583333333333 26738.506910970307
0.7666666666666667 26523.49240048608
0.783275 26523.49240048608
0.7999888888888889 26055.632373263208
0.8166305555555555 26055.632373263208
0.8332444444444445 25794.598329038763
0.8499416666666667 25522.8946078026
0.8666611111111111 25160.252314185367
0.8832805555555555 24657.72196554
0.8999833333333334 24657.72196554
0.9165527777777778 24342.27676006071
0.9333111111111111 24015.940047684948
0.9498944444444445 23672.514710845204
0.9666583333333333 23096.192730412233
0.9833277777777778 22595.466035842448
0.9999694444444445 22214.467925655492
1.016561111111111 22214.467925655492
1.0332861111111111 21810.812916141298
1.0499444444444443 21214.40635145721
1.0666083333333334 20964.14119849859
1.0833222222222223 20082.356443032124
1.0999777777777777 19643.26638992337
1.1166416666666668 19412.352045107044
1.1332888888888888 19212.10203384205
1.1499944444166668 18569.817113240697
1.166663888888889 17953.124515463653
1.1832916666666666 17745.0401675069
1.1999138888611112 17541.47476463188
1.2165777777777778 17143.086799660414
1.233325 16356.93922218739
1.2499472222222223 16356.93922218739
1.2666027777777777 15807.127188224047
1.2833027777777777 15390.812979844619
1.2999666666666667 15228.01052139215
1.3166416666666667 14504.046342762887
1.3333111111111111 14146.132285345808
1.3499944444166667 13794.075065501707
1.366663888888889 13447.05179757977
1.3832333333333333 13447.05179757977
1.3999972222222221 12776.437209779093
1.4166277777777778 12561.340365316957
1.4333222222222222 12122.781867523632
1.4499388888888889 11907.971844925674
1.4665777777777778 11804.60606388836
1.4832888888888889 11499.127447506431
1.4999555555555555 11201.045141217754
1.516636111111111 10613.836603706382
1.5333194444444445 10328.289390007243
1.5499472222222221 10127.648532210755
1.5666666666666667 9786.656193001485
1.5832583333055557 9786.656193001485
1.5999166666666667 9536.456962751354
1.6165944444444444 9293.553625115948
1.633316666638889 8868.84761945709
1.6499583333333334 8818.80121340583
1.666588888888889 8594.872060002903
1.6833333333333333 8170.247313373302
1.6999805555555556 7962.563664630329
1.7166611110833334 7761.3798239282805
1.7332805555555555 7729.624272955042
1.7499527777777777 7417.481176262862
1.766588888888889 7391.419837091549
1.783325 7057.353710840775
1.7999916666666667 6899.871753466627
1.8166277777777777 6884.1704094995575
1.8332305555555555 6762.233362985457
1.8499555555555556 6623.762436216356
1.8666138888888888 6513.978752198085
1.8832833333333334 6293.964632487939
1.8999916666666667 6289.652678459524
1.9166583333333334 6117.696150715405
1.933275 6117.551994630232
1.9499694444444444 5983.634259362027
1.9666555555555556 5926.701863678396
1.9833305555555556 5875.3116049166465
1.9999583333333333 5835.452828017157
2.0165694444444444 5835.452828017157
2.0333055555555557 5815.184465441928
2.0499833333333335 5804.003538408751
2.0666583333333333 5815.871484733585
2.083302777777778 5828.364132270039
2.099997222222222 5852.678318591325
2.1166388888888887 5857.681487446643
2.133322222222222 5914.939947799841
2.1499888888888887 5957.030032584388
2.1666194444444447 6003.369899342127
2.1832416666666665 6003.369899342127
2.199938888888889 6058.357511011979
2.2166055555555557 6113.251293524515
2.233277777777778 6236.443264202329
2.2499944444444444 6320.905798536093
2.2666444444444442 6403.88921025642
2.2833027777777777 6480.400567620185
2.2998833333333333 6494.696152535581
2.316588888888889 6601.039649085136
2.3333222221944445 6830.411991091462
2.34995 6830.411991091462
2.366661111111111 7103.305457445626
2.3832194444444443 7103.305457445626
2.399958333333333 7247.40927722379
2.416627777777778 7397.295476491744
2.433247222222222 7560.608454133225
2.4499833333333334 7902.04757329678
2.4665694444444446 7902.04757329678
2.4832972222222223 8227.24312620131
2.499902777777778 8269.513462347455
2.516661111111111 8671.778277189595
2.533325 8886.543217613445
2.5499444444444443 9049.33032905217
2.5666166666666665 9272.762595931772
2.5832888888888887 9331.116496256822
2.5999777777777777 9748.406253528628
2.6166444444444443 10070.26355591221
2.6332583333333335 10070.26355591221
2.6499555555555556 10531.801259338463
2.6665972222222223 10803.94048896043
2.683247222222222 11171.854784028625
2.69995 11262.61989905468
2.7166333333055555 11775.646255195761
2.733230555527778 11775.646255195761
2.7499277777777777 12093.55196268439
2.7665722222222224 12423.032544809792
2.7832416666666666 12762.597845262457
2.7999888888611113 13460.952460299262
2.816636111111111 13588.390810957293
2.8332888888888887 14052.375930172304
2.849997222222222 14558.891997377325
2.866611111111111 14793.400703588699
