# SectorTime OrderFrequencyAverage
1.3999972222222221 0.06583333333333333
1.4166277777777778 0.06016949152542372
1.4333222222222222 0.05266666666666666
1.4499388888888889 0.046610169491525424
1.4665777777777778 0.04583333333333333
1.4832888888888889 0.03849999999999999
1.4999555555555555 0.030833333333333334
1.516636111111111 0.015166666666666667
1.5333194444444445 0.007499999999999999
1.5499472222222221 0.002542372881355932
1.5666666666666667 0.0015
1.5832583333055557 0.0015
1.5999166666666667 0
1.6165944444444444 0
1.633316666638889 0
1.6499583333333334 0
1.666588888888889 0
1.6833333333333333 0
1.6999805555555556 0
1.7166611110833334 0
1.7332805555555555 0
1.7499527777777777 0
1.766588888888889 0
1.783325 0
1.7999916666666667 0
1.8166277777777777 0
1.8332305555555555 0
1.8499555555555556 0
1.8666138888888888 0
1.8832833333333334 0
1.8999916666666667 0
1.9166583333333334 0
1.933275 0
1.9499694444444444 0
1.9666555555555556 0
1.9833305555555556 0
1.9999583333333333 0
2.0165694444444444 0
2.0333055555555557 0
2.0499833333333335 0
2.0666583333333333 0
2.083302777777778 0
2.099997222222222 0
2.1166388888888887 0
2.133322222222222 0
2.1499888888888887 0
2.1666194444444447 0
2.1832416666666665 0
2.199938888888889 0
2.2166055555555557 0
2.233277777777778 0
2.2499944444444444 0
2.2666444444444442 0
2.2833027777777777 0
2.2998833333333333 0
2.316588888888889 0
2.3333222221944445 0
2.34995 0
2.366661111111111 0
2.3832194444444443 0
2.399958333333333 0
2.416627777777778 0
2.433247222222222 0
2.4499833333333334 0
2.4665694444444446 0
2.4832972222222223 0
2.499902777777778 0
2.516661111111111 0
2.533325 0
2.5499444444444443 0
2.5666166666666665 0.0009836065573770492
2.5832888888888887 0.001
2.5999777777777777 0.0029508196721311475
2.6166444444444443 0.004
2.6332583333333335 0.004
2.6499555555555556 0.006229508196721312
2.6665972222222223 0.0075409836065573775
2.683247222222222 0.009000000000000001
2.69995 0.009152542372881357
2.7166333333055555 0.0115
2.733230555527778 0.0115
2.7499277777777777 0.013
2.7665722222222224 0.014499999999999997
2.7832416666666666 0.015999999999999997
2.7999888888611113 0.019
2.816636111111111 0.019322033898305082
2.8332888888888887 0.02098360655737705
2.849997222222222 0.022500000000000003
2.866611111111111 0.023278688524590165
2.8832222222222224 0.024067796610169494
2.8999722222222224 0.025254237288135598
2.916661111111111 0.027500000000000007
2.9333305555555556 0.028500000000000008
2.949888888888889 0.028500000000000008
2.9666277777777776 0.030169491525423735
2.9832388888888888 0.03100000000000001
2.999963888888889 0.0328813559322034
3.0166333333055557 0.03366666666666667
3.0332805555555558 0.036065573770491806
3.0499222222222224 0.03666666666666667
3.066611111111111 0.03783333333333334
3.083327777777778 0.039830508474576275
3.0999222222222222 0.04033333333333333
3.1166194444444444 0.042131147540983606
3.1332944444444446 0.04433333333333333
3.14995 0.04491803278688524
3.166561111111111 0.04566666666666666
3.1832416666666665 0.046833333333333324
3.199977777777778 0.04881355932203389
3.2166 0.04916666666666666
3.233241666666667 0.05135593220338982
3.2499972222222224 0.052999999999999985
3.2666583333333334 0.053999999999999986
3.283333333333333 0.054999999999999986
3.2999888888611113 0.055081967213114744
3.3166583333333333 0.05716666666666666
3.333275 0.05716666666666666
3.3499333333333334 0.05816666666666666
3.366611111111111 0.05933333333333332
3.3832805555555554 0.06152542372881354
3.3999972222222223 0.06283333333333331
3.4166416666666666 0.06283333333333331
3.43325 0.06393442622950818
3.4499944444444446 0.06610169491525421
3.4666444444444444 0.06699999999999998
3.4832972222222223 0.06799999999999998
3.4999972222222224 0.06899999999999996
3.5166583333333334 0.07016949152542369
3.5332805555555558 0.07016666666666664
3.5499694444444443 0.07254237288135591
3.566655555527778 0.07271186440677965
3.5833305555555555 0.07050000000000001
3.5999666666388888 0.06949999999999999
3.616561111111111 0.06949999999999999
3.6332944444444446 0.06849999999999999
3.6499055555555557 0.0662295081967213
3.6665888888888887 0.06593220338983051
3.683311111111111 0.06457627118644067
3.699997222222222 0.06216666666666666
3.716625 0.06099999999999999
3.7333083333333335 0.0595
3.749972222222222 0.05852459016393442
3.7665583333333332 0.05799999999999999
3.783316666666667 0.056499999999999995
3.7999833333333335 0.05409836065573769
3.816588888888889 0.05262295081967213
3.833283333333333 0.05203389830508474
3.8499805555555557 0.050847457627118633
3.866661111111111 0.048833333333333326
3.883322222222222 0.04766666666666666
3.899977777777778 0.046885245901639346
3.9166583333333334 0.045000000000000005
3.93325 0.045000000000000005
3.949997222222222 0.04283333333333334
3.9666305555555557 0.04283333333333334
3.983275 0.04150000000000001
3.999988888888889 0.039508196721311485
4.016666666666667 0.037333333333333336
4.033322222222222 0.03583333333333335
4.049988888888889 0.034666666666666686
4.066666666666666 0.03333333333333335
4.083322222222222 0.032786885245901655
4.099894444444445 0.032166666666666684
4.116583333333334 0.03016949152542375
4.133311111111111 0.028166666666666684
4.149886111111111 0.028166666666666684
4.1666 0.026101694915254253
4.183330555555556 0.02491525423728815
4.199972222222223 0.02409836065573772
4.2165944444444445 0.02295081967213116
4.233269444444445 0.022000000000000013
4.249925 0.020666666666666677
4.266663888888889 0.01850000000000001
4.283330555555556 0.01750000000000001
4.299902777777778 0.01750000000000001
4.316575 0.016500000000000008
4.333308333333333 0.014576271186440684
4.3499888888888885 0.01316666666666667
4.3665666666666665 0.01316666666666667
4.383275 0.012000000000000004
4.399961111111111 0.010655737704918036
4.4166083333333335 0.009666666666666667
4.433277777777778 0.007627118644067797
4.449997222222223 0.007377049180327869
4.466638888888889 0.005593220338983051
4.483325 0.0045000000000000005
4.499930555555555 0.004426229508196722
4.516613888888889 0.0034426229508196723
4.533308333333333 0.002295081967213115
4.549888888888889 0.0011666666666666668
4.566611111111111 0
4.583227777777778 0
4.599980555555556 0
4.616586111111111 0
4.633275 0
4.649955555555556 0
4.666622222222222 0
4.683330555555556 0
4.6999305555555555 0
4.716583333333333 0
4.733302777777777 0
4.749997222222222 0
4.766658333333333 0
4.783322222222222 0
4.8 0
4.816625 0
4.833327777777778 0
4.849925 0
4.8666527777777775 0
4.883297222222223 0
4.899922222222222 0
4.916658333333333 0
4.933302777777778 0
4.949927777777778 0
4.966658333333333 0
4.983230555555555 0
4.999905555555555 0
5.016577777777778 0
5.033219444444445 0
5.049975 0
5.066619444444444 0
5.083327777777778 0
5.099941666666667 0
5.116647222222222 0
5.133327777777778 0
5.149938888888889 0
5.166655555555556 0
5.183261111111111 0
5.199919444444444 0
5.216583333333333 0
5.233333333333333 0
5.249988888888889 0
5.2666055555555555 0
5.283291666666667 0
5.299991666666667 0
5.316588888888889 0
5.333288888888889 0
5.35 0
5.3666583333333335 0
5.3833 0
5.399936111111111 0
5.416605555555556 0
5.433263888888889 0
5.449988888888889 0
5.466655555555556 0
5.483322222222222 0
5.499963888888889 0
5.516652777777778 0.002
5.533313888888889 0.004166666666666667
5.5499833333333335 0.006500000000000001
5.566602777777778 0.006500000000000001
5.5833 0.010819672131147541
5.599891666666666 0.011000000000000001
5.616613888888889 0.01459016393442623
5.633330555555555 0.0165
5.649972222222222 0.01677966101694915
5.6665833333333335 0.018166666666666668
5.683266666638889 0.02016949152542373
5.699969444444444 0.023500000000000007
5.716666666666667 0.025166666666666674
5.733280555555556 0.025166666666666674
5.749961111111111 0.02683333333333334
5.7666611111111115 0.030333333333333344
5.783305555555556 0.032000000000000015
5.799988888888889 0.032000000000000015
5.81655 0.033666666666666685
5.833327777777778 0.036271186440677984
5.849936111111111 0.03783333333333335
5.866594444444444 0.039666666666666676
5.883325 0.04300000000000002
5.899936111111111 0.04300000000000002
5.916605555555556 0.045409836065573785
5.933236111111111 0.04616666666666668
5.95 0.04916666666666668
5.9665944444444445 0.04916666666666668
5.983291666666666 0.05131147540983607
5.9999722222222225 0.05366666666666667
6.016633333333333 0.05426229508196721
6.033238888888889 0.05516666666666667
6.049975 0.05737704918032787
6.066663888888889 0.05983333333333333
6.083269444444444 0.06049180327868852
6.099991666666667 0.06333333333333332
6.116611111111111 0.06377049180327868
6.133277777777778 0.06483333333333333
6.149991666666667 0.06849999999999999
6.166658333333333 0.06966101694915253
6.183308333333334 0.07118644067796609
6.199938888888889 0.07166666666666664
6.216636111111111 0.0733333333333333
6.233327777777777 0.07633333333333331
6.249991666666666 0.07799999999999997
6.266647222222222 0.07799999999999997
6.283291666666667 0.07949999999999996
6.299994444444445 0.0823333333333333
6.316655555555555 0.08372881355932199
6.3333305555555555 0.08533333333333329
6.34997777775 0.0867796610169491
6.366633333333334 0.08833333333333329
6.383305555555555 0.08836065573770487
6.399969444444444 0.09135593220338978
6.416588888888889 0.09116666666666662
6.433275 0.09406779661016944
6.449986111111111 0.09360655737704913
6.466641666666667 0.09649999999999996
6.4832777777777775 0.09649999999999996
6.499927777777778 0.09783333333333329
6.516608333333333 0.09899999999999996
6.533286111111111 0.09683333333333329
6.549925 0.09683333333333329
6.566563888888889 0.09499999999999996
6.583269444444444 0.09249999999999996
6.599925 0.08901639344262292
6.616558333333334 0.0883333333333333
6.633327777777778 0.08499999999999998
6.6499138888888885 0.08499999999999998
6.666661111111111 0.08305084745762711
6.6833277777777775 0.07983333333333333
6.699991666666667 0.07799999999999999
6.716663888888889 0.07633333333333332
6.733294444444445 0.07508196721311475
6.749975 0.07344262295081966
6.766658333333333 0.07116666666666666
6.783333333333333 0.06949999999999998
6.799991666666667 0.0683606557377049
6.816663888888889 0.06583333333333333
6.833236111111111 0.06583333333333333
6.85 0.061833333333333323
6.866591666666666 0.061833333333333323
6.883283333333333 0.05918032786885246
6.899994444444444 0.056833333333333326
6.916658333333333 0.05627118644067796
6.9333277777777775 0.05383333333333333
6.949955555555555 0.052950819672131146
6.9665888888888885 0.052333333333333336
6.983288888888889 0.050169491525423736
6.999983333333334 0.04864406779661018
7.0166611111111115 0.046333333333333344
7.033277777777778 0.046333333333333344
7.049963888888889 0.04316666666666668
7.066644444416666 0.04166666666666667
7.083275 0.04000000000000001
7.099919444444445 0.04000000000000001
7.116580555555555 0.03728813559322035
7.133325 0.03606557377049181
7.14995 0.03300000000000001
7.1666638888888885 0.03150000000000001
7.183283333333334 0.03150000000000001
7.199983333333333 0.02983333333333334
7.216608333333333 0.028166666666666673
7.233294444444445 0.026229508196721315
7.2499666666666664 0.02516666666666667
7.266608333333333 0.023500000000000004
7.283252777777777 0.022000000000000002
7.299980555555556 0.020163934426229508
7.316638888888889 0.01885245901639344
7.333325 0.016166666666666666
7.3499944444444445 0.015901639344262294
7.366655555555556 0.01316666666666667
7.383252777777778 0.01316666666666667
7.399958333333333 0.011666666666666669
7.416666666666667 0.009000000000000001
7.433269444444444 0.008852459016393444
7.449886111111111 0.007666666666666666
7.466630555555556 0.005000000000000001
7.4833083333333335 0.003728813559322034
7.499988888888889 0.0025
7.5166444444166665 0.0025
7.533327777777778 0.0005172413793103448
7.549925 0.0005172413793103448
7.566588888888889 0
7.583222222222222 0
7.5999944444444445 0
7.616602777777778 0
7.633308333333333 0
7.649891666666667 0
7.666658333333333 0
7.683313888888889 0
7.699986111111111 0
7.716622222222222 0
7.733244444444445 0
7.749986111111111 0
7.766622222222222 0
7.783302777777778 0
7.7998972222222225 0
7.816594444444444 0
7.833255555555556 0
7.8499083333333335 0
7.866625 0
7.883327777777778 0
7.899997222222222 0
7.916658333333333 0
7.933255555555555 0
7.949966666666667 0
7.966630555555556 0
7.983333333333333 0
7.999963888888889 0
