#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/10,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
119.69;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
179.65;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
239.74;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
299.75;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
359.7;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
419.9;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/8,Rest/1
479.75;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/9,Rest/1
539.99;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/9,Rest/1
599.73;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
659.67;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
719.82;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
779.88;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
839.72;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
899.89;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
959.66;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1019.74;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
1079.93;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1139.66;5;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/8,Rest/0
1199.71;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
1259.9;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1319.95;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1379.87;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1439.64;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
1499.99;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
1559.96;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1619.76;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1679.95;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1739.9;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/0
1799.68;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/0
