# SectorTime BundleTurnoverTimeAvg
0.2539416666666667 974.6141566265057
0.25674722222222224 980.0510179640717
0.259525 985.4829166666664
0.2623138888888889 990.9418343195264
0.26510555555555554 996.3955882352938
0.26789444444444444 1001.8443274853798
0.27210555555555554 1007.2880813953486
0.27489444444444444 1012.726994219653
0.27768333333333334 1018.1610919540228
0.280475 1023.6159428571427
0.2832527777777778 1029.0663636363636
0.28604444444444443 1034.5119209039547
0.2900611111111111 1039.9525280898877
0.2929388888888889 1045.38843575419
0.29572777775 1050.8197777777777
0.29851944444444445 1056.2715469613258
0.3013 1061.7194505494506
0.3040888888888889 1067.1626775956283
0.30830555555555555 1072.601304347826
0.31109166666666666 1078.0354054054053
0.31388055555555555 1080.6124731182795
0.31666666666666665 1083.2165240641712
0.31945555555555555 1085.8462765957445
0.32224722222222224 1088.501164021164
0.3263083333333333 1091.180736842105
0.32911944444444446 1093.8848167539265
0.3319083333055556 1096.6364583333332
0.3347 1099.4121243523316
0.3374888888888889 1102.2109278350515
0.3402777777777778 1105.032564102564
0.3443583333333333 1107.876632653061
0.3472 1110.7428426395938
0.3499888888888889 1113.6597979797978
0.3527777777777778 1116.5989949748741
0.35556944444444444 1119.5588999999998
0.35835833333333333 1122.539253731343
0.36280555555555555 1125.5398019801976
0.36559722222222224 1128.5602955665022
0.36838611111111114 1131.6258823529408
0.371175 1134.7105365853656
0.3739638888888889 1137.8140291262134
0.37675555555555557 1140.9358454106277
0.38109166666666666 1144.0759134615382
0.38386944444444443 1147.233875598086
0.3866583333333333 1150.437
0.38945 1153.6573933649288
0.3922388888888889 1156.8946226415094
0.39503055552777777 1160.1486384976524
0.39919166666666667 1163.4191588785045
0.40198333333333336 1166.706
0.4047722222222222 1170.0310648148147
0.40755555555555556 1173.372073732719
0.4103361111111111 1176.7285321100917
0.41312777777777776 1180.1000913242008
0.41738055555555553 1183.4866818181818
0.4201944444444444 1186.8879185520361
0.4229861111111111 1190.3264414414414
0.425775 1193.7804484304932
0.4285555555555556 1197.2484375
0.43133333333333335 1200.7302666666665
0.43549444444444446 1204.2257079646015
0.4383472222222222 1207.734581497797
0.4411361111111111 1211.2772368421051
0.44392777777777775 1214.834061135371
0.44671666666666665 1218.4036521739129
0.44950277777777775 1221.9858008658007
0.45372222222222225 1225.5803879310342
0.4565444444444444 1229.187210300429
0.45933611108333333 1235.1121794871792
0.462125 1241.0306382978722
0.4649111111111111 1246.9414830508472
0.4677027777777778 1252.8448523206748
0.47181666666666666 1258.7407983193275
0.47460555555555556 1262.4092887029287
0.47739166666666666 1266.09
0.48018055555555555 1269.781825726141
0.48297222222222225 1273.4846280991735
0.4857611111111111 1277.1983127572014
0.4898194444444444 1280.9227049180327
0.4926361111111111 1284.6764489795917
0.495425 1288.4403658536585
0.4982083333333333 1292.2143319838056
0.5009972222222222 1295.9983467741934
0.5037888888888888 1299.7922891566263
