# SectorTime RealTime
0 0.05197849462365592
0.016591666666666668 0.05197849462365592
0.033325 0.05387878787878789
0.049994444444444446 0.054823529411764715
0.0666 0.054823529411764715
0.08332777777777778 0.05670833333333335
0.09995 0.057626126126126144
0.116625 0.05853508771929826
0.13324444444444444 0.05853508771929826
0.1498861111111111 0.05943162393162395
0.16663611111111112 0.060316666666666685
0.18326666666666666 0.061186991869918717
0.19998055552777777 0.06291472868217056
0.21663333333333334 0.06291472868217056
0.23326944444444445 0.06376515151515154
0.2499361111111111 0.06461481481481483
0.26663888888888887 0.06628014184397164
0.2833111111111111 0.06628014184397164
0.29995555555555553 0.06792857142857145
0.31664722222222225 0.06874333333333335
0.33329722219444446 0.06874333333333335
0.3499888888888889 0.07035256410256412
0.3666638888888889 0.07114465408805033
0.38333055555555556 0.07193827160493828
0.39994444444444444 0.07273030303030305
0.41664444444444443 0.07351785714285716
0.43326944444444443 0.07351785714285716
0.4499111111111111 0.07430116959064328
0.4666527777777778 0.07507758620689656
0.4833222222222222 0.07661666666666668
0.49990277777777775 0.07661666666666668
0.5166055555555555 0.08052222222222222
0.5332944444444444 0.08124590163934425
0.5499861111111111 0.08294535519125681
0.5666472222222222 0.0855611111111111
0.5833277777777778 0.08622950819672129
0.5999333333333333 0.08715833333333331
0.6165944444166667 0.08871666666666664
0.6333027777777778 0.09171944444444442
0.6499611111111111 0.09254519774011297
0.6666555555555556 0.09452499999999997
0.6833249999722222 0.09588611111111109
0.6999527777777778 0.09588611111111109
0.7166527777777778 0.09853611111111109
0.7332777777777778 0.09930225988700563
0.7499416666666666 0.10106944444444442
0.7665888888611111 0.1015573770491803
0.7833305555277777 0.10348055555555553
0.79995 0.10393989071038248
0.8166027777777778 0.10464166666666665
0.8333055555555555 0.10690555555555556
0.8499833333333333 0.10690555555555556
0.8665805555555556 0.10841256830601093
0.8832722222222222 0.10908333333333332
0.89992777775 0.11014999999999998
0.916625 0.1115846994535519
0.9333305555277778 0.11324166666666666
0.94995 0.11387853107344631
0.9666583333333333 0.114864406779661
0.9832972222222223 0.11555737704918032
0.9999722222222223 0.11677118644067798
1.0165944444444444 0.11710277777777779
1.0332805555555555 0.1180138888888889
1.04995 0.11921038251366121
1.066638888888889 0.12006557377049182
1.0832305555555555 0.12060000000000003
1.0999972222222223 0.12222222222222225
1.1166277777777778 0.12300833333333334
1.1332222222222221 0.12300833333333334
1.1499777777777778 0.12453611111111111
1.1666361111111112 0.12453611111111111
1.1832583333055555 0.1252777777777778
1.1999916666666666 0.12670555555555557
1.216591666638889 0.12670555555555557
1.2333 0.1280666666666667
1.2499194444444444 0.1280666666666667
1.2665722222222222 0.12872222222222224
1.2832944444444445 0.1293638888888889
1.29995 0.1299833333333333
1.3166361111111111 0.1309576271186441
1.3332944444444443 0.13117222222222222
1.35 0.13230277777777777
1.3665666666666667 0.13230277777777777
1.3832777777777778 0.133375
1.39995 0.13367796610169494
1.4165972222222223 0.13388333333333335
1.4332416666666667 0.134375
1.4499527777777779 0.13531388888888887
1.466663888888889 0.1357611111111111
1.4832611111111111 0.1357611111111111
1.4999805555555557 0.13641807909604517
1.5166499999722223 0.13703055555555557
1.5333083333333333 0.13744166666666668
1.549911111111111 0.13764207650273225
1.5665527777777777 0.13784444444444446
1.58325 0.13844632768361584
1.5998944444444445 0.1386444444444445
1.6166027777777778 0.13904444444444447
1.6332777777777778 0.13964406779661018
1.6499694444444444 0.1398416666666667
1.6666555555555556 0.14063888888888887
1.6833222222222222 0.14103888888888888
1.6999916666666666 0.1412377049180328
1.7166527777777778 0.1418388888888889
1.7332833333333333 0.14203825136612022
1.7499638888888889 0.14243785310734466
1.7666638888888888 0.14303333333333337
1.7833166666388889 0.1434305555555556
1.7999972222222222 0.14383055555555557
1.8166611110833333 0.14423333333333335
1.8333 0.14463333333333334
1.8499944444166667 0.14463333333333334
1.8666138888888888 0.1452401129943503
1.8832416666666667 0.14543888888888892
1.899988888888889 0.14623611111111112
1.916611111111111 0.14643220338983054
1.9333166666666666 0.1468305084745763
1.9499027777777778 0.1470305555555556
1.966588888888889 0.1476284153005465
1.983286111111111 0.1480225988700565
1.9999888888888888 0.1486166666666667
2.0166472222222223 0.14881420765027323
2.0332777777777777 0.14920765027322405
2.0499 0.1494027777777778
2.0665833333333334 0.1501916666666667
2.0833333333333335 0.15058888888888886
2.099988888888889 0.15098333333333333
2.116616666666667 0.15118079096045198
2.133322222222222 0.15157627118644068
2.149977777777778 0.15217499999999998
2.1666222222222222 0.15237704918032785
2.183288888888889 0.152775956284153
2.1999166666666667 0.1529722222222222
2.2166166666666665 0.15357377049180326
2.233236111111111 0.15376944444444443
2.25 0.1545694444444444
2.2666583333333334 0.1547732240437158
2.2832999999722223 0.15518032786885244
2.2999833333333335 0.15558743169398903
2.316625 0.1559972677595628
2.3332611111111112 0.15619999999999998
2.349997222222222 0.1570194444444444
2.366661111111111 0.1574277777777777
2.3833083333333334 0.1576299435028248
2.3999444444444444 0.15783888888888883
2.4166583333333334 0.15865833333333332
2.4333222221944446 0.1590694444444444
2.449963888888889 0.15948055555555551
2.4665777777777778 0.15969398907103818
2.4833333333333334 0.16031666666666664
2.499988888861111 0.1605300546448087
2.516608333333333 0.1607333333333333
2.5332444444444446 0.1613661202185792
2.5499972222222222 0.16202499999999997
2.5665666666666667 0.16202499999999997
2.5832916666666668 0.1624944444444444
2.599925 0.16297777777777775
2.6166333333055554 0.16398888888888888
2.6333277777777777 0.16420056497175142
2.649963888888889 0.16485245901639345
2.666558333333333 0.1650666666666667
2.6832555555555557 0.165625
2.6999805555555554 0.16679444444444444
2.716561111111111 0.16679444444444444
2.7332805555555555 0.1680305555555556
2.7499083333333334 0.1680305555555556
2.766608333333333 0.16867222222222225
2.7832583333333334 0.16933333333333334
2.799952777777778 0.17002499999999998
2.8165916666666666 0.17072777777777776
2.833286111111111 0.172175
2.8498916666666667 0.172175
2.8666194444444444 0.1729222222222222
2.8833305555555557 0.1744583333333333
2.899983333333333 0.1752472222222222
2.9166333333055556 0.1757622950819672
2.9332999999722222 0.17604999999999998
2.94995 0.1773934426229508
2.96655 0.1776972222222222
2.983325 0.17910655737704914
2.999975 0.17942500000000003
3.0166555555277776 0.18121388888888887
3.0332333333333334 0.18121388888888887
3.0499888888611113 0.18271857923497264
3.0666611111111113 0.18402777777777773
3.083302777777778 0.18499999999999997
3.099975 0.1853785310734463
3.1165527777777777 0.18598888888888884
3.1333333333333333 0.18800555555555548
3.149961111111111 0.18862568306010924
3.1666666666666665 0.1900777777777777
3.183288888888889 0.1905056497175141
3.199927777777778 0.19176502732240433
3.216625 0.1932916666666666
3.233236111111111 0.1932916666666666
3.2499861111111112 0.19549999999999995
3.2666472222222223 0.1959830508474576
3.2833277777777776 0.19776666666666662
3.2999916666666667 0.19827118644067798
3.316663888888889 0.20011111111111113
3.3332361111111113 0.20011111111111113
3.349902777777778 0.20185310734463283
3.3666583333333335 0.2037694444444445
3.3833305555555557 0.2044562841530055
3.399941666666667 0.20502777777777778
3.416552777777778 0.2063027777777778
3.433325 0.20820338983050848
3.4499222222222223 0.20888888888888887
3.4665805555555558 0.21084180790960452
3.483313888888889 0.2122049180327869
3.4999777777777776 0.21352824858757063
3.51665 0.21487978142076503
3.5333027777777777 0.21692222222222224
3.5498916666666664 0.21692222222222224
3.5666611111111113 0.21887431693989073
3.5832777777777776 0.21955277777777782
3.5999916666666665 0.22213333333333335
3.6166333333055554 0.22339444444444448
3.6333305555555557 0.22396721311475412
3.649925 0.22464166666666666
3.6666583333333334 0.2264207650273224
3.683325 0.22777118644067795
3.6999222222222223 0.22829999999999998
3.716597222222222 0.2294833333333333
3.7333305555555554 0.23180555555555554
3.749911111111111 0.23180555555555554
3.7666555555277776 0.2340583333333333
3.783313888888889 0.2340583333333333
3.7999972222222222 0.2362222222222222
3.816647222222222 0.2362222222222222
3.833258333333333 0.23791242937853105
3.849963888888889 0.23895197740112992
3.866561111111111 0.2393583333333333
3.8833055555555553 0.24076502732240432
3.8999722222222224 0.24236111111111105
3.9166444444444446 0.2429661016949152
3.933333333333333 0.2442972222222222
3.9499666666666666 0.2452444444444444
