# SectorTime OrderThroughputTimeAvg
0.010575 154.60605263157902
0.010597222222222221 154.60605263157902
0.012055555555555555 154.26655241935492
0.01275277775 154.09851106639846
0.015644444444444443 153.95282565130267
0.018416666666666668 153.63920159680646
0.018711111111111112 153.63920159680646
0.021241666666666666 153.96124752475254
0.021697222222222222 153.96124752475254
0.024022222222222223 153.7034122287969
0.024080555555555556 153.7034122287969
0.024091666666666667 153.7034122287969
0.024247222222222222 153.7034122287969
0.026883333333333332 153.36776031434192
0.02713888888888889 153.36776031434192
0.027325 153.36776031434192
0.029627777777777777 153.67645792563607
0.029725 153.66695312500005
0.030016666666666667 153.66695312500005
0.030194444444444444 153.66695312500005
0.03249166666666667 153.72021400778218
0.03249166666666667 153.72021400778218
0.03291388888888889 153.63283495145637
0.03298611111111111 153.63283495145637
0.03526111111111111 153.34210831721478
0.035305555555555555 153.34210831721478
0.035305555555555555 153.34210831721478
0.03587222219444444 153.34210831721478
0.03802222222222222 152.93913294797693
0.03813888888888889 152.93913294797693
0.03813888888888889 152.93913294797693
0.03846111111111111 152.8546538461539
0.038719444416666665 152.8546538461539
0.040791666666666664 152.71493282149717
0.041022222222222224 152.71493282149717
0.041022222222222224 152.71493282149717
0.04156111111111111 152.71493282149717
0.043616666666666665 152.45286806883368
0.04378888886111111 152.45286806883368
0.044069444444444446 152.35145038167943
0.04435833333333333 152.35145038167943
0.046608333333333335 153.02279467680611
0.046622222222222225 153.02279467680611
0.046844444416666665 152.97872865275147
0.04716388888888889 152.97872865275147
0.04927499997222222 152.97872865275147
0.049305555555555554 152.97872865275147
0.04942222219444444 152.97872865275147
0.05212222219444444 152.52657844990554
0.05218888888888889 152.52657844990554
0.05488611111111111 152.1220488721805
0.055025 152.1220488721805
0.055025 152.1220488721805
0.05535277777777778 152.1220488721805
0.05563611111111111 152.1220488721805
0.05775277777777778 152.49241121495334
0.05780277777777778 152.49241121495334
0.05780277777777778 152.49241121495334
0.05819722222222222 152.37815298507468
0.06066111111111111 152.640279329609
0.060675 152.640279329609
0.06091666666666667 152.640279329609
0.06119722222222222 152.640279329609
0.06336111111111112 152.3940555555556
0.06383888888888889 155.02696857670983
0.06403333333333333 155.02696857670983
0.06666666666666667 154.54018382352947
0.0669 154.54018382352947
0.06903888888888889 154.35168807339454
0.06960833333333333 154.35168807339454
0.07180277777777777 155.4591256830602
0.07189166666666667 155.4591256830602
0.07225555555555556 155.4591256830602
0.07252777777777777 155.4591256830602
0.07470555555555555 156.04704174228684
0.07509444441666667 156.04704174228684
0.07537777777777778 156.04704174228684
0.07730833333333334 156.2675812274369
0.07735833333333333 156.2675812274369
0.07755 156.2675812274369
0.07790555555555556 156.2675812274369
0.08013611111111112 156.37685251798567
0.08032777777777778 156.37685251798567
0.08044444444444444 156.37685251798567
0.08309722222222223 156.29624775583488
0.08333888888888889 156.29624775583488
0.08374444444444444 156.29624775583488
0.08658611111111111 156.29624775583488
0.08852777777777777 159.51329159212884
0.08890833333333334 159.51329159212884
0.089075 159.51329159212884
0.08938888888888889 159.51329159212884
0.09148611111111112 159.89365418894835
0.09181388886111111 159.89365418894835
0.09428333333333333 159.5308672566372
0.09429722222222223 159.5308672566372
0.09464166666666667 159.5308672566372
0.09705 159.0655281690141
0.09708611111111111 159.0655281690141
0.09740277777777778 159.0655281690141
0.09988888888888889 158.37921190893172
0.10028055555555555 158.37921190893172
0.10028055555555555 158.37921190893172
0.10275 157.59335652173914
0.10303333333333334 157.59335652173914
0.10343055555555555 157.59335652173914
0.106175 156.87897923875434
0.10812222222222222 156.68117241379312
0.10859722222222222 156.68117241379312
0.10864166666666666 156.68117241379312
0.10906388888888889 156.68117241379312
0.11118333333333333 157.0705308219178
0.11178333333333333 157.0705308219178
0.11381111111111111 156.71988074957412
0.11397222222222222 156.71988074957412
0.11424166666666667 156.71988074957412
0.11465833333333333 156.71988074957412
0.11699444444444444 156.06884940778346
0.11701944444444444 156.06884940778346
0.11979166666666667 155.9589038785835
0.12023611111111111 155.9589038785835
0.12215 155.77255462184877
0.12234444444444445 155.7143624161074
0.12528055555555556 155.8034840871022
0.12548055555555557 155.8034840871022
0.12812777777777778 155.9073745819398
0.12826666666666667 155.9073745819398
0.12850555555555557 155.9073745819398
0.1305138888888889 155.9073745819398
0.13091666666666665 155.73530884808014
0.13102222222222223 155.73530884808014
0.13334444444444443 156.97796019900497
0.1337861111111111 156.97796019900497
0.13384722222222223 156.97796019900497
0.13660277777777777 158.7079338842975
0.1388888888888889 158.54331683168314
0.13938055555555556 158.54331683168314
0.13938055555555556 158.54331683168314
0.13955277777777778 158.54331683168314
0.13965555555555556 158.54331683168314
0.1422277777777778 158.29129934210525
0.14449444441666667 158.21269293924465
0.14511666666666667 158.13903278688522
0.14527777777777778 158.13903278688522
0.14529166666666668 158.13903278688522
0.14722222222222223 157.75236928104573
0.14805833333333332 157.75236928104573
0.14808055555555555 157.75236928104573
0.15057222219444444 157.90811688311686
0.1508722222222222 157.90811688311686
0.15102222219444444 157.90811688311686
0.15333333333333332 157.64610032362455
0.155625 157.3181451612903
0.15642777777777778 157.3181451612903
0.15896944444444444 156.7157051282051
0.15920277777777778 156.7157051282051
0.15943333333333334 156.7157051282051
0.16129999997222222 156.36065495207663
0.16206944444444443 156.20940988835721
0.16395833333333334 156.2016401273885
0.16486111111111112 156.1036089030206
0.1674027777777778 155.90969889064974
0.1676388888888889 155.90969889064974
0.16964444444444443 155.4749842271293
0.17021111111111112 155.4749842271293
0.1704277777777778 155.34332283464565
0.1704277777777778 155.34332283464565
0.17333333333333334 157.18483568075115
0.17503611111111111 157.18483568075115
0.17802777777777778 157.18483568075115
0.1780861111111111 157.18483568075115
0.17868333333333333 157.18483568075115
0.17889722222222224 157.18483568075115
0.18082777777777778 158.02135937499997
0.18155833333333332 158.60533541341653
0.18176944444444446 158.60533541341653
0.18373055552777778 158.43713395638628
0.18431111111111112 158.47659409020216
0.1865 158.20465116279067
0.18735833333333332 158.20465116279067
0.190125 158.02901081916536
0.19015 158.02901081916536
0.19196666666666667 158.02901081916536
0.1927638888888889 157.89222222222222
0.19289166666666666 157.7570724191063
0.19295277777777778 157.7570724191063
0.1948111111111111 157.66550769230767
0.19559444444444443 157.62941628264207
0.19565555555555555 157.62941628264207
0.19573055555555555 157.62941628264207
0.1984861111111111 157.62941628264207
0.19850833333333334 157.62941628264207
0.19853888888888888 157.62941628264207
0.20051944444444444 157.5533588957055
0.20132777777777777 157.14738931297705
0.2031888888888889 157.36568597560972
0.20373611111111112 157.36568597560972
0.20609444444444444 156.923535660091
