#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/20,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.73;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/20,Rest/0
119.97;12;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
179.98;8;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/20,Rest/0
239.76;8;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/16,Rest/0
299.98;6;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
359.82;7;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
419.85;7;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/16,Rest/0
479.68;6;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
539.59;5;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
599.89;6;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
659.76;8;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
719.93;7;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/16,Rest/0
779.88;6;None/0,ParkPod/5,RepositionPod/0,Insert/0,Extract/15,Rest/0
839.77;7;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/16,Rest/0
899.77;9;None/0,ParkPod/3,RepositionPod/0,Insert/2,Extract/15,Rest/0
959.9;8;None/0,ParkPod/4,RepositionPod/0,Insert/4,Extract/12,Rest/0
1019.92;8;None/0,ParkPod/3,RepositionPod/0,Insert/5,Extract/12,Rest/0
1079.84;6;None/0,ParkPod/1,RepositionPod/0,Insert/7,Extract/12,Rest/0
1139.93;8;None/0,ParkPod/0,RepositionPod/0,Insert/7,Extract/13,Rest/0
1199.87;6;None/0,ParkPod/2,RepositionPod/0,Insert/7,Extract/11,Rest/0
1259.96;7;None/0,ParkPod/3,RepositionPod/0,Insert/7,Extract/10,Rest/0
1319.99;7;None/0,ParkPod/3,RepositionPod/0,Insert/6,Extract/11,Rest/0
1379.99;7;None/0,ParkPod/2,RepositionPod/0,Insert/6,Extract/12,Rest/0
1439.8;7;None/0,ParkPod/2,RepositionPod/0,Insert/6,Extract/12,Rest/0
1499.92;7;None/0,ParkPod/2,RepositionPod/0,Insert/6,Extract/12,Rest/0
1559.77;8;None/0,ParkPod/3,RepositionPod/0,Insert/7,Extract/10,Rest/0
1619.68;7;None/0,ParkPod/3,RepositionPod/0,Insert/7,Extract/10,Rest/0
1679.95;6;None/0,ParkPod/3,RepositionPod/0,Insert/7,Extract/10,Rest/0
1739.96;7;None/0,ParkPod/3,RepositionPod/0,Insert/7,Extract/10,Rest/0
1799.65;7;None/0,ParkPod/3,RepositionPod/0,Insert/7,Extract/10,Rest/0
1859.78;7;None/0,ParkPod/3,RepositionPod/0,Insert/7,Extract/10,Rest/0
1919.86;6;None/0,ParkPod/1,RepositionPod/0,Insert/7,Extract/12,Rest/0
1979.95;8;None/0,ParkPod/2,RepositionPod/0,Insert/7,Extract/11,Rest/0
2039.93;7;None/0,ParkPod/4,RepositionPod/0,Insert/7,Extract/9,Rest/0
2099.98;4;None/0,ParkPod/4,RepositionPod/0,Insert/6,Extract/10,Rest/0
2159.76;9;None/0,ParkPod/2,RepositionPod/0,Insert/6,Extract/12,Rest/0
2219.74;6;None/0,ParkPod/3,RepositionPod/0,Insert/6,Extract/11,Rest/0
2279.89;7;None/0,ParkPod/1,RepositionPod/0,Insert/7,Extract/12,Rest/0
2339.86;6;None/0,ParkPod/2,RepositionPod/0,Insert/7,Extract/11,Rest/0
2399.96;7;None/0,ParkPod/2,RepositionPod/0,Insert/7,Extract/11,Rest/0
2459.97;6;None/0,ParkPod/2,RepositionPod/0,Insert/7,Extract/11,Rest/0
2519.83;6;None/0,ParkPod/1,RepositionPod/0,Insert/7,Extract/12,Rest/0
2579.95;5;None/0,ParkPod/3,RepositionPod/0,Insert/7,Extract/10,Rest/0
2639.8;7;None/0,ParkPod/2,RepositionPod/0,Insert/7,Extract/11,Rest/0
2699.79;7;None/0,ParkPod/4,RepositionPod/0,Insert/7,Extract/9,Rest/0
2759.72;7;None/0,ParkPod/1,RepositionPod/0,Insert/6,Extract/13,Rest/0
2819.99;4;None/0,ParkPod/5,RepositionPod/0,Insert/6,Extract/9,Rest/0
2879.82;6;None/0,ParkPod/4,RepositionPod/0,Insert/6,Extract/10,Rest/0
2939.77;7;None/0,ParkPod/5,RepositionPod/0,Insert/6,Extract/9,Rest/0
2999.9;4;None/0,ParkPod/4,RepositionPod/0,Insert/6,Extract/10,Rest/0
3059.94;5;None/0,ParkPod/4,RepositionPod/0,Insert/6,Extract/10,Rest/0
3119.69;6;None/0,ParkPod/6,RepositionPod/0,Insert/6,Extract/8,Rest/0
3179.78;5;None/0,ParkPod/2,RepositionPod/0,Insert/7,Extract/11,Rest/0
3239.74;5;None/0,ParkPod/3,RepositionPod/0,Insert/7,Extract/10,Rest/0
3299.85;7;None/0,ParkPod/4,RepositionPod/0,Insert/7,Extract/9,Rest/0
3359.99;5;None/0,ParkPod/4,RepositionPod/0,Insert/7,Extract/9,Rest/0
3419.82;8;None/0,ParkPod/2,RepositionPod/0,Insert/7,Extract/11,Rest/0
3479.97;6;None/0,ParkPod/2,RepositionPod/0,Insert/7,Extract/11,Rest/0
3539.87;6;None/0,ParkPod/4,RepositionPod/0,Insert/7,Extract/9,Rest/0
3599.9;5;None/0,ParkPod/1,RepositionPod/0,Insert/7,Extract/12,Rest/0
3659.74;4;None/0,ParkPod/1,RepositionPod/0,Insert/7,Extract/8,Rest/4
3719.81;5;None/0,ParkPod/2,RepositionPod/0,Insert/8,Extract/5,Rest/5
3779.82;6;None/0,ParkPod/4,RepositionPod/0,Insert/8,Extract/2,Rest/6
3839.9;6;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
3899.63;6;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
3959.99;7;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
4019.86;7;None/0,ParkPod/0,RepositionPod/0,Insert/9,Extract/0,Rest/11
4079.6;7;None/0,ParkPod/0,RepositionPod/0,Insert/9,Extract/0,Rest/11
4139.92;6;None/0,ParkPod/0,RepositionPod/0,Insert/9,Extract/0,Rest/11
4199.89;7;None/0,ParkPod/0,RepositionPod/0,Insert/9,Extract/0,Rest/11
4259.73;6;None/0,ParkPod/0,RepositionPod/0,Insert/9,Extract/0,Rest/11
4319.97;7;None/0,ParkPod/0,RepositionPod/0,Insert/9,Extract/0,Rest/11
4379.73;7;None/0,ParkPod/0,RepositionPod/0,Insert/8,Extract/0,Rest/12
4439.88;6;None/0,ParkPod/0,RepositionPod/0,Insert/8,Extract/0,Rest/12
4499.71;6;None/0,ParkPod/0,RepositionPod/0,Insert/8,Extract/0,Rest/12
4559.66;6;None/0,ParkPod/0,RepositionPod/0,Insert/8,Extract/0,Rest/12
4619.86;7;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
4679.82;7;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
4739.89;6;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
4799.86;6;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
4860;7;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
4919.64;7;None/0,ParkPod/0,RepositionPod/0,Insert/9,Extract/0,Rest/11
4979.8;7;None/0,ParkPod/0,RepositionPod/0,Insert/9,Extract/0,Rest/11
5039.82;7;None/0,ParkPod/0,RepositionPod/0,Insert/9,Extract/0,Rest/11
5099.75;7;None/0,ParkPod/0,RepositionPod/0,Insert/9,Extract/0,Rest/11
5159.67;7;None/0,ParkPod/0,RepositionPod/0,Insert/8,Extract/0,Rest/12
5219.83;6;None/0,ParkPod/0,RepositionPod/0,Insert/8,Extract/0,Rest/12
5279.99;7;None/0,ParkPod/0,RepositionPod/0,Insert/8,Extract/0,Rest/12
5339.74;6;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
5399.93;6;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
5459.94;6;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
5519.91;6;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
5579.68;7;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
5639.59;7;None/0,ParkPod/0,RepositionPod/0,Insert/9,Extract/0,Rest/11
5699.7;7;None/0,ParkPod/0,RepositionPod/0,Insert/9,Extract/0,Rest/11
5759.62;7;None/0,ParkPod/0,RepositionPod/0,Insert/9,Extract/0,Rest/11
5819.77;7;None/0,ParkPod/0,RepositionPod/0,Insert/9,Extract/0,Rest/11
5879.8;7;None/0,ParkPod/0,RepositionPod/0,Insert/9,Extract/0,Rest/11
5939.89;6;None/0,ParkPod/0,RepositionPod/0,Insert/8,Extract/0,Rest/12
5999.96;6;None/0,ParkPod/0,RepositionPod/0,Insert/8,Extract/0,Rest/12
6059.96;6;None/0,ParkPod/0,RepositionPod/0,Insert/8,Extract/0,Rest/12
6119.97;6;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
6179.95;6;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
6239.82;6;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
6299.87;6;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
6359.99;7;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
6419.94;7;None/0,ParkPod/0,RepositionPod/0,Insert/9,Extract/0,Rest/11
6479.99;7;None/0,ParkPod/0,RepositionPod/0,Insert/9,Extract/0,Rest/11
6539.98;7;None/0,ParkPod/0,RepositionPod/0,Insert/9,Extract/0,Rest/11
6599.88;7;None/0,ParkPod/0,RepositionPod/0,Insert/8,Extract/0,Rest/12
6659.98;6;None/0,ParkPod/0,RepositionPod/0,Insert/8,Extract/0,Rest/12
6719.81;6;None/0,ParkPod/0,RepositionPod/0,Insert/8,Extract/0,Rest/12
6779.67;7;None/0,ParkPod/0,RepositionPod/0,Insert/8,Extract/0,Rest/12
6839.96;7;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
6899.8;6;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
6959.94;6;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
7019.65;6;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
7079.72;7;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
7139.83;7;None/0,ParkPod/0,RepositionPod/0,Insert/9,Extract/0,Rest/11
7199.96;6;None/0,ParkPod/0,RepositionPod/0,Insert/9,Extract/0,Rest/11
7259.93;6;None/0,ParkPod/0,RepositionPod/0,Insert/9,Extract/0,Rest/11
7319.8;7;None/0,ParkPod/0,RepositionPod/0,Insert/8,Extract/0,Rest/12
7379.64;6;None/0,ParkPod/0,RepositionPod/0,Insert/8,Extract/0,Rest/12
7439.7;7;None/0,ParkPod/0,RepositionPod/0,Insert/8,Extract/0,Rest/12
7500;7;None/0,ParkPod/0,RepositionPod/0,Insert/8,Extract/0,Rest/12
7559.96;6;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
7619.82;6;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
7679.96;6;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
7739.92;6;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
7799.84;6;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
7859.84;7;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
7919.7;7;None/0,ParkPod/0,RepositionPod/0,Insert/9,Extract/0,Rest/11
7979.82;7;None/0,ParkPod/0,RepositionPod/0,Insert/9,Extract/0,Rest/11
8039.65;7;None/0,ParkPod/0,RepositionPod/0,Insert/9,Extract/0,Rest/11
8100;7;None/0,ParkPod/0,RepositionPod/0,Insert/9,Extract/0,Rest/11
8159.97;7;None/0,ParkPod/0,RepositionPod/0,Insert/8,Extract/0,Rest/12
8219.88;7;None/0,ParkPod/0,RepositionPod/0,Insert/8,Extract/0,Rest/12
8279.94;6;None/0,ParkPod/0,RepositionPod/0,Insert/8,Extract/0,Rest/12
8339.85;6;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
8399.74;6;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
8459.99;6;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
8519.98;6;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
8579.91;6;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
8639.8;7;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
8699.97;7;None/0,ParkPod/0,RepositionPod/0,Insert/9,Extract/0,Rest/11
8759.96;7;None/0,ParkPod/0,RepositionPod/0,Insert/9,Extract/0,Rest/11
8819.87;7;None/0,ParkPod/0,RepositionPod/0,Insert/9,Extract/0,Rest/11
8879.68;7;None/0,ParkPod/0,RepositionPod/0,Insert/9,Extract/0,Rest/11
8940;7;None/0,ParkPod/0,RepositionPod/0,Insert/8,Extract/0,Rest/12
8999.96;7;None/0,ParkPod/0,RepositionPod/0,Insert/8,Extract/0,Rest/12
9059.79;7;None/0,ParkPod/0,RepositionPod/0,Insert/8,Extract/0,Rest/12
9119.68;6;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
9179.99;6;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
9239.64;6;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
9299.85;6;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
9359.73;6;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
9419.88;7;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
9479.98;7;None/0,ParkPod/0,RepositionPod/0,Insert/8,Extract/0,Rest/12
9539.87;7;None/0,ParkPod/0,RepositionPod/0,Insert/9,Extract/0,Rest/11
9599.61;6;None/0,ParkPod/0,RepositionPod/0,Insert/8,Extract/0,Rest/12
9659.72;6;None/0,ParkPod/0,RepositionPod/0,Insert/8,Extract/0,Rest/12
9719.93;7;None/0,ParkPod/0,RepositionPod/0,Insert/8,Extract/0,Rest/12
9779.62;6;None/0,ParkPod/0,RepositionPod/0,Insert/8,Extract/0,Rest/12
9839.81;6;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
9899.67;6;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
9959.79;6;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
10019.73;6;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
10079.83;6;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
10139.73;7;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/0,Rest/11
10199.83;7;None/0,ParkPod/0,RepositionPod/0,Insert/9,Extract/0,Rest/11
10259.61;7;None/0,ParkPod/0,RepositionPod/0,Insert/8,Extract/0,Rest/12
10319.83;7;None/0,ParkPod/0,RepositionPod/0,Insert/9,Extract/0,Rest/11
10379.99;7;None/0,ParkPod/0,RepositionPod/0,Insert/8,Extract/0,Rest/12
10439.94;7;None/0,ParkPod/0,RepositionPod/0,Insert/8,Extract/0,Rest/12
10499.88;6;None/0,ParkPod/0,RepositionPod/0,Insert/8,Extract/0,Rest/12
10559.88;6;None/0,ParkPod/0,RepositionPod/0,Insert/8,Extract/0,Rest/12
