# SectorTime OrderFrequencyAverage
0 0.39677419354838717
0.016591666666666668 0.39677419354838717
0.033325 0.403939393939394
0.049994444444444446 0.40794117647058825
0.0666 0.40794117647058825
0.08332777777777778 0.4141666666666667
0.09995 0.4167567567567568
0.116625 0.41789473684210526
0.13324444444444444 0.41789473684210526
0.1498861111111111 0.4184615384615385
0.16663611111111112 0.41900000000000004
0.18326666666666666 0.4187804878048781
0.19998055552777777 0.42093023255813955
0.21663333333333334 0.42093023255813955
0.23326944444444445 0.42045454545454547
0.2499361111111111 0.42066666666666663
0.26663888888888887 0.421063829787234
0.2833111111111111 0.421063829787234
0.29995555555555553 0.42428571428571427
0.31664722222222225 0.426
0.33329722219444446 0.426
0.3499888888888889 0.42673076923076925
0.3666638888888889 0.4258490566037736
0.38333055555555556 0.42592592592592593
0.39994444444444444 0.426
0.41664444444444443 0.42642857142857143
0.43326944444444443 0.42642857142857143
0.4499111111111111 0.4275438596491228
0.4666527777777778 0.42896551724137927
0.4833222222222222 0.43183333333333335
0.49990277777777775 0.43183333333333335
0.5166055555555555 0.43833333333333335
0.5332944444444444 0.4388524590163934
0.5499861111111111 0.44311475409836054
0.5666472222222222 0.4408333333333333
0.5833277777777778 0.4336065573770492
0.5999333333333333 0.4364999999999999
0.6165944444166667 0.4321666666666666
0.6333027777777778 0.42216666666666663
0.6499611111111111 0.4240677966101694
0.6666555555555556 0.4109999999999999
0.6833249999722222 0.4056666666666666
0.6999527777777778 0.4056666666666666
0.7166527777777778 0.39416666666666667
0.7332777777777778 0.39322033898305075
0.7499416666666666 0.3793333333333333
0.7665888888611111 0.37311475409836065
0.7833305555277777 0.3638333333333333
0.79995 0.35786885245901634
0.8166027777777778 0.35633333333333334
0.8333055555555555 0.339
0.8499833333333333 0.339
0.8665805555555556 0.3240983606557377
0.8832722222222222 0.32133333333333336
0.89992777775 0.3123333333333333
0.916625 0.29934426229508193
0.9333305555277778 0.2889999999999999
0.94995 0.2861016949152542
0.9666583333333333 0.2788135593220339
0.9832972222222223 0.26967213114754096
0.9999722222222223 0.264406779661017
1.0165944444444444 0.26
1.0332805555555555 0.2516666666666667
1.04995 0.23885245901639346
1.066638888888889 0.23
1.0832305555555555 0.22549999999999998
1.0999972222222223 0.208
1.1166277777777778 0.20033333333333334
1.1332222222222221 0.20033333333333334
1.1499777777777778 0.18566666666666667
1.1666361111111112 0.18566666666666667
1.1832583333055555 0.17883333333333334
1.1999916666666666 0.16333333333333336
1.216591666638889 0.16333333333333336
1.2333 0.14950000000000002
1.2499194444444444 0.14950000000000002
1.2665722222222222 0.14233333333333334
1.2832944444444445 0.13516666666666666
1.29995 0.12716666666666668
1.3166361111111111 0.11186440677966102
1.3332944444444443 0.11
1.35 0.09516666666666665
1.3665666666666667 0.09516666666666665
1.3832777777777778 0.08166666666666668
1.39995 0.07576271186440679
1.4165972222222223 0.07450000000000001
1.4332416666666667 0.06699999999999999
1.4499527777777779 0.050333333333333334
1.466663888888889 0.0415
1.4832611111111111 0.0415
1.4999805555555557 0.02559322033898305
1.5166499999722223 0.017166666666666667
1.5333083333333333 0.009333333333333334
1.549911111111111 0.00918032786885246
1.5665527777777777 0
1.58325 0
1.5998944444444445 0
1.6166027777777778 0
1.6332777777777778 0
1.6499694444444444 0
1.6666555555555556 0
1.6833222222222222 0
1.6999916666666666 0
1.7166527777777778 0
1.7332833333333333 0
1.7499638888888889 0
1.7666638888888888 0
1.7833166666388889 0
1.7999972222222222 0
1.8166611110833333 0
1.8333 0
1.8499944444166667 0
1.8666138888888888 0
1.8832416666666667 0
1.899988888888889 0
1.916611111111111 0
1.9333166666666666 0
1.9499027777777778 0
1.966588888888889 0
1.983286111111111 0
1.9999888888888888 0
2.0166472222222223 0
2.0332777777777777 0
2.0499 0
2.0665833333333334 0
2.0833333333333335 0
2.099988888888889 0
2.116616666666667 0
2.133322222222222 0
2.149977777777778 0
2.1666222222222222 0
2.183288888888889 0
2.1999166666666667 0
2.2166166666666665 0
2.233236111111111 0
2.25 0
2.2666583333333334 0
2.2832999999722223 0
2.2999833333333335 0
2.316625 0
2.3332611111111112 0
2.349997222222222 0
2.366661111111111 0
2.3833083333333334 0
2.3999444444444444 0
2.4166583333333334 0
2.4333222221944446 0
2.449963888888889 0
2.4665777777777778 0
2.4833333333333334 0
2.499988888861111 0
2.516608333333333 0
2.5332444444444446 0
2.5499972222222222 0.0013333333333333333
2.5665666666666667 0.0013333333333333333
2.5832916666666668 0.0025000000000000005
2.599925 0.003833333333333334
2.6166333333055554 0.006666666666666667
2.6333277777777777 0.006779661016949153
2.649963888888889 0.009016393442622951
2.666558333333333 0.009166666666666667
2.6832555555555557 0.010333333333333335
2.6999805555555554 0.012333333333333337
2.716561111111111 0.012333333333333337
2.7332805555555555 0.014333333333333339
2.7499083333333334 0.014333333333333339
2.766608333333333 0.01533333333333334
2.7832583333333334 0.016333333333333342
2.799952777777778 0.017333333333333343
2.8165916666666666 0.01850000000000001
2.833286111111111 0.02100000000000001
2.8498916666666667 0.02100000000000001
2.8666194444444444 0.022500000000000013
2.8833305555555557 0.02533333333333335
2.899983333333333 0.02683333333333335
2.9166333333055556 0.027540983606557393
2.9332999999722222 0.028000000000000018
2.94995 0.030491803278688546
2.96655 0.03100000000000002
2.983325 0.03311475409836068
2.999975 0.03366666666666669
3.0166555555277776 0.036666666666666695
3.0332333333333334 0.036666666666666695
3.0499888888611113 0.03868852459016396
3.0666611111111113 0.0406666666666667
3.083302777777778 0.04200000000000003
3.099975 0.04271186440677969
3.1165527777777777 0.04333333333333336
3.1333333333333333 0.046166666666666696
3.149961111111111 0.046721311475409866
3.1666666666666665 0.04900000000000003
3.183288888888889 0.0498305084745763
3.199927777777778 0.05081967213114757
3.216625 0.0526666666666667
3.233236111111111 0.0526666666666667
3.2499861111111112 0.054666666666666704
3.2666472222222223 0.05559322033898308
3.2833277777777776 0.0571666666666667
3.2999916666666667 0.05813559322033902
3.316663888888889 0.059500000000000025
3.3332361111111113 0.059500000000000025
3.349902777777778 0.061694915254237315
3.3666583333333335 0.06300000000000001
3.3833305555555557 0.06295081967213116
3.399941666666667 0.06400000000000002
3.416552777777778 0.06500000000000002
3.433325 0.06711864406779663
3.4499222222222223 0.06700000000000002
3.4665805555555558 0.06915254237288138
3.483313888888889 0.06901639344262296
3.4999777777777776 0.07135593220338984
3.51665 0.07114754098360657
3.5333027777777777 0.07350000000000002
3.5498916666666664 0.07350000000000002
3.5666611111111113 0.07098360655737707
3.5832777777777776 0.07100000000000002
3.5999916666666665 0.06833333333333336
3.6166333333055554 0.06683333333333334
3.6333305555555557 0.0657377049180328
3.649925 0.06566666666666666
3.6666583333333334 0.06327868852459016
3.683325 0.06322033898305084
3.6999222222222223 0.06216666666666666
3.716597222222222 0.06116666666666667
3.7333305555555554 0.059166666666666666
3.749911111111111 0.059166666666666666
3.7666555555277776 0.057166666666666664
3.783313888888889 0.057166666666666664
3.7999972222222222 0.055
3.816647222222222 0.055
3.833258333333333 0.05338983050847457
3.849963888888889 0.05186440677966101
3.866561111111111 0.051
3.8833055555555553 0.04868852459016393
3.8999722222222224 0.04666666666666667
3.9166444444444446 0.04627118644067797
3.933333333333333 0.04400000000000001
3.9499666666666666 0.0425
3.966661111111111 0.04116666666666667
3.9832972222222223 0.04116666666666667
3.9999944444444444 0.03816666666666667
4.016625 0.03754098360655738
4.0332638888888885 0.03622950819672132
4.049941666666666 0.03474576271186443
4.066602777777778 0.034166666666666685
4.083302777777778 0.031500000000000014
4.099986111111111 0.031500000000000014
4.116619444444445 0.029672131147540998
4.1332305555555555 0.028833333333333346
4.149938888888889 0.02644067796610171
4.166558333333334 0.026000000000000013
4.183333333333334 0.02316666666666668
4.19995 0.022203389830508485
4.216658333333333 0.020833333333333346
4.233275 0.020491803278688537
4.249986111111111 0.019152542372881366
4.266647222222222 0.018524590163934436
4.283330555555556 0.016610169491525432
4.299994444444445 0.01606557377049181
4.31665 0.014000000000000005
4.333322222222222 0.012833333333333337
4.3499944444444445 0.011666666666666669
4.36665 0.010677966101694917
4.383238888888889 0.010500000000000002
4.399925 0.009500000000000001
4.416647222222222 0.007500000000000001
4.433263888888889 0.007500000000000001
4.4499 0.006500000000000001
4.4665888888888885 0.0055000000000000005
4.483322222222222 0.0033898305084745766
4.499994444444445 0.003278688524590164
4.516552777777778 0.0023333333333333335
4.533238888888889 0.0011666666666666668
4.549986111111111 0
4.566655555555555 0
4.583272222222222 0
4.599991666666667 0
4.616561111111111 0
4.633252777777778 0
4.64995 0
4.6666638888888885 0
4.683263888888889 0
4.699994444444444 0
4.7165888888888885 0
4.733269444444445 0
