# SectorTime IS OB PP PS RB RP TA
0 0 0.324733911271562 0.6201922309775881 2.2528097929720663 0 0 5.094486957321691
0.016591666666666668 0 0.324733911271562 0.6201922309775881 2.2528097929720663 0 0 5.094486957321691
0.033325 0 0.32155628369692746 0.623860290540569 2.178010116821793 0 0 4.960233824202178
0.049994444444444446 0 0.31974614464905193 0.6255123473942432 2.143069936972789 0 0 4.895230541950778
0.0666 0 0.31974614464905193 0.6255123473942432 2.143069936972789 0 0 4.895230541950778
0.08332777777777778 0 0.3159898961035408 0.6283015635292296 2.0766784183809803 0 0 4.764468145284896
0.09995 0 0.3143212755162068 0.629461587940401 2.04528990339068 0 0 4.701666545952142
0.116625 0 0.3124722457550738 0.6302913042649462 2.0150159549727205 0 0 4.63948823033106
0.13324444444444444 0 0.3124722457550738 0.6302913042649462 2.0150159549727205 0 0 4.63948823033106
0.1498861111111111 0 0.3104575123858908 0.6308183379781571 1.985252337538618 0 0 4.572938840384716
0.16663611111111112 0 0.3083862039261031 0.6313423408487557 1.9565710507973626 0 0 4.508533322307958
0.18326666666666666 0 0.3060731618729767 0.6315694651998532 1.9284439600114638 0 0 4.444950194484954
0.19998055552777777 0 0.301770753795816 0.6315217737271457 1.8751719195513064 0 0 4.3247721434528
0.21663333333333334 0 0.301770753795816 0.6315217737271457 1.8751719195513064 0 0 4.3247721434528
0.23326944444444445 0 0.29953487595328876 0.631267778701758 1.8494266775125234 0 0 4.2655424012771235
0.2499361111111111 0 0.2972464116738628 0.6310328678332361 1.824650333591096 0 0 4.208454152914445
0.26663888888888887 0 0.2923225786994011 0.6297138566017196 1.777047112715307 0.00021278014278966115 0 4.097820840373093
0.2833111111111111 0 0.2923225786994011 0.6297138566017196 1.777047112715307 0.00021278014278966115 0 4.097820840373093
0.29995555555555553 0 0.2873886229087437 0.6278853399722162 1.7267421783157093 0.0006157174762851474 0 3.987982420637235
0.31664722222222225 0 0.2850985850129423 0.627124609914987 1.702987330737971 0.000806799277487292 0 3.9360880448742055
0.33329722219444446 0 0.2850985850129423 0.627124609914987 1.702987330737971 0.000806799277487292 0 3.9360880448742055
0.3499888888888889 0 0.2803915802400204 0.6249085715801572 1.655871648938188 0.0011669138747882018 0 3.8339843558298585
0.3666638888888889 0 0.27793163692891243 0.6236849089038933 1.6333088768180457 0.0013335942227498021 0 3.7850435296307556
0.38333055555555556 0 0.2754215503036109 0.6224940279902559 1.611349487833526 0.0014972405720145268 0 3.7375512355628784
0.39994444444444444 0 0.27300248359547125 0.6211605464335763 1.590002917792793 0.0016549178620765125 0 3.6912290405249095
0.41664444444444443 0 0.27044897744517343 0.619711706340195 1.5692889425913947 0.001803945618905908 0 3.645850920303395
0.43326944444444443 0 0.27044897744517343 0.619711706340195 1.5692889425913947 0.001803945618905908 0 3.645850920303395
0.4499111111111111 0 0.2678452101748123 0.618117028214049 1.5487156504382544 0.0019507100861686478 0 3.6013356007816535
0.4666527777777778 0 0.26518929723993534 0.6165568839306554 1.528791847496802 0.0020954506018490476 0 3.558329566622187
0.4833222222222222 0 0.2600797219508029 0.613126518980284 1.4903787114497589 0.0023646993350176014 0 3.4749789346891053
0.49990277777777775 0 0.2600797219508029 0.613126518980284 1.4903787114497589 0.0023646993350176014 0 3.4749789346891053
0.5166055555555555 0 0.25149638935145463 0.6112093277981964 1.406976337715435 0.002706599453795299 0 3.2924091303289686
0.5332944444444444 0 0.24887388059822418 0.6091915447548946 1.388912428102854 0.002828938179333077 0 3.253272329706074
0.5499861111111111 0 0.24434486456532697 0.607511110065907 1.3483152151578868 0.0029928849015667526 0 3.165622525325341
0.5666472222222222 0 0.23762922002574535 0.6059092568905526 1.2848155673015969 0.003209448725487039 0 3.028848745680227
0.5833277777777778 0 0.23490077845345522 0.6034792287570356 1.2679213006313157 0.003323566156488532 0 2.9920338010834446
0.5999333333333333 0 0.23281573428427818 0.6038228376708126 1.2456243372705518 0.0033789589257633406 0 2.9433286637456226
0.6165944444166667 0 0.22799873635733583 0.6013879177386753 1.2067402431133354 0.003548456196857276 0 2.8593023645799294
0.6333027777777778 0 0.21813941881134238 0.5961639497483683 1.1300655310509307 0.003887450739045146 0 2.694159627998348
0.6499611111111111 0 0.2159488126748568 0.5963660724005228 1.1072010998394317 0.003953339734622183 0 2.6453495686539523
0.6666555555555556 0 0.20840325140863633 0.5899856296955058 1.0550122987543271 0.00422644049307983 0 2.533280625120734
0.6833249999722222 0 0.20350061559477928 0.5864261591862199 1.0187319884901007 0.004395932497294532 0 2.455385101878327
0.6999527777777778 0 0.20350061559477928 0.5864261591862199 1.0187319884901007 0.004395932497294532 0 2.455385101878327
0.7166527777777778 0 0.19390342028425508 0.5778129270360214 0.9479600702903518 0.004734913632994331 0 2.30434833138815
0.7332777777777778 0 0.19151381366109665 0.5769636690922272 0.9257134795394841 0.004815166406434913 0 2.257317486141608
0.7499416666666666 0 0.1842228787702883 0.5684175964716789 0.8774161126847829 0.005073893811128414 0 2.1553746979883304
0.7665888888611111 0 0.18170294931338313 0.5646005703145988 0.8650327129292339 0.005157421136077522 0 2.129209511706822
0.7833305555277777 0 0.17436913833942416 0.5585626259989314 0.8089636042880823 0.005412869680435877 0 2.0114890206106986
0.79995 0 0.172010749849036 0.5544070813802191 0.7973689791044387 0.005490841436635007 0 1.9870158643258957
0.8166027777777778 0 0.16966893680534026 0.5530215352992162 0.7756562744527853 0.005582355460578923 0 1.941169526860377
0.8333055555555555 0 0.16048974792004098 0.5413685017782923 0.7094064620667039 0.005924252490013608 0 1.8015439071118504
0.8499833333333333 0 0.16048974792004098 0.5413685017782923 0.7094064620667039 0.005924252490013608 0 1.8015439071118504
0.8665805555555556 0 0.15351100259753106 0.5310805096892476 0.6673231102711998 0.006160532236070023 0 1.7127592313646525
0.8832722222222222 0 0.15106902246325216 0.5293538774238219 0.645557279018105 0.006263207773337856 0 1.6668747462956017
0.89992777775 0 0.14633251755412074 0.5223081062261199 0.6141191727718407 0.006432702650355198 0 1.6000645445840644
0.916625 0 0.13935150025354784 0.5102270932089261 0.5744009602172093 0.006663552413878346 0 1.5155260940172521
0.9333305555277778 0 0.13202489776122833 0.5001075646848387 0.5217403615026153 0.006944112243691109 0 1.4037771453332673
0.94995 0 0.1293594456002718 0.4973248506738629 0.49898526148110683 0.007061809061380788 0 1.3554753327448834
0.9666583333333333 0 0.12471444433472481 0.4890087104444817 0.4686294359252445 0.007234188906882479 0 1.2904968613301324
0.9832972222222223 0 0.12095888624028603 0.4783106792584154 0.45426485662812255 0.007330442465815554 0 1.2598558916439624
0.9999722222222223 0 0.11575117543940966 0.4714269411089439 0.40933395772967296 0.007578932040927946 0 1.1643216553264042
1.0165944444444444 0 0.11382198918208616 0.46615596543741517 0.4028565437693278 0.007625025841153836 0 1.1507782117685037
1.0332805555555555 0 0.10924542064797234 0.45717209629328354 0.3862452447414053 0.0077945116212968825 0 1.1084019906578642
1.04995 0 0.10302808587450793 0.44315862688702584 0.3643472121412588 0.007997389283333064 0 1.0550810579988321
1.066638888888889 0 0.09876560134878401 0.43417801831049657 0.3486171582645479 0.00816411450451491 0 1.0158324697950398
1.0832305555555555 0 0.0961743108089158 0.43005812977524566 0.3384948807878622 0.00830018307959016 0 0.9900501812898236
1.0999972222222223 0 0.08776972343739899 0.41214828595627684 0.30859739238887546 0.00864210228834258 0 0.919160692204129
1.1166277777777778 0 0.0837020876941798 0.40350458681233703 0.29419118821006013 0.008811589026005356 0 0.8861112188164757
1.1332222222222221 0 0.0837020876941798 0.40350458681233703 0.29419118821006013 0.008811589026005356 0 0.8861112188164757
1.1499777777777778 0 0.0760103740549911 0.3862389942676757 0.26701298423506387 0.00915349738395741 0 0.8305592569348317
1.1666361111111112 0 0.0760103740549911 0.3862389942676757 0.26701298423506387 0.00915349738395741 0 0.8305592569348317
1.1832583333055555 0 0.07245118272585915 0.3779342279049016 0.2541321042021768 0.00932298364285897 0 0.8047975246369728
1.1999916666666666 0 0.06533213645205833 0.36128639121479444 0.22903746528413874 0.009659160560380577 0 0.7546929926747122
1.216591666638889 0 0.06533213645205833 0.36128639121479444 0.22903746528413874 0.009659160560380577 0 0.7546929926747122
1.2333 0 0.05866636791699606 0.34497257712249063 0.20543143924370222 0.009995332274085871 0 0.7098745958234424
1.2499194444444444 0 0.05866636791699606 0.34497257712249063 0.20543143924370222 0.009995332274085871 0 0.7098745958234424
1.2665722222222222 0 0.055615356704529856 0.3370410118330797 0.1940836385053074 0.009995332274085871 0 0.6887860825905823
1.2832944444444445 0 0.052615156691195625 0.329243666487686 0.18309413904461389 0.009828654495567303 0 0.6680496570891663
1.29995 0 0.04973381703774735 0.3216165660379429 0.17461960299165816 0.009659163927717405 0 0.6504225710037447
1.3166361111111111 0 0.04476510762197422 0.30948039704242486 0.15998052155281853 0.009481016484250638 0 0.6203081249826836
1.3332944444444443 0 0.044019022494941315 0.30669527848405687 0.157992147543797 0.00932299954284646 0 0.6159018763804868
1.35 0 0.038595140464375496 0.29245780267338634 0.14341552587795556 0.008984006915936094 0 0.5853930915802922
1.3665666666666667 0 0.038595140464375496 0.29245780267338634 0.14341552587795556 0.008984006915936094 0 0.5853930915802922
1.3832777777777778 0 0.03372178139914342 0.27824514092726094 0.12965729839235615 0.008647815759272795 0 0.5563494763683413
1.39995 0 0.0318802373320792 0.2736534900553014 0.12444321640590082 0.008622024644592273 0 0.5456125097224728
1.4165972222222223 0 0.03134890004321121 0.27129595726400246 0.12287763019366413 0.008478324233849067 0 0.5424510874965953
1.4332416666666667 0 0.029182131056897972 0.26453682782771776 0.11622784714288628 0.008311649696440358 0 0.5291453656829561
1.4499527777777779 0 0.02525152267378905 0.2515435159752277 0.10409108412369399 0.007969730025631791 0 0.5041872024484024
1.466663888888889 0 0.023354900098807804 0.24525603854733022 0.09821157852165686 0.007797309791542587 0 0.4922617540286211
1.4832611111111111 0 0.023354900098807804 0.24525603854733022 0.09821157852165686 0.007797309791542587 0 0.4922617540286211
1.4999805555555557 0 0.020132844378966775 0.23445629129682455 0.08834450130379454 0.007584627624584039 0 0.4722875509832561
1.5166499999722223 0 0.018102453533813328 0.22678076153322987 0.08228760213831918 0.0072887328202905725 0 0.46008081918104404
1.5333083333333333 0 0.016577064277073374 0.22097883458088227 0.07770300322900477 0.007119245125097243 0 0.4506634430356732
1.549911111111111 0 0.016305309124990203 0.2196902123968667 0.07692932243141896 0.0070025361886202385 0 0.4489437589181114
1.5665527777777777 0 0.015243630936239478 0.21568447422701956 0.0735444611123573 0.006952565957493007 0 0.44209174648611554
1.58325 0 0.012939254504900318 0.20602632364290088 0.06659130169711694 0.00672851526948054 0 0.42861405750688175
1.5998944444444445 0 0.01272360026315198 0.20496527877787654 0.06582040769678747 0.0066163733483225315 0 0.4272328273570158
1.6166027777777778 0 0.011706616636588367 0.20004980428929117 0.062260957342834655 0.006446876077228594 0 0.4206223035476893
1.6332777777777778 0 0.009836592593350315 0.1914161442459001 0.05642736252144699 0.006211404950888872 0 0.4092364860360204
1.6499694444444444 0 0.009672649383461141 0.19046726092624358 0.056004149345063294 0.006107881535040724 0 0.4082779637460115
